scenario_id,policy_name,arrival_normalized_weighted_goodput,unweighted_slo_success_rate,completion_fraction,favored_violations,favored_total,other_violations,other_total,jains_fairness_index,mean_ttft,status
fs2.util1.1000.skew1.0000.favlong.noise0.30.s20260817,aging_priority,0.48333333333333334,0.48333333333333334,1.0,40,60,22,60,0.9121475054229934,3.820704040119124,success
fs2.util1.3000.skew1.0000.favlong.noise0.00.s20260817,fifo,0.375,0.375,1.0,58,60,17,60,0.5464112250404749,6.27847227676926,success
fs2.util1.3000.skew1.0000.favlong.noise0.30.s20260816,fifo,0.6666666666666666,0.6666666666666666,1.0,40,60,0,60,0.7999999999999999,1.093594333217112,success
fs2.util1.3000.skew1.0000.favlong.noise0.30.s20260816,estimated_service_time_first,0.7416666666666667,0.7416666666666667,1.0,31,60,0,60,0.891803647827066,0.7720776665504455,success
fs2.util1.3000.skew1.0000.favlong.noise0.00.s20260817,estimated_service_time_first,0.6083333333333333,0.6083333333333333,1.0,47,60,0,60,0.7069514460068985,3.6135139434359256,success
fs2.util1.3000.skew1.0000.favlong.noise0.00.s20260816,aging_priority,0.20833333333333334,0.20833333333333334,1.0,48,60,47,60,0.998402555910543,6.073451143233717,success
fs2.util1.3000.skew1.0000.favlong.noise0.30.s20260816,aging_priority,0.725,0.725,1.0,28,60,5,60,0.9346752284514696,1.5954443332171127,success
fs2.util1.3000.skew1.0000.favlong.noise0.30.s20260816,weighted_fair_share,0.7416666666666667,0.7416666666666667,1.0,31,60,0,60,0.891803647827066,0.7837109998837787,success
fs2.util1.3000.skew1.0000.favlong.noise0.30.s20260817,fifo,0.5083333333333333,0.5083333333333333,1.0,59,60,0,60,0.5166620383226881,4.500315598049513,success
fs2.util1.3000.skew1.0000.favlong.noise0.30.s20260817,estimated_service_time_first,0.6666666666666666,0.6666666666666666,1.0,40,60,0,60,0.7999999999999999,2.228615598049514,success
fs2.util1.3000.skew1.0000.favlong.noise0.00.s20260816,weighted_fair_share,0.6833333333333333,0.6833333333333333,1.0,33,60,5,60,0.8955780500799148,3.4238761432337177,success
fs2.util1.3000.skew1.0000.favlong.noise0.00.s20260817,aging_priority,0.24166666666666667,0.24166666666666667,1.0,49,60,42,60,0.9449438202247189,6.3462639434359245,success
fs2.util1.5000.skew1.0000.favlong.noise0.00.s20260816,estimated_service_time_first,0.625,0.625,1.0,45,60,0,60,0.7352941176470589,3.95498265746922,success
fs2.util1.5000.skew1.0000.favlong.noise0.00.s20260816,fifo,0.2833333333333333,0.2833333333333333,1.0,58,60,28,60,0.5622568093385213,7.004915990802553,success
fs2.util1.3000.skew1.0000.favlong.noise0.30.s20260817,aging_priority,0.21666666666666667,0.21666666666666667,1.0,47,60,47,60,1.0,5.514198931382848,success
fs2.util1.3000.skew1.0000.favlong.noise0.00.s20260817,weighted_fair_share,0.625,0.625,1.0,41,60,4,60,0.8042607949671146,4.032188943435925,success
fs2.util1.3000.skew1.0000.favlong.noise0.30.s20260817,weighted_fair_share,0.7083333333333334,0.7083333333333334,1.0,33,60,2,60,0.882604446616174,2.4737739313828473,success
fs2.util1.5000.skew1.0000.favlong.noise0.00.s20260817,fifo,0.26666666666666666,0.26666666666666666,1.0,59,60,29,60,0.5322245322245324,7.642652084311135,success
fs2.util1.5000.skew1.0000.favlong.noise0.00.s20260817,estimated_service_time_first,0.5916666666666667,0.5916666666666667,1.0,49,60,0,60,0.6773716742811072,4.3235687509778025,success
fs2.util1.5000.skew1.0000.favlong.noise0.30.s20260816,fifo,0.5333333333333333,0.5333333333333333,1.0,56,60,0,60,0.5663716814159292,2.712601755454825,success
fs2.util1.5000.skew1.0000.favlong.noise0.00.s20260816,aging_priority,0.175,0.175,1.0,48,60,51,60,0.9799999999999999,6.9383409908025495,success
fs2.util1.5000.skew1.0000.favlong.noise0.30.s20260816,estimated_service_time_first,0.7333333333333333,0.7333333333333333,1.0,32,60,0,60,0.8832116788321169,1.7491434221214932,success
fs2.util1.5000.skew1.0000.favlong.noise0.30.s20260816,aging_priority,0.6,0.6,1.0,28,60,20,60,0.9878048780487804,3.9025017554548254,success
fs2.util1.5000.skew1.0000.favlong.noise0.30.s20260817,estimated_service_time_first,0.625,0.625,1.0,45,60,0,60,0.7352941176470589,3.2671390738651334,success
fs2.util1.5000.skew1.0000.favlong.noise0.30.s20260817,fifo,0.39166666666666666,0.39166666666666666,1.0,59,60,14,60,0.5217288615965989,6.0974057405318005,success
fs2.util1.5000.skew1.0000.favlong.noise0.00.s20260817,aging_priority,0.19166666666666668,0.19166666666666668,1.0,49,60,48,60,0.9981132075471697,7.197493750977802,success
fs2.util1.5000.skew1.0000.favlong.noise0.30.s20260816,weighted_fair_share,0.6916666666666667,0.6916666666666667,1.0,35,60,2,60,0.8634996239659062,1.9059100887881602,success
fs2.util1.5000.skew1.0000.favlong.noise0.00.s20260816,weighted_fair_share,0.5833333333333334,0.5833333333333334,1.0,44,60,6,60,0.7723833543505676,4.414640990802553,success
fs2.util1.1000.skew5.0000.favlong.noise0.00.s20260816,estimated_service_time_first,0.5416666666666666,0.725,1.0,33,60,0,60,0.8742203742203741,1.9744074117004535,success
fs2.util1.1000.skew5.0000.favlong.noise0.00.s20260816,fifo,0.2361111111111111,0.5416666666666666,1.0,55,60,0,60,0.5827586206896551,3.728440745033788,success
fs2.util1.5000.skew1.0000.favlong.noise0.30.s20260817,aging_priority,0.18333333333333332,0.18333333333333332,1.0,48,60,50,60,0.9918032786885247,6.424122407198466,success
fs2.util1.1000.skew5.0000.favlong.noise0.00.s20260817,fifo,0.18611111111111112,0.4583333333333333,1.0,57,60,8,60,0.5575009214891266,4.565218751333364,success
fs2.util1.1000.skew5.0000.favlong.noise0.00.s20260817,estimated_service_time_first,0.4305555555555556,0.6583333333333333,1.0,41,60,0,60,0.7878061095682909,2.5517854180000312,success
fs2.util1.5000.skew1.0000.favlong.noise0.00.s20260817,weighted_fair_share,0.575,0.575,1.0,46,60,5,60,0.7390561937286557,4.860377084311136,success
fs2.util1.1000.skew5.0000.favlong.noise0.00.s20260816,aging_priority,0.41944444444444445,0.39166666666666666,1.0,34,60,39,60,0.9888093106535363,4.659107411700453,success
fs2.util1.1000.skew5.0000.favlong.noise0.30.s20260816,fifo,0.5416666666666666,0.725,1.0,33,60,0,60,0.8742203742203741,0.6722236059232521,success
fs2.util1.1000.skew5.0000.favlong.noise0.30.s20260816,estimated_service_time_first,0.7361111111111112,0.8416666666666667,1.0,19,60,0,60,0.9658208672599887,0.4884486059232523,success
fs2.util1.1000.skew5.0000.favlong.noise0.30.s20260816,aging_priority,0.7083333333333334,0.7916666666666666,1.0,20,60,5,60,0.9756756756756757,1.1521152725899193,success
fs2.util1.1000.skew5.0000.favlong.noise0.00.s20260816,weighted_fair_share,0.5861111111111111,0.6916666666666667,1.0,28,60,9,60,0.9502068965517241,2.6522157450337875,success
fs2.util1.1000.skew5.0000.favlong.noise0.00.s20260817,aging_priority,0.3888888888888889,0.4,1.0,37,60,35,60,0.9982668977469672,5.05381041800003,success
fs2.util1.1000.skew5.0000.favlong.noise0.30.s20260816,weighted_fair_share,0.7611111111111111,0.85,1.0,17,60,1,60,0.9759849906191368,0.5857569392565856,success
fs2.util1.5000.skew1.0000.favlong.noise0.30.s20260817,weighted_fair_share,0.65,0.65,1.0,39,60,3,60,0.8243902439024389,3.593197407198466,success
fs2.util1.1000.skew5.0000.favlong.noise0.30.s20260817,fifo,0.19444444444444445,0.5166666666666667,1.0,58,60,0,60,0.5332963374028857,2.3228290401191236,success
fs2.util1.1000.skew5.0000.favlong.noise0.30.s20260817,estimated_service_time_first,0.5138888888888888,0.7083333333333334,1.0,35,60,0,60,0.8550295857988166,1.1654207067857907,success
fs2.util1.3000.skew5.0000.favlong.noise0.00.s20260816,estimated_service_time_first,0.4305555555555556,0.6583333333333333,1.0,41,60,0,60,0.7878061095682909,3.1029428099003846,success
fs2.util1.3000.skew5.0000.favlong.noise0.00.s20260816,fifo,0.15555555555555556,0.3333333333333333,1.0,56,60,24,60,0.6097560975609756,5.583542809900383,success
fs2.util1.3000.skew5.0000.favlong.noise0.00.s20260817,fifo,0.14722222222222223,0.375,1.0,58,60,17,60,0.5464112250404749,6.27847227676926,success
fs2.util1.1000.skew5.0000.favlong.noise0.30.s20260817,aging_priority,0.38333333333333336,0.48333333333333334,1.0,40,60,22,60,0.9121475054229934,3.8237873734524572,success
fs2.util1.1000.skew5.0000.favlong.noise0.30.s20260817,weighted_fair_share,0.5722222222222222,0.7166666666666667,1.0,30,60,4,60,0.9162537165510406,1.655045706785791,success
fs2.util1.1000.skew5.0000.favlong.noise0.00.s20260817,weighted_fair_share,0.5444444444444444,0.6666666666666666,1.0,31,60,9,60,0.9296920395119117,3.616327084666698,success
fs2.util1.3000.skew5.0000.favlong.noise0.30.s20260816,fifo,0.4444444444444444,0.6666666666666666,1.0,40,60,0,60,0.7999999999999999,1.093594333217112,success
fs2.util1.3000.skew5.0000.favlong.noise0.00.s20260817,estimated_service_time_first,0.3472222222222222,0.6083333333333333,1.0,47,60,0,60,0.7069514460068985,3.6135139434359256,success
fs2.util1.3000.skew5.0000.favlong.noise0.00.s20260816,aging_priority,0.2916666666666667,0.275,1.0,42,60,45,60,0.9918032786885248,5.9547928099003835,success
fs2.util1.3000.skew5.0000.favlong.noise0.30.s20260816,estimated_service_time_first,0.5694444444444444,0.7416666666666667,1.0,31,60,0,60,0.891803647827066,0.7720776665504455,success
fs2.util1.3000.skew5.0000.favlong.noise0.30.s20260816,aging_priority,0.6861111111111111,0.7583333333333333,1.0,21,60,8,60,0.9799999999999999,1.5885026665504456,success
fs2.util1.3000.skew5.0000.favlong.noise0.30.s20260817,estimated_service_time_first,0.4444444444444444,0.6666666666666666,1.0,40,60,0,60,0.7999999999999999,2.228615598049514,success
fs2.util1.3000.skew5.0000.favlong.noise0.30.s20260817,fifo,0.18055555555555555,0.5083333333333333,1.0,59,60,0,60,0.5166620383226881,4.500315598049513,success
fs2.util1.3000.skew5.0000.favlong.noise0.30.s20260816,weighted_fair_share,0.7305555555555555,0.825,1.0,19,60,2,60,0.9713577799801784,0.9736276665504457,success
fs2.util1.3000.skew5.0000.favlong.noise0.00.s20260817,aging_priority,0.275,0.25833333333333336,1.0,43,60,46,60,0.9907216494845359,6.254605610102595,success
fs2.util1.3000.skew5.0000.favlong.noise0.00.s20260816,weighted_fair_share,0.5638888888888889,0.6583333333333333,1.0,29,60,12,60,0.9557427258805515,4.193751143233717,success
fs2.util1.3000.skew5.0000.favlong.noise0.30.s20260817,aging_priority,0.31666666666666665,0.2833333333333333,1.0,40,60,46,60,0.9697986577181206,5.444423931382844,success
fs2.util1.5000.skew5.0000.favlong.noise0.00.s20260816,estimated_service_time_first,0.375,0.625,1.0,45,60,0,60,0.7352941176470589,3.95498265746922,success
fs2.util1.5000.skew5.0000.favlong.noise0.00.s20260816,fifo,0.11666666666666667,0.2833333333333333,1.0,58,60,28,60,0.5622568093385213,7.004915990802553,success
fs2.util1.5000.skew5.0000.favlong.noise0.00.s20260817,fifo,0.1,0.26666666666666666,1.0,59,60,29,60,0.5322245322245324,7.642652084311135,success
fs2.util1.5000.skew5.0000.favlong.noise0.00.s20260817,estimated_service_time_first,0.3194444444444444,0.5916666666666667,1.0,49,60,0,60,0.6773716742811072,4.3235687509778025,success
fs2.util1.3000.skew5.0000.favlong.noise0.30.s20260817,weighted_fair_share,0.49722222222222223,0.6583333333333333,1.0,35,60,6,60,0.881248234961875,3.2190155980495136,success
fs2.util1.5000.skew5.0000.favlong.noise0.00.s20260816,aging_priority,0.3055555555555556,0.25,1.0,40,60,50,60,0.8999999999999999,6.7778159908025515,success
fs2.util1.3000.skew5.0000.favlong.noise0.00.s20260817,weighted_fair_share,0.41944444444444445,0.5583333333333333,1.0,39,60,14,60,0.8777864685177943,5.161255610102591,success
fs2.util1.5000.skew5.0000.favlong.noise0.30.s20260816,fifo,0.2222222222222222,0.5333333333333333,1.0,56,60,0,60,0.5663716814159292,2.712601755454825,success
fs2.util1.5000.skew5.0000.favlong.noise0.30.s20260816,estimated_service_time_first,0.5555555555555556,0.7333333333333333,1.0,32,60,0,60,0.8832116788321169,1.7491434221214932,success
fs2.util1.5000.skew5.0000.favlong.noise0.00.s20260817,aging_priority,0.2777777777777778,0.26666666666666666,1.0,43,60,45,60,0.9961089494163424,7.148802084311135,success
fs2.util1.5000.skew5.0000.favlong.noise0.30.s20260817,estimated_service_time_first,0.375,0.625,1.0,45,60,0,60,0.7352941176470589,3.2671390738651334,success
fs2.util1.5000.skew5.0000.favlong.noise0.30.s20260817,fifo,0.14166666666666666,0.39166666666666666,1.0,59,60,14,60,0.5217288615965989,6.0974057405318005,success
fs2.util1.5000.skew5.0000.favlong.noise0.30.s20260816,aging_priority,0.5722222222222222,0.5833333333333334,1.0,26,60,24,60,0.9991843393148448,3.9384934221214936,success
fs2.util1.5000.skew5.0000.favlong.noise0.30.s20260816,weighted_fair_share,0.55,0.6833333333333333,1.0,31,60,7,60,0.921095890410959,2.4113767554548264,success
fs2.util1.1000.skew10.0000.favlong.noise0.00.s20260816,estimated_service_time_first,0.5,0.725,1.0,33,60,0,60,0.8742203742203741,1.9744074117004535,success
fs2.util1.1000.skew10.0000.favlong.noise0.00.s20260816,fifo,0.16666666666666666,0.5416666666666666,1.0,55,60,0,60,0.5827586206896551,3.728440745033788,success
fs2.util1.5000.skew5.0000.favlong.noise0.00.s20260816,weighted_fair_share,0.4583333333333333,0.5416666666666666,1.0,35,60,20,60,0.9494382022471909,5.567140990802555,success
fs2.util1.5000.skew5.0000.favlong.noise0.30.s20260817,aging_priority,0.26666666666666666,0.26666666666666666,1.0,44,60,44,60,1.0,6.3125890738651345,success
fs2.util1.1000.skew10.0000.favlong.noise0.00.s20260817,estimated_service_time_first,0.3787878787878788,0.6583333333333333,1.0,41,60,0,60,0.7878061095682909,2.5517854180000312,success
fs2.util1.1000.skew10.0000.favlong.noise0.00.s20260817,fifo,0.12424242424242424,0.4583333333333333,1.0,57,60,8,60,0.5575009214891266,4.565218751333364,success
fs2.util1.1000.skew10.0000.favlong.noise0.00.s20260816,aging_priority,0.4696969696969697,0.4083333333333333,1.0,31,60,40,60,0.9673650282030621,4.785240745033787,success
fs2.util1.1000.skew10.0000.favlong.noise0.30.s20260816,fifo,0.5,0.725,1.0,33,60,0,60,0.8742203742203741,0.6722236059232521,success
fs2.util1.1000.skew10.0000.favlong.noise0.30.s20260816,estimated_service_time_first,0.7121212121212122,0.8416666666666667,1.0,19,60,0,60,0.9658208672599887,0.4884486059232523,success
fs2.util1.5000.skew5.0000.favlong.noise0.00.s20260817,weighted_fair_share,0.41388888888888886,0.5416666666666666,1.0,39,60,16,60,0.8887252839713926,6.235043750977803,success
fs2.util1.1000.skew10.0000.favlong.noise0.30.s20260816,aging_priority,0.6863636363636364,0.775,1.0,20,60,7,60,0.9808346563846675,1.2089736059232525,success
fs2.util1.1000.skew10.0000.favlong.noise0.30.s20260817,fifo,0.12121212121212122,0.5166666666666667,1.0,58,60,0,60,0.5332963374028857,2.3228290401191236,success
fs2.util1.1000.skew10.0000.favlong.noise0.00.s20260817,aging_priority,0.4575757575757576,0.3416666666666667,1.0,31,60,48,60,0.8532994923857867,5.530252084666699,success
fs2.util1.1000.skew10.0000.favlong.noise0.30.s20260816,weighted_fair_share,0.7696969696969697,0.8583333333333333,1.0,15,60,2,60,0.9843199109296717,0.690173605923252,success
fs2.util1.1000.skew10.0000.favlong.noise0.00.s20260816,weighted_fair_share,0.6484848484848484,0.7166666666666667,1.0,22,60,12,60,0.986659551760939,3.013149078367121,success
fs2.util1.1000.skew10.0000.favlong.noise0.30.s20260817,estimated_service_time_first,0.4696969696969697,0.7083333333333334,1.0,35,60,0,60,0.8550295857988166,1.1654207067857907,success
fs2.util1.5000.skew5.0000.favlong.noise0.30.s20260817,weighted_fair_share,0.4666666666666667,0.6,1.0,36,60,12,60,0.9,4.532064073865133,success
fs2.util1.3000.skew10.0000.favlong.noise0.00.s20260816,fifo,0.11515151515151516,0.3333333333333333,1.0,56,60,24,60,0.6097560975609756,5.583542809900383,success
fs2.util1.3000.skew10.0000.favlong.noise0.00.s20260816,estimated_service_time_first,0.3787878787878788,0.6583333333333333,1.0,41,60,0,60,0.7878061095682909,3.1029428099003846,success
fs2.util1.1000.skew10.0000.favlong.noise0.30.s20260817,aging_priority,0.3712121212121212,0.4666666666666667,1.0,39,60,25,60,0.9411764705882352,3.8596707067857903,success
fs2.util1.3000.skew10.0000.favlong.noise0.00.s20260817,fifo,0.09545454545454546,0.375,1.0,58,60,17,60,0.5464112250404749,6.27847227676926,success
fs2.util1.1000.skew10.0000.favlong.noise0.30.s20260817,weighted_fair_share,0.5545454545454546,0.725,1.0,29,60,4,60,0.9237246765926289,1.916612373452457,success
fs2.util1.1000.skew10.0000.favlong.noise0.00.s20260817,weighted_fair_share,0.5242424242424243,0.6333333333333333,1.0,30,60,14,60,0.9575596816976126,4.315852084666698,success
fs2.util1.3000.skew10.0000.favlong.noise0.00.s20260817,estimated_service_time_first,0.2878787878787879,0.6083333333333333,1.0,47,60,0,60,0.7069514460068985,3.6135139434359256,success
fs2.util1.3000.skew10.0000.favlong.noise0.30.s20260816,fifo,0.3939393939393939,0.6666666666666666,1.0,40,60,0,60,0.7999999999999999,1.093594333217112,success
fs2.util1.3000.skew10.0000.favlong.noise0.30.s20260816,estimated_service_time_first,0.5303030303030303,0.7416666666666667,1.0,31,60,0,60,0.891803647827066,0.7720776665504455,success
fs2.util1.3000.skew10.0000.favlong.noise0.00.s20260816,aging_priority,0.3606060606060606,0.25833333333333336,1.0,37,60,52,60,0.8102866779089376,6.297534476567052,success
fs2.util1.3000.skew10.0000.favlong.noise0.30.s20260816,aging_priority,0.6833333333333333,0.7583333333333333,1.0,20,60,9,60,0.9855986669840514,1.6160693332171119,success
fs2.util1.3000.skew10.0000.favlong.noise0.30.s20260817,estimated_service_time_first,0.3939393939393939,0.6666666666666666,1.0,40,60,0,60,0.7999999999999999,2.228615598049514,success
fs2.util1.3000.skew10.0000.favlong.noise0.30.s20260817,fifo,0.10606060606060606,0.5083333333333333,1.0,59,60,0,60,0.5166620383226881,4.500315598049513,success
fs2.util1.3000.skew10.0000.favlong.noise0.30.s20260816,weighted_fair_share,0.6924242424242424,0.8083333333333333,1.0,20,60,3,60,0.9702000412456177,1.1180526665504453,success
fs2.util1.3000.skew10.0000.favlong.noise0.00.s20260817,aging_priority,0.36666666666666664,0.2916666666666667,1.0,37,60,48,60,0.9101040118870729,6.790380610102592,success
fs2.util1.3000.skew10.0000.favlong.noise0.00.s20260816,weighted_fair_share,0.503030303030303,0.5916666666666667,1.0,31,60,18,60,0.9675623800383879,4.804042809900384,success
fs2.util1.5000.skew10.0000.favlong.noise0.00.s20260816,estimated_service_time_first,0.3181818181818182,0.625,1.0,45,60,0,60,0.7352941176470589,3.95498265746922,success
fs2.util1.3000.skew10.0000.favlong.noise0.30.s20260817,aging_priority,0.33181818181818185,0.25,1.0,39,60,51,60,0.8620689655172414,5.853715598049513,success
fs2.util1.5000.skew10.0000.favlong.noise0.00.s20260816,fifo,0.07878787878787878,0.2833333333333333,1.0,58,60,28,60,0.5622568093385213,7.004915990802553,success
fs2.util1.5000.skew10.0000.favlong.noise0.00.s20260817,estimated_service_time_first,0.25757575757575757,0.5916666666666667,1.0,49,60,0,60,0.6773716742811072,4.3235687509778025,success
fs2.util1.5000.skew10.0000.favlong.noise0.00.s20260817,fifo,0.06212121212121212,0.26666666666666666,1.0,59,60,29,60,0.5322245322245324,7.642652084311135,success
fs2.util1.5000.skew10.0000.favlong.noise0.00.s20260816,aging_priority,0.3575757575757576,0.24166666666666667,1.0,37,60,54,60,0.7442477876106195,7.220390990802556,success
fs2.util1.3000.skew10.0000.favlong.noise0.30.s20260817,weighted_fair_share,0.4696969696969697,0.6333333333333333,1.0,34,60,10,60,0.9093198992443323,3.77388226471618,success
fs2.util1.5000.skew10.0000.favlong.noise0.30.s20260816,fifo,0.15151515151515152,0.5333333333333333,1.0,56,60,0,60,0.5663716814159292,2.712601755454825,success
fs2.util1.5000.skew10.0000.favlong.noise0.30.s20260816,estimated_service_time_first,0.5151515151515151,0.7333333333333333,1.0,32,60,0,60,0.8832116788321169,1.7491434221214932,success
fs2.util1.3000.skew10.0000.favlong.noise0.00.s20260817,weighted_fair_share,0.45606060606060606,0.5583333333333333,1.0,34,60,19,60,0.9522698345354264,6.011630610102594,success
fs2.util1.5000.skew10.0000.favlong.noise0.00.s20260817,aging_priority,0.33181818181818185,0.25,1.0,39,60,51,60,0.8620689655172414,7.7887937509778045,success
fs2.util1.5000.skew10.0000.favlong.noise0.30.s20260817,estimated_service_time_first,0.3181818181818182,0.625,1.0,45,60,0,60,0.7352941176470589,3.2671390738651334,success
fs2.util1.5000.skew10.0000.favlong.noise0.30.s20260816,aging_priority,0.6015151515151516,0.6083333333333333,1.0,24,60,23,60,0.9998123827392121,4.163151755454826,success
fs2.util1.5000.skew10.0000.favlong.noise0.30.s20260817,fifo,0.08484848484848485,0.39166666666666666,1.0,59,60,14,60,0.5217288615965989,6.0974057405318005,success
fs2.util1.5000.skew10.0000.favlong.noise0.30.s20260816,weighted_fair_share,0.5924242424242424,0.7083333333333334,1.0,26,60,9,60,0.9615384615384615,2.6450850887881603,success
fs2.util1.5000.skew10.0000.favlong.noise0.30.s20260817,aging_priority,0.33181818181818185,0.25,1.0,39,60,51,60,0.8620689655172414,6.899630740531801,success
fs2.util1.5000.skew10.0000.favlong.noise0.00.s20260816,weighted_fair_share,0.44393939393939397,0.49166666666666664,1.0,34,60,27,60,0.9861189801699718,6.24990765746922,success
fs2.util1.5000.skew10.0000.favlong.noise0.00.s20260817,weighted_fair_share,0.44696969696969696,0.5083333333333333,1.0,34,60,25,60,0.978695423461336,7.335893750977803,success
fs2.util1.5000.skew10.0000.favlong.noise0.30.s20260817,weighted_fair_share,0.4909090909090909,0.6,1.0,32,60,16,60,0.9529411764705882,5.226589073865134,success
