frac_states,frac_abs_anwg_mass
0.0013623978201634877,0.11359839625793515
0.0027247956403269754,0.2271967925158703
0.004087193460490463,0.27642276422764217
0.005449591280653951,0.325648735939414
0.006811989100817439,0.37487470765118586
0.008174386920980926,0.41179418643501475
0.009536784741144414,0.4487136652188437
0.010899182561307902,0.48346140995656506
0.01226158038147139,0.5182091546942864
0.013623978201634877,0.5529568994320078
0.014986376021798364,0.5877046441697291
0.01634877384196185,0.6224523889074505
0.017711171662125342,0.6572001336451718
0.01907356948228883,0.6919478783828932
0.020435967302452316,0.7266956231206145
0.021798365122615803,0.7614433678583359
0.02316076294277929,0.7942606823328504
0.02452316076294278,0.827077996807365
0.025885558583106268,0.8497976760589522
0.027247956403269755,0.8725173553105392
0.02861035422343324,0.8952370345621263
0.02997275204359673,0.9179567138137134
0.031335149863760216,0.9343653710509706
0.0326975476839237,0.9507740282882279
0.0340599455040872,0.9671826855254851
0.035422343324250684,0.9835913427627424
0.03678474114441417,0.9999999999999996
0.03814713896457766,0.9999999999999996
0.039509536784741145,0.9999999999999996
0.04087193460490463,0.9999999999999996
0.04223433242506812,0.9999999999999996
0.043596730245231606,0.9999999999999996
0.04495912806539509,0.9999999999999996
0.04632152588555858,0.9999999999999996
0.047683923705722074,0.9999999999999996
0.04904632152588556,0.9999999999999996
0.05040871934604905,0.9999999999999996
0.051771117166212535,0.9999999999999996
0.05313351498637602,0.9999999999999996
0.05449591280653951,0.9999999999999996
0.055858310626702996,0.9999999999999996
0.05722070844686648,0.9999999999999996
0.05858310626702997,0.9999999999999996
0.05994550408719346,0.9999999999999996
0.06130790190735695,0.9999999999999996
0.06267029972752043,0.9999999999999996
0.06403269754768393,0.9999999999999996
0.0653950953678474,0.9999999999999996
0.0667574931880109,0.9999999999999996
0.0681198910081744,0.9999999999999996
0.06948228882833787,0.9999999999999996
0.07084468664850137,0.9999999999999996
0.07220708446866485,0.9999999999999996
0.07356948228882834,0.9999999999999996
0.07493188010899182,0.9999999999999996
0.07629427792915532,0.9999999999999996
0.0776566757493188,0.9999999999999996
0.07901907356948229,0.9999999999999996
0.08038147138964577,0.9999999999999996
0.08174386920980926,0.9999999999999996
0.08310626702997276,0.9999999999999996
0.08446866485013624,0.9999999999999996
0.08583106267029973,0.9999999999999996
0.08719346049046321,0.9999999999999996
0.0885558583106267,0.9999999999999996
0.08991825613079019,0.9999999999999996
0.09128065395095368,0.9999999999999996
0.09264305177111716,0.9999999999999996
0.09400544959128065,0.9999999999999996
0.09536784741144415,0.9999999999999996
0.09673024523160763,0.9999999999999996
0.09809264305177112,0.9999999999999996
0.0994550408719346,0.9999999999999996
0.1008174386920981,0.9999999999999996
0.10217983651226158,0.9999999999999996
0.10354223433242507,0.9999999999999996
0.10490463215258855,0.9999999999999996
0.10626702997275204,0.9999999999999996
0.10762942779291552,0.9999999999999996
0.10899182561307902,0.9999999999999996
0.11035422343324251,0.9999999999999996
0.11171662125340599,0.9999999999999996
0.11307901907356949,0.9999999999999996
0.11444141689373297,0.9999999999999996
0.11580381471389646,0.9999999999999996
0.11716621253405994,0.9999999999999996
0.11852861035422343,0.9999999999999996
0.11989100817438691,0.9999999999999996
0.12125340599455041,0.9999999999999996
0.1226158038147139,0.9999999999999996
0.12397820163487738,0.9999999999999996
0.12534059945504086,0.9999999999999996
0.12670299727520437,0.9999999999999996
