state_id,num_non_sbs_branches,mean_ref_latency_original,mean_ref_latency_corrected,mean_ref_latency_delta_s,mean_ref_latency_changed,p95_ref_latency_original,p95_ref_latency_corrected,p95_ref_latency_delta_s,p95_ref_latency_changed,defect_source_branch_id
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3029,1,0.062096751473166754,0.06982402420043952,-0.00772727272727277,True,0.22222047414779647,0.413963577365875,-0.19174310321807855,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3029::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3030,1,0.0623240242004395,0.06982402420043952,-0.0075000000000000275,True,0.22317047414779678,0.413963577365875,-0.19079310321807824,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3030::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3031,1,0.06255129692771222,0.06982402420043952,-0.007272727272727306,True,0.22412047414779668,0.413963577365875,-0.18984310321807835,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3031::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3032,1,0.06159675147316677,0.06982402420043952,-0.008227272727272757,True,0.22507047414779657,0.413963577365875,-0.18889310321807845,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3032::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3033,1,0.06100584238225766,0.06982402420043952,-0.008818181818181864,True,0.22602047414779647,0.413963577365875,-0.18794310321807856,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3033::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3034,1,0.06118766056407588,0.06982402420043952,-0.008636363636363643,True,0.22697047414779678,0.413963577365875,-0.18699310321807824,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3034::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3035,1,0.061369478745894046,0.06982402420043952,-0.008454545454545478,True,0.22792047414779668,0.413963577365875,-0.18604310321807835,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3035::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3036,1,0.061551296927712225,0.06982402420043952,-0.0082727272727273,True,0.22887047414779657,0.413963577365875,-0.18509310321807845,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3036::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3073,1,0.06704702297009921,0.07552070718062558,-0.00847368421052637,True,0.28902287826538053,0.4305012809753418,-0.14147840270996126,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3073::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3074,1,0.0672049177069413,0.07552070718062558,-0.008315789473684276,True,0.28992287826538043,0.4305012809753418,-0.14057840270996136,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3074::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3075,1,0.06736281244378343,0.07552070718062558,-0.008157894736842142,True,0.2908228782653807,0.4305012809753418,-0.13967840270996107,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3075::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3076,1,0.06752070718062554,0.07552070718062558,-0.008000000000000035,True,0.2917228782653806,0.4305012809753418,-0.13877840270996117,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3076::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3077,1,0.06767860191746763,0.07552070718062558,-0.007842105263157942,True,0.2926228782653805,0.4305012809753418,-0.13787840270996127,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3077::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3078,1,0.06783649665430973,0.07552070718062558,-0.007684210526315849,True,0.2935228782653804,0.4305012809753418,-0.13697840270996137,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3078::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3079,1,0.06799439139115186,0.07552070718062558,-0.007526315789473714,True,0.2944228782653807,0.4305012809753418,-0.13607840270996108,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3079::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3080,1,0.06815228612799397,0.07552070718062558,-0.007368421052631607,True,0.2953228782653806,0.4305012809753418,-0.13517840270996118,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3080::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3081,1,0.06831018086483605,0.07552070718062558,-0.007210526315789528,True,0.2962228782653805,0.4305012809753418,-0.13427840270996128,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3081::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3082,1,0.06846807560167814,0.07552070718062558,-0.007052631578947435,True,0.2971228782653804,0.4305012809753418,-0.13337840270996137,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3082::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3083,1,0.06862597033852028,0.07552070718062558,-0.006894736842105301,True,0.29802287826538076,0.4305012809753418,-0.13247840270996103,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3083::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3084,1,0.06878386507536238,0.07552070718062558,-0.006736842105263194,True,0.29892287826538066,0.4305012809753418,-0.13157840270996113,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3084::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3085,1,0.06894175981220448,0.07552070718062558,-0.006578947368421101,True,0.29982287826538057,0.4305012809753418,-0.13067840270996123,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3085::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3086,1,0.06909965454904657,0.07552070718062558,-0.006421052631579008,True,0.30072287826538047,0.4305012809753418,-0.12977840270996133,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3086::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3087,1,0.0692575492858887,0.07552070718062558,-0.006263157894736873,True,0.30162287826538076,0.4305012809753418,-0.12887840270996104,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3087::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3088,1,0.06815228612799394,0.07552070718062558,-0.007368421052631635,True,0.30252287826538066,0.4305012809753418,-0.12797840270996114,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3088::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3089,1,0.06831018086483605,0.07552070718062558,-0.007210526315789528,True,0.30342287826538056,0.4305012809753418,-0.12707840270996124,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3089::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3090,1,0.06852070718062556,0.07552070718062558,-0.00700000000000002,True,0.30432287826538046,0.4305012809753418,-0.12617840270996133,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3090::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3091,1,0.06866857931349017,0.07661302375793462,-0.007944444444444448,True,0.3121777784347534,0.4305463808059692,-0.11836860237121577,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3091::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3092,1,0.06889080153571236,0.07661302375793462,-0.007722222222222255,True,0.3130277784347533,0.4305463808059692,-0.11751860237121586,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3092::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3093,1,0.06777969042460125,0.07661302375793462,-0.008833333333333374,True,0.31387777843475323,0.4305463808059692,-0.11666860237121596,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3093::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3094,1,0.06794635709126792,0.07661302375793462,-0.008666666666666697,True,0.31472777843475314,0.4305463808059692,-0.11581860237121605,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3094::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3095,1,0.0681130237579346,0.07661302375793462,-0.008500000000000021,True,0.31557777843475343,0.4305463808059692,-0.11496860237121576,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3095::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3096,1,0.06833524598015682,0.07661302375793462,-0.0082777777777778,True,0.31642777843475334,0.4305463808059692,-0.11411860237121585,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3096::7da90899a5660ae593acc83efb95ce26c35551c436b30b3e5945c9d0c91a7097
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3097,1,0.06844635709126792,0.07661302375793462,-0.008166666666666697,True,0.31727777843475324,0.4305463808059692,-0.11326860237121594,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3097::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3146,1,0.07901949005126954,0.08755282338460292,-0.008533333333333379,True,0.37154247894287096,0.43068168029785153,-0.059139201354980575,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3146::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3147,1,0.07908615671793623,0.08755282338460292,-0.008466666666666692,True,0.3722424789428712,0.43068168029785153,-0.05843920135498032,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3147::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3148,1,0.07915282338460289,0.08755282338460292,-0.008400000000000032,True,0.37294247894287114,0.43068168029785153,-0.057739201354980396,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3148::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3149,1,0.07921949005126955,0.08755282338460292,-0.008333333333333373,True,0.37364247894287106,0.43068168029785153,-0.05703920135498047,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3149::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3150,1,0.07928615671793621,0.08755282338460292,-0.008266666666666714,True,0.374342478942871,0.43068168029785153,-0.05633920135498055,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3150::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3151,1,0.0793528233846029,0.08755282338460292,-0.008200000000000027,True,0.3750424789428712,0.43068168029785153,-0.05563920135498035,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3151::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3152,1,0.07941949005126955,0.08755282338460292,-0.008133333333333367,True,0.3757424789428711,0.43068168029785153,-0.05493920135498043,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3152::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3153,1,0.07948615671793621,0.08755282338460292,-0.008066666666666708,True,0.37644247894287103,0.43068168029785153,-0.054239201354980504,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3153::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3154,1,0.07955282338460287,0.08755282338460292,-0.008000000000000049,True,0.37714247894287095,0.43068168029785153,-0.05353920135498058,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3154::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3155,1,0.07961949005126957,0.08755282338460292,-0.007933333333333348,True,0.3778424789428712,0.43068168029785153,-0.052839201354980325,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3155::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3156,1,0.07981949005126958,0.08755282338460292,-0.007733333333333342,True,0.37854247894287113,0.43068168029785153,-0.0521392013549804,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3156::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3157,1,0.07975282338460292,0.08755282338460292,-0.007800000000000001,True,0.37924247894287105,0.43068168029785153,-0.05143920135498048,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3157::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3158,1,0.08008615671793624,0.08755282338460292,-0.007466666666666677,True,0.379942478942871,0.43068168029785153,-0.050739201354980557,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3158::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3159,1,0.0794194900512696,0.08755282338460292,-0.008133333333333326,True,0.38064247894287123,0.43068168029785153,-0.0500392013549803,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3159::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3160,1,0.07975282338460292,0.08755282338460292,-0.007800000000000001,True,0.38134247894287115,0.43068168029785153,-0.04933920135498038,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3160::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3161,1,0.08008615671793624,0.08755282338460292,-0.007466666666666677,True,0.3820424789428711,0.43068168029785153,-0.048639201354980455,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3161::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3162,1,0.08041949005126957,0.08755282338460292,-0.007133333333333353,True,0.382742478942871,0.43068168029785153,-0.04793920135498053,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3162::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3163,1,0.08075282338460292,0.08755282338460292,-0.0068000000000000005,True,0.3834424789428712,0.43068168029785153,-0.04723920135498033,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3163::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3164,1,0.08108615671793624,0.08755282338460292,-0.006466666666666676,True,0.3841424789428711,0.43068168029785153,-0.04653920135498041,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3164::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3165,1,0.08141949005126957,0.08755282338460292,-0.006133333333333352,True,0.38484247894287105,0.43068168029785153,-0.045839201354980486,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3165::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3166,1,0.08175282338460291,0.08755282338460292,-0.0058000000000000135,True,0.38554247894287097,0.43068168029785153,-0.04513920135498056,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3166::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3167,1,0.08208615671793623,0.08755282338460292,-0.005466666666666689,True,0.3862424789428709,0.43068168029785153,-0.04443920135498064,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3167::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3168,1,0.08241949005126958,0.08755282338460292,-0.005133333333333337,True,0.38694247894287115,0.43068168029785153,-0.043739201354980384,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3168::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3169,1,0.08275282338460291,0.08755282338460292,-0.004800000000000013,True,0.38764247894287107,0.43068168029785153,-0.04303920135498046,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3169::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3170,1,0.08308615671793623,0.08755282338460292,-0.004466666666666688,True,0.388342478942871,0.43068168029785153,-0.04233920135498054,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3170::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3171,1,0.08341949005126956,0.08755282338460292,-0.004133333333333364,True,0.3890424789428709,0.43068168029785153,-0.041639201354980615,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3171::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3172,1,0.08375282338460292,0.08755282338460292,-0.003799999999999998,True,0.3897424789428712,0.43068168029785153,-0.04093920135498036,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3172::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3173,1,0.08408615671793625,0.08755282338460292,-0.0034666666666666734,True,0.3904424789428711,0.43068168029785153,-0.040239201354980436,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3173::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3174,1,0.08441949005126957,0.08755282338460292,-0.003133333333333349,True,0.391142478942871,0.43068168029785153,-0.03953920135498051,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3174::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3175,1,0.0847528233846029,0.08755282338460292,-0.0028000000000000247,True,0.39184247894287094,0.43068168029785153,-0.03883920135498059,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3175::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3176,1,0.08508615671793625,0.08755282338460292,-0.0024666666666666726,True,0.39254247894287114,0.43068168029785153,-0.03813920135498039,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3176::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3177,1,0.08541949005126957,0.08755282338460292,-0.002133333333333348,True,0.39324247894287107,0.43068168029785153,-0.03743920135498047,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3177::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3178,1,0.08575282338460291,0.08755282338460292,-0.00180000000000001,True,0.393942478942871,0.43068168029785153,-0.036739201354980544,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3178::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3179,1,0.08621949005126961,0.08755282338460292,-0.0013333333333333114,True,0.3946424789428709,0.43068168029785153,-0.03603920135498062,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3179::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3180,1,0.08668615671793628,0.08755282338460292,-0.0008666666666666406,True,0.39534247894287117,0.43068168029785153,-0.035339201354980365,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3180::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3181,1,0.08715282338460292,0.08755282338460292,-0.0003999999999999976,True,0.3960424789428711,0.43068168029785153,-0.03463920135498044,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3181::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3182,1,0.08761949005126958,0.08755282338460292,6.666666666665932e-05,True,0.396742478942871,0.43068168029785153,-0.03393920135498052,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3182::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
