active_cap_binding_fraction,active_sequence_capacity_binding_states,active_sequence_capacity_near_binding_states,arrival_load_ratio,arrival_multiplier,axis,axis_value,canonical_action_collapse_states,completed_request_count,completion_fraction,condition_id,disagreement_rate,disagreement_states,distinct_alternative_action_hashes,drain_steps,dropped_request_count,fresh_window_id,kv_cap_binding_fraction,kv_capacity_binding_or_over_requested_states,kv_capacity_near_binding_states,latency_outcomes_used_for_regime_selection,max_active_pressure,max_active_sequences,max_active_sequences_param,max_kv_pressure,max_kv_tokens_param,max_kv_utilization,max_observed_kv_tokens,max_queue_length,mean_active_pressure,mean_active_sequences,mean_kv_pressure,mean_kv_utilization,mean_observed_kv_tokens,mean_queue_length,native_controls,near_kv_cap_fraction,no_policy_choice_states,num_total_requests_metric,policy_ranking_proxy_difference_states,pressure_order,pressure_regime_class,requests,sbs_arrival_normalized_weighted_goodput,sbs_decision_states,scenario_id,schema_version,simulation_end_condition,source_dataset,source_record_id_end,source_record_id_start,source_row_end,source_row_start,token_budget_binding_fraction,token_budget_binding_proxy_states,true_canonical_disagreement_states,unfinished_request_count,unique_alternative_canonical_action_hashes,validity_class,window_index,windows_with_disagreement
0.0,0,0,2.0,2.0,arrival_pressure,2.0,14,200,1.0,arrival_x2p0,0.0,0,0,250000,0,azure_2023_code::w1,0.0,0,0,False,0.01171875,6,512,0.0018545,8000000,0.0018545,14836.0,4,0.0035183314087759814,1.8013856812933025,0.0005193271146073903,0.0005193271146073903,4154.616916859122,0.057736720554272515,1,0.0,3464,200,14,2,VALID_UNCONSTRAINED,200,1.0,3464,FRESH_LATENCY_SUPPORT::azure_2023_code::w1::faithful::arrival_x2p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,399,200,399,200,0.0,0,0,0,0,VALID_UNCONSTRAINED,1,0
0.0,0,0,2.0,2.0,arrival_pressure,2.0,11,200,1.0,arrival_x2p0,0.0,0,0,250000,0,azure_2023_code::w3,0.0,0,0,False,0.0078125,4,512,0.001698,8000000,0.001698,13584.0,3,0.002333316828881847,1.1946582163875057,0.0002980814659725366,0.0002980814659725366,2384.6517277802927,0.03017956843217142,1,0.0,6627,200,11,2,VALID_UNCONSTRAINED,200,1.0,6627,FRESH_LATENCY_SUPPORT::azure_2023_code::w3::faithful::arrival_x2p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,799,600,799,600,0.0,0,0,0,0,VALID_UNCONSTRAINED,3,0
0.0,0,0,2.0,2.0,arrival_pressure,2.0,16,200,1.0,arrival_x2p0,0.0,0,0,250000,0,azure_2023_code::w5,0.0,0,0,False,0.015625,8,512,0.00224525,8000000,0.00224525,17962.0,4,0.0038130326704545457,1.9522727272727274,0.000357740119949495,0.000357740119949495,2861.92095959596,0.050505050505050504,1,0.0,3960,200,16,2,VALID_UNCONSTRAINED,200,1.0,3960,FRESH_LATENCY_SUPPORT::azure_2023_code::w5::faithful::arrival_x2p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,1199,1000,1199,1000,0.0,0,0,0,0,VALID_UNCONSTRAINED,5,0
0.0,0,0,2.0,2.0,arrival_pressure,2.0,15,200,1.0,arrival_x2p0,0.0,0,0,250000,0,azure_2023_code::w7,0.0,0,0,False,0.02734375,14,512,0.00197425,8000000,0.00197425,15793.999999999998,4,0.0032725313226556444,1.67553603719969,0.0003575664556962026,0.0003575664556962026,2860.5316455696207,0.051666236114699046,1,0.0,3871,200,15,2,VALID_UNCONSTRAINED,200,1.0,3871,FRESH_LATENCY_SUPPORT::azure_2023_code::w7::faithful::arrival_x2p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,1599,1400,1599,1400,0.0,0,0,0,0,VALID_UNCONSTRAINED,7,0
0.0,0,0,2.0,2.0,arrival_pressure,2.0,4,200,1.0,arrival_x2p0,0.0,0,0,250000,0,azure_2023_code::w9,0.0,0,0,False,0.009765625,5,512,0.00131025,8000000,0.00131025,10482.0,3,0.002431468595005986,1.2449119206430648,0.00028942898067384985,0.00028942898067384985,2315.4318453907986,0.034205575508807935,1,0.0,5847,200,4,2,VALID_UNCONSTRAINED,200,1.0,5847,FRESH_LATENCY_SUPPORT::azure_2023_code::w9::faithful::arrival_x2p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,1999,1800,1999,1800,0.0,0,0,0,0,VALID_UNCONSTRAINED,9,0
0.0,0,0,2.0,2.0,arrival_pressure,2.0,23,200,1.0,arrival_x2p0,0.0,0,0,250000,0,azure_2023_code::w11,0.0,0,0,False,0.029296875,15,512,0.003039125,8000000,0.003039125,24313.0,7,0.008729647746128319,4.469579646017699,0.000979427751659292,0.000979427751659292,7835.422013274337,0.11061946902654868,1,0.0,1808,200,23,2,VALID_UNCONSTRAINED,200,1.0,1808,FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::arrival_x2p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,2399,2200,2399,2200,0.0,0,0,0,0,VALID_UNCONSTRAINED,11,0
0.0,0,0,2.0,2.0,arrival_pressure,2.0,12,200,1.0,arrival_x2p0,0.0,0,0,250000,0,azure_2023_code::w13,0.0,0,0,False,0.01171875,6,512,0.002046625,8000000,0.002046625,16372.999999999998,4,0.0028290562913907283,1.448476821192053,0.0003091263245033113,0.0003091263245033113,2473.01059602649,0.052980132450331126,1,0.0,3775,200,12,2,VALID_UNCONSTRAINED,200,1.0,3775,FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::arrival_x2p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,2799,2600,2799,2600,0.0,0,0,0,0,VALID_UNCONSTRAINED,13,0
0.0,0,0,2.0,2.0,arrival_pressure,2.0,14,200,1.0,arrival_x2p0,0.0,0,0,250000,0,azure_2023_code::w15,0.0,0,0,False,0.01171875,6,512,0.002688,8000000,0.002688,21504.0,3,0.002458257882403068,1.2586280357903707,0.0003747126384746485,0.0003747126384746485,2997.701107797188,0.04260758414997869,1,0.0,4694,200,14,2,VALID_UNCONSTRAINED,200,1.0,4694,FRESH_LATENCY_SUPPORT::azure_2023_code::w15::faithful::arrival_x2p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,3199,3000,3199,3000,0.0,0,0,0,0,VALID_UNCONSTRAINED,15,0
0.0,0,0,2.0,2.0,arrival_pressure,2.0,10,200,1.0,arrival_x2p0,0.0,0,0,250000,0,azure_2023_code::w17,0.0,0,0,False,0.0078125,4,512,0.001739875,8000000,0.001739875,13919.0,4,0.0027076434878587196,1.3863134657836644,0.00036423488471915624,0.00036423488471915624,2913.87907775325,0.04905567819475104,1,0.0,4077,200,10,2,VALID_UNCONSTRAINED,200,1.0,4077,FRESH_LATENCY_SUPPORT::azure_2023_code::w17::faithful::arrival_x2p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,3599,3400,3599,3400,0.0,0,0,0,0,VALID_UNCONSTRAINED,17,0
0.0,0,0,2.0,2.0,arrival_pressure,2.0,14,200,1.0,arrival_x2p0,0.0,0,0,250000,0,azure_2023_code::w19,0.0,0,0,False,0.009765625,5,512,0.00162675,8000000,0.00162675,13014.0,3,0.0024876834835876097,1.2736939435968562,0.00034656443596856214,0.00034656443596856214,2772.515487748497,0.04623208506703652,1,0.0,4326,200,14,2,VALID_UNCONSTRAINED,200,1.0,4326,FRESH_LATENCY_SUPPORT::azure_2023_code::w19::faithful::arrival_x2p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,3999,3800,3999,3800,0.0,0,0,0,0,VALID_UNCONSTRAINED,19,0
0.0,0,0,2.0,2.0,arrival_pressure,2.0,19,200,1.0,arrival_x2p0,0.0,0,0,250000,0,azure_2023_code::w21,0.0,0,0,False,0.015625,8,512,0.002469,8000000,0.002469,19752.0,4,0.0037594446627607888,1.9248356673335238,0.0005384259788511003,0.0005384259788511003,4307.407830808802,0.05715918833952558,1,0.0,3499,200,19,2,VALID_UNCONSTRAINED,200,1.0,3499,FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::arrival_x2p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,4399,4200,4399,4200,0.0,0,0,0,0,VALID_UNCONSTRAINED,21,0
0.0,0,0,2.0,2.0,arrival_pressure,2.0,13,200,1.0,arrival_x2p0,0.0,0,0,250000,0,azure_2023_code::w23,0.0,0,0,False,0.015625,8,512,0.002150375,8000000,0.002150375,17203.0,5,0.003389570552147239,1.7354601226993864,0.000361772791411043,0.000361772791411043,2894.182331288344,0.049079754601226995,1,0.0,4075,200,13,2,VALID_UNCONSTRAINED,200,1.0,4075,FRESH_LATENCY_SUPPORT::azure_2023_code::w23::faithful::arrival_x2p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,4799,4600,4799,4600,0.0,0,0,0,0,VALID_UNCONSTRAINED,23,0
0.0,0,0,2.0,2.0,arrival_pressure,2.0,12,200,1.0,arrival_x2p0,0.0,0,0,250000,0,azure_2023_code::w25,0.0,0,0,False,0.01171875,6,512,0.001634125,8000000,0.001634125,13073.0,3,0.002716064453125,1.390625,0.00032677809053308825,0.00032677809053308825,2614.224724264706,0.04595588235294118,1,0.0,4352,200,12,2,VALID_UNCONSTRAINED,200,1.0,4352,FRESH_LATENCY_SUPPORT::azure_2023_code::w25::faithful::arrival_x2p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,5199,5000,5199,5000,0.0,0,0,0,0,VALID_UNCONSTRAINED,25,0
0.0,0,0,2.0,2.0,arrival_pressure,2.0,12,200,1.0,arrival_x2p0,0.0,0,0,250000,0,azure_2023_code::w27,0.0,0,0,False,0.01171875,6,512,0.002514,8000000,0.002514,20112.0,3,0.002913615760111576,1.491771269177127,0.00035930411436541147,0.00035930411436541147,2874.4329149232917,0.05578800557880056,1,0.0,3585,200,12,2,VALID_UNCONSTRAINED,200,1.0,3585,FRESH_LATENCY_SUPPORT::azure_2023_code::w27::faithful::arrival_x2p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,5599,5400,5599,5400,0.0,0,0,0,0,VALID_UNCONSTRAINED,27,0
0.0,0,0,2.0,2.0,arrival_pressure,2.0,13,200,1.0,arrival_x2p0,0.0,0,0,250000,0,azure_2023_code::w29,0.0,0,0,False,0.013671875,7,512,0.001627,8000000,0.001627,13016.0,4,0.002523226351351351,1.2918918918918918,0.0003141691081081081,0.0003141691081081081,2513.352864864865,0.043243243243243246,1,0.0,4625,200,13,2,VALID_UNCONSTRAINED,200,1.0,4625,FRESH_LATENCY_SUPPORT::azure_2023_code::w29::faithful::arrival_x2p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,5999,5800,5999,5800,0.0,0,0,0,0,VALID_UNCONSTRAINED,29,0
0.0,0,0,2.0,2.0,arrival_pressure,2.0,13,200,1.0,arrival_x2p0,0.0,0,0,250000,0,azure_2023_code::w31,0.0,0,0,False,0.013671875,7,512,0.003234375,8000000,0.003234375,25875.0,4,0.0033271977238143544,1.7035252345929495,0.000408012997717474,0.000408012997717474,3264.103981739792,0.0507227998985544,1,0.0,3943,200,13,2,VALID_UNCONSTRAINED,200,1.0,3943,FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::arrival_x2p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,6399,6200,6399,6200,0.0,0,0,0,0,VALID_UNCONSTRAINED,31,0
0.0,0,0,2.0,2.0,arrival_pressure,2.0,24,200,1.0,arrival_x2p0,0.0,0,0,250000,0,azure_2023_code::w33,0.0,0,0,False,0.015625,8,512,0.003200125,8000000,0.003200125,25601.0,5,0.003345379344919786,1.7128342245989305,0.0005277516042780749,0.0005277516042780749,4222.012834224599,0.053475935828877004,1,0.0,3740,200,24,2,VALID_UNCONSTRAINED,200,1.0,3740,FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::arrival_x2p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,6799,6600,6799,6600,0.0,0,0,0,0,VALID_UNCONSTRAINED,33,0
0.0,0,0,2.0,2.0,arrival_pressure,2.0,15,200,1.0,arrival_x2p0,0.0,0,0,250000,0,azure_2023_code::w35,0.0,0,0,False,0.013671875,7,512,0.002116875,8000000,0.002116875,16935.0,4,0.0034117947704782846,1.7468389224848817,0.0004071390186915888,0.0004071390186915888,3257.11214953271,0.05497526113249038,1,0.0,3638,200,15,2,VALID_UNCONSTRAINED,200,1.0,3638,FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::arrival_x2p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,7199,7000,7199,7000,0.0,0,0,0,0,VALID_UNCONSTRAINED,35,0
0.0,0,0,2.0,2.0,arrival_pressure,2.0,14,200,1.0,arrival_x2p0,0.0,0,0,250000,0,azure_2023_code::w37,0.0,0,0,False,0.01171875,6,512,0.002974625,8000000,0.002974625,23797.0,4,0.00275190155350407,1.4089735953940838,0.00048616229898749253,0.00048616229898749253,3889.2983918999403,0.03970617431010522,1,0.0,5037,200,14,2,VALID_UNCONSTRAINED,200,1.0,5037,FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::arrival_x2p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,7599,7400,7599,7400,0.0,0,0,0,0,VALID_UNCONSTRAINED,37,0
0.0,0,0,2.0,2.0,arrival_pressure,2.0,16,200,1.0,arrival_x2p0,0.0,0,0,250000,0,azure_2023_code::w39,0.0,0,0,False,0.013671875,7,512,0.0024515,8000000,0.0024515,19612.0,3,0.0034712819540727905,1.7772963604852687,0.00046111424032351244,0.00046111424032351244,3688.9139225880995,0.057770075101097634,1,0.0,3462,200,16,2,VALID_UNCONSTRAINED,200,1.0,3462,FRESH_LATENCY_SUPPORT::azure_2023_code::w39::faithful::arrival_x2p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,7999,7800,7999,7800,0.0,0,0,0,0,VALID_UNCONSTRAINED,39,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,19,200,1.0,arrival_x4p0,0.0,0,0,250000,0,azure_2023_code::w1,0.0,0,0,False,0.021484375,11,512,0.003249,8000000,0.003249,25992.0,4,0.004595920767004342,2.353111432706223,0.0006515790520984082,0.0006515790520984082,5212.632416787265,0.0723589001447178,1,0.0,2764,200,19,3,VALID_UNCONSTRAINED,200,1.0,2764,FRESH_LATENCY_SUPPORT::azure_2023_code::w1::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,399,200,399,200,0.0,0,0,0,0,VALID_UNCONSTRAINED,1,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,14,200,1.0,arrival_x4p0,0.0,0,0,250000,0,azure_2023_code::w3,0.0,0,0,False,0.01171875,6,512,0.00220775,8000000,0.00220775,17662.0,3,0.002930239542114189,1.5002826455624647,0.000372446250235538,0.000372446250235538,2979.570001884304,0.03768607499528924,1,0.0,5307,200,14,3,VALID_UNCONSTRAINED,200,1.0,5307,FRESH_LATENCY_SUPPORT::azure_2023_code::w3::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,799,600,799,600,0.0,0,0,0,0,VALID_UNCONSTRAINED,3,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,21,200,1.0,arrival_x4p0,0.0,0,0,250000,0,azure_2023_code::w5,0.0,0,0,False,0.021484375,11,512,0.002720375,8000000,0.002720375,21763.0,5,0.005571243494256999,2.8524766690595835,0.0005088653535534818,0.0005088653535534818,4070.9228284278543,0.07178750897343862,1,0.0,2786,200,21,3,VALID_UNCONSTRAINED,200,1.0,2786,FRESH_LATENCY_SUPPORT::azure_2023_code::w5::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,1199,1000,1199,1000,0.0,0,0,0,0,VALID_UNCONSTRAINED,5,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,15,200,1.0,arrival_x4p0,0.0,0,0,250000,0,azure_2023_code::w7,0.0,0,0,False,0.03515625,18,512,0.002016125,8000000,0.002016125,16129.000000000002,7,0.004660183566433567,2.386013986013986,0.0004841276660839161,0.0004841276660839161,3873.021328671329,0.06993006993006994,1,0.0,2860,200,15,3,VALID_UNCONSTRAINED,200,1.0,2860,FRESH_LATENCY_SUPPORT::azure_2023_code::w7::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,1599,1400,1599,1400,0.0,0,0,0,0,VALID_UNCONSTRAINED,7,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,4,200,1.0,arrival_x4p0,0.0,0,0,250000,0,azure_2023_code::w9,0.0,0,0,False,0.013671875,7,512,0.00158625,8000000,0.00158625,12690.0,3,0.0029288870389344262,1.4995901639344262,0.00034688247950819673,0.00034688247950819673,2775.059836065574,0.040983606557377046,1,0.0,4880,200,4,3,VALID_UNCONSTRAINED,200,1.0,4880,FRESH_LATENCY_SUPPORT::azure_2023_code::w9::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,1999,1800,1999,1800,0.0,0,0,0,0,VALID_UNCONSTRAINED,9,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,29,200,1.0,arrival_x4p0,0.0,0,0,250000,0,azure_2023_code::w11,0.0,0,0,False,0.048828125,25,512,0.0033,8000000,0.0033,26400.0,10,0.019890157585470084,10.183760683760683,0.0015162888888888891,0.0015162888888888891,12130.311111111112,0.17094017094017094,1,0.0,1170,200,29,3,VALID_UNCONSTRAINED,200,1.0,1170,FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,2399,2200,2399,2200,0.0,0,0,0,0,VALID_UNCONSTRAINED,11,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,14,200,1.0,arrival_x4p0,0.0,0,0,250000,0,azure_2023_code::w13,0.0,0,0,False,0.013671875,7,512,0.002200625,8000000,0.002200625,17605.0,4,0.0035990531870860928,1.8427152317880795,0.00038686233443708607,0.00038686233443708607,3094.8986754966886,0.06622516556291391,1,0.0,3020,200,14,3,VALID_UNCONSTRAINED,200,1.0,3020,FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,2799,2600,2799,2600,0.0,0,0,0,0,VALID_UNCONSTRAINED,13,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,17,200,1.0,arrival_x4p0,0.0,0,0,250000,0,azure_2023_code::w15,0.0,0,0,False,0.01171875,6,512,0.002688,8000000,0.002688,21504.0,3,0.0029129796367468384,1.4914455740143813,0.0004360592301016613,0.0004360592301016613,3488.4738408132903,0.049590875278948676,1,0.0,4033,200,17,3,VALID_UNCONSTRAINED,200,1.0,4033,FRESH_LATENCY_SUPPORT::azure_2023_code::w15::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,3199,3000,3199,3000,0.0,0,0,0,0,VALID_UNCONSTRAINED,15,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,12,200,1.0,arrival_x4p0,0.0,0,0,250000,0,azure_2023_code::w17,0.0,0,0,False,0.01171875,6,512,0.002211875,8000000,0.002211875,17695.0,4,0.003449636156578135,1.766213712168005,0.00045852316244595427,0.00045852316244595427,3668.185299567634,0.06176652254478073,1,0.0,3238,200,12,3,VALID_UNCONSTRAINED,200,1.0,3238,FRESH_LATENCY_SUPPORT::azure_2023_code::w17::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,3599,3400,3599,3400,0.0,0,0,0,0,VALID_UNCONSTRAINED,17,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,20,200,1.0,arrival_x4p0,0.0,0,0,250000,0,azure_2023_code::w19,0.0,0,0,False,0.009765625,5,512,0.00180075,8000000,0.00180075,14406.0,3,0.0028188754857512953,1.4432642487046632,0.00038851233808290156,0.00038851233808290156,3108.0987046632126,0.05181347150259067,1,0.0,3860,200,20,3,VALID_UNCONSTRAINED,200,1.0,3860,FRESH_LATENCY_SUPPORT::azure_2023_code::w19::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,3999,3800,3999,3800,0.0,0,0,0,0,VALID_UNCONSTRAINED,19,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,23,200,1.0,arrival_x4p0,0.0,0,0,250000,0,azure_2023_code::w21,0.0,0,0,False,0.021484375,11,512,0.00322325,8000000,0.00322325,25786.0,4,0.00491789429068915,2.5179618768328447,0.0006904917063782991,0.0006904917063782991,5523.933651026393,0.07331378299120235,1,0.0,2728,200,23,3,VALID_UNCONSTRAINED,200,1.0,2728,FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,4399,4200,4399,4200,0.0,0,0,0,0,VALID_UNCONSTRAINED,21,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,21,200,1.0,arrival_x4p0,0.0,0,0,250000,0,azure_2023_code::w23,0.0,0,0,False,0.021484375,11,512,0.00237125,8000000,0.00237125,18970.0,5,0.004582810508285532,2.3463989802421925,0.0004699767367750159,0.0004699767367750159,3759.813894200127,0.06373486297004462,1,0.0,3138,200,21,3,VALID_UNCONSTRAINED,200,1.0,3138,FRESH_LATENCY_SUPPORT::azure_2023_code::w23::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,4799,4600,4799,4600,0.0,0,0,0,0,VALID_UNCONSTRAINED,23,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,17,200,1.0,arrival_x4p0,0.0,0,0,250000,0,azure_2023_code::w25,0.0,0,0,False,0.013671875,7,512,0.001634125,8000000,0.001634125,13073.0,5,0.00327588198056392,1.677251574048727,0.00038932196140158777,0.00038932196140158777,3114.575691212702,0.05474952094169176,1,0.0,3653,200,17,3,VALID_UNCONSTRAINED,200,1.0,3653,FRESH_LATENCY_SUPPORT::azure_2023_code::w25::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,5199,5000,5199,5000,0.0,0,0,0,0,VALID_UNCONSTRAINED,25,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,12,200,1.0,arrival_x4p0,0.0,0,0,250000,0,azure_2023_code::w27,0.0,0,0,False,0.017578125,9,512,0.00269575,8000000,0.00269575,21566.0,4,0.003668806087030139,1.878428716559431,0.0004365987555028784,0.0004365987555028784,3492.7900440230273,0.06772773450728073,1,0.0,2953,200,12,3,VALID_UNCONSTRAINED,200,1.0,2953,FRESH_LATENCY_SUPPORT::azure_2023_code::w27::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,5599,5400,5599,5400,0.0,0,0,0,0,VALID_UNCONSTRAINED,27,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,13,200,1.0,arrival_x4p0,0.0,0,0,250000,0,azure_2023_code::w29,0.0,0,0,False,0.015625,8,512,0.001885625,8000000,0.001885625,15085.0,4,0.0031007585428122547,1.5875883739198744,0.0003804335231736057,0.0003804335231736057,3043.4681853888455,0.052369730295888976,1,0.0,3819,200,13,3,VALID_UNCONSTRAINED,200,1.0,3819,FRESH_LATENCY_SUPPORT::azure_2023_code::w29::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,5999,5800,5999,5800,0.0,0,0,0,0,VALID_UNCONSTRAINED,29,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,21,200,1.0,arrival_x4p0,0.0,0,0,250000,0,azure_2023_code::w31,0.0,0,0,False,0.017578125,9,512,0.003768625,8000000,0.003768625,30149.0,5,0.004378821610308601,2.241956664478004,0.0005280427199606041,0.0005280427199606041,4224.341759684833,0.06565988181221274,1,0.0,3046,200,21,3,VALID_UNCONSTRAINED,200,1.0,3046,FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,6399,6200,6399,6200,0.0,0,0,0,0,VALID_UNCONSTRAINED,31,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,27,200,1.0,arrival_x4p0,0.0,0,0,250000,0,azure_2023_code::w33,0.0,0,0,False,0.01953125,10,512,0.003200125,8000000,0.003200125,25601.0,5,0.004107972369691119,2.103281853281853,0.0006354262387387387,0.0006354262387387387,5083.409909909909,0.06435006435006435,1,0.0,3108,200,27,3,VALID_UNCONSTRAINED,200,1.0,3108,FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,6799,6600,6799,6600,0.0,0,0,0,0,VALID_UNCONSTRAINED,33,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,26,200,1.0,arrival_x4p0,0.0,0,0,250000,0,azure_2023_code::w35,0.0,0,0,False,0.017578125,9,512,0.002472875,8000000,0.002472875,19783.0,4,0.003909868014819388,2.001852423587527,0.00045718960327261496,0.00045718960327261496,3657.5168261809195,0.06174745291756715,1,0.0,3239,200,26,3,VALID_UNCONSTRAINED,200,1.0,3239,FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,7199,7000,7199,7000,0.0,0,0,0,0,VALID_UNCONSTRAINED,35,0
0.0,0,0,4.0,4.0,arrival_pressure,4.0,15,200,1.0,arrival_x4p0,0.0,0,0,250000,0,azure_2023_code::w37,0.0,0,0,False,0.013671875,7,512,0.002957125,8000000,0.002957125,23657.0,4,0.003299583579009434,1.6893867924528303,0.000577539416273585,0.000577539416273585,4620.3153301886805,0.04716981132075472,1,0.0,4240,200,15,3,VALID_UNCONSTRAINED,200,1.0,4240,FRESH_LATENCY_SUPPORT::azure_2023_code::w37::faithful::arrival_x4p0,industry_realism_action_opportunity_phase_b_v2.0.0,COMPLETE_ALL_REQUESTS,azure_2023_code,7599,7400,7599,7400,0.0,0,0,0,0,VALID_UNCONSTRAINED,37,0
