completion_fraction,description,max_kv_cache_usage,max_vllm_running,max_vllm_waiting,mean_latency_s,mean_output_tokens,mean_prompt_tokens,mean_tpot_s,mean_ttft_s,num_requests,num_success,p50_latency_s,p50_ttft_s,p95_latency_s,p95_ttft_s,preemption_events_delta,prefix_cache_hits_delta,prefix_cache_queries_delta,request_throughput,scenario_family,scenario_name
1.0,burst concurrency above max_num_seqs,0.0019356065188462779,8.0,16.0,2.846389432910655,52.458333333333336,168.58333333333334,0.010815921091408299,2.2897292950340975,24,24,2.8485305230133235,2.2972567309625447,3.497467329027131,2.931534537987318,0.0,0.0,0.0,6.861931507058002,high_concurrency,stress_high_concurrency_queue
1.0,long decode with overlapping sequences,0.0030243851856972537,8.0,8.0,3.3972614788872306,213.1875,169.375,0.010563756483267768,1.1536691377586976,16,16,3.444332117040176,1.175282258016523,5.311381946026813,2.7735221740440466,0.0,0.0,0.0,2.7563811660774795,decode_heavy,stress_long_decode_kv
1.0,long prompt prefill contention,0.017005685844149077,8.0,12.0,2.924694388442731,96.0,1871.375,0.015736223176262634,1.4297531866977806,16,16,3.6767029510228895,1.9608719260431826,3.7386799459927715,2.604164951015264,0.0,0.0,0.0,4.270034701486953,prefill_heavy,stress_long_prefill
1.0,long context plus long decode,0.022173063961426154,8.0,8.0,12.013591281424548,754.6666666666666,1873.1666666666667,0.011447745147488272,3.3903803440043703,12,12,9.720538831024896,0.8233558890060522,17.583067303989083,9.455722029029857,0.0,0.0,0.0,0.678523255388976,kv_pressure,stress_kv_pressure
1.0,new long-prefill arrivals while long decodes are active,0.016746452828232172,8.0,8.0,3.577488808441558,187.6875,1023.5,0.012676605219976617,1.2483688945030735,16,16,3.7539544199826196,1.3973615890135989,4.477102970005944,3.011890752997715,0.0,0.0,0.0,3.0259541118642024,mixed_prefill_decode,stress_mixed_prefill_decode_contention
1.0,burst above sustainable capacity followed by recovery arrivals,0.011181584086549234,8.0,15.0,6.388118742414615,288.0,980.6666666666666,0.011568190503104599,3.059378359464366,24,24,7.35193339799298,3.532300997991115,9.438927451963536,5.397405347030144,0.0,0.0,0.0,1.9618187453268436,bursty_transient,stress_burst_overload_recovery
