faithful_policy,sarathi_faithful_arrival_normalized_weighted_goodput,sarathi_faithful_completion_fraction,sarathi_faithful_mean_latency,sarathi_faithful_mean_tpot,sarathi_faithful_mean_ttft,sarathi_faithful_rejection_fraction,sarathi_faithful_request_throughput,sarathi_faithful_slo_attainment,sarathi_faithful_weighted_goodput,shape,vllm_chunked_prefill_faithful_arrival_normalized_weighted_goodput,vllm_chunked_prefill_faithful_completion_fraction,vllm_chunked_prefill_faithful_mean_latency,vllm_chunked_prefill_faithful_mean_tpot,vllm_chunked_prefill_faithful_mean_ttft,vllm_chunked_prefill_faithful_rejection_fraction,vllm_chunked_prefill_faithful_request_throughput,vllm_chunked_prefill_faithful_slo_attainment,vllm_chunked_prefill_faithful_weighted_goodput,vllm_faithful_arrival_normalized_weighted_goodput,vllm_faithful_completion_fraction,vllm_faithful_mean_latency,vllm_faithful_mean_tpot,vllm_faithful_mean_ttft,vllm_faithful_rejection_fraction,vllm_faithful_request_throughput,vllm_faithful_slo_attainment,vllm_faithful_weighted_goodput,window_idx,winner,winner_arrival_normalized_weighted_goodput,winner_completion_fraction,winner_is_rejecting,winner_mean_latency,winner_mean_tpot,winner_mean_ttft,winner_rejection_fraction,winner_request_throughput,winner_slo_attainment,winner_weighted_goodput
sarathi_faithful,0.07407407407407407,1.0,0.18122222222222217,0.000888888888888889,0.111,0.0,137.05583756345177,0.07407407407407407,0.07407407407407407,long_prefill_overlap,,,,,,,,,,,,,,,,,,,198,scorpio_style_slo_guard,0.8888888888888888,0.8888888888888888,True,0.081,0.001,0.002,0.1111111111111111,4.796163069544364,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.07407407407407407,1.0,0.18122222222222217,0.000888888888888889,0.111,0.0,137.05583756345177,0.07407407407407407,0.07407407407407407,,,,,,,,,,198,scorpio_style_slo_guard,0.8888888888888888,0.8888888888888888,True,0.081,0.001,0.002,0.1111111111111111,4.796163069544364,1.0,1.0
vllm_faithful,,,,,,,,,,long_prefill_overlap,,,,,,,,,,0.05555555555555555,1.0,0.07169444444444445,0.0009166666666666658,0.0680277777777778,0.0,473.6842105263158,0.05555555555555558,0.05555555555555555,223,scorpio_style_slo_guard,0.2777777777777778,0.2777777777777778,True,0.006,0.0009999999999999998,0.0020000000000000005,0.7222222222222222,1.9984012789768184,1.0,1.0
sarathi_faithful,0.05555555555555555,1.0,0.07169444444444445,0.0009166666666666658,0.0680277777777778,0.0,473.6842105263158,0.05555555555555558,0.05555555555555555,long_prefill_overlap,,,,,,,,,,,,,,,,,,,223,scorpio_style_slo_guard,0.2777777777777778,0.2777777777777778,True,0.006,0.0009999999999999998,0.0020000000000000005,0.7222222222222222,1.9984012789768184,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.05555555555555555,1.0,0.07169444444444445,0.0009166666666666658,0.0680277777777778,0.0,473.6842105263158,0.05555555555555558,0.05555555555555555,,,,,,,,,,223,scorpio_style_slo_guard,0.2777777777777778,0.2777777777777778,True,0.006,0.0009999999999999998,0.0020000000000000005,0.7222222222222222,1.9984012789768184,1.0,1.0
vllm_faithful,,,,,,,,,,long_prefill_overlap,,,,,,,,,,0.13333333333333333,1.0,0.10300000000000002,0.0008666666666666671,0.0692,0.0,127.11864406779661,0.1333333333333333,0.13333333333333333,238,scorpio_style_slo_guard,0.8666666666666667,0.8666666666666667,True,0.040999999999999995,0.0010000000000000005,0.002,0.13333333333333333,2.593774940143655,1.0,1.0
sarathi_faithful,0.13333333333333333,1.0,0.10300000000000002,0.0008666666666666671,0.0692,0.0,127.11864406779661,0.1333333333333333,0.13333333333333333,long_prefill_overlap,,,,,,,,,,,,,,,,,,,238,scorpio_style_slo_guard,0.8666666666666667,0.8666666666666667,True,0.040999999999999995,0.0010000000000000005,0.002,0.13333333333333333,2.593774940143655,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.13333333333333333,1.0,0.10300000000000002,0.0008666666666666671,0.0692,0.0,127.11864406779661,0.1333333333333333,0.13333333333333333,,,,,,,,,,238,scorpio_style_slo_guard,0.8666666666666667,0.8666666666666667,True,0.040999999999999995,0.0010000000000000005,0.002,0.13333333333333333,2.593774940143655,1.0,1.0
vllm_faithful,,,,,,,,,,long_prefill_overlap,,,,,,,,,,0.05405405405405406,1.0,0.06454054054054054,0.0009459459459459468,0.06075675675675675,0.0,440.4761904761904,0.05405405405405406,0.05405405405405406,243,scorpio_style_slo_guard,0.2702702702702703,0.2702702702702703,True,0.006000000000000001,0.0010000000000000002,0.0019999999999999996,0.7297297297297297,1.986491855383393,1.0,1.0
sarathi_faithful,0.05405405405405406,1.0,0.06454054054054054,0.0009459459459459468,0.06075675675675675,0.0,440.4761904761904,0.05405405405405406,0.05405405405405406,long_prefill_overlap,,,,,,,,,,,,,,,,,,,243,scorpio_style_slo_guard,0.2702702702702703,0.2702702702702703,True,0.006000000000000001,0.0010000000000000002,0.0019999999999999996,0.7297297297297297,1.986491855383393,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.05405405405405406,1.0,0.06454054054054054,0.0009459459459459468,0.06075675675675675,0.0,440.4761904761904,0.05405405405405406,0.05405405405405406,,,,,,,,,,243,scorpio_style_slo_guard,0.2702702702702703,0.2702702702702703,True,0.006000000000000001,0.0010000000000000002,0.0019999999999999996,0.7297297297297297,1.986491855383393,1.0,1.0
vllm_faithful,,,,,,,,,,long_prefill_overlap,,,,,,,,,,0.125,1.0,0.075375,0.0008749999999999995,0.0675,0.0,181.81818181818184,0.125,0.125,248,scorpio_style_slo_guard,0.5,0.5,True,0.011,0.001,0.002,0.5,1.5958507879513266,1.0,1.0
sarathi_faithful,0.125,1.0,0.075375,0.0008749999999999995,0.0675,0.0,181.81818181818184,0.125,0.125,long_prefill_overlap,,,,,,,,,,,,,,,,,,,248,scorpio_style_slo_guard,0.5,0.5,True,0.011,0.001,0.002,0.5,1.5958507879513266,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.125,1.0,0.075375,0.0008749999999999995,0.0675,0.0,181.81818181818184,0.125,0.125,,,,,,,,,,248,scorpio_style_slo_guard,0.5,0.5,True,0.011,0.001,0.002,0.5,1.5958507879513266,1.0,1.0
vllm_faithful,,,,,,,,,,kv_pressure_admission_order,,,,,,,,,,0.6666666666666666,1.0,0.044333333333333336,0.0006666666666666666,0.03166666666666667,0.0,63.829787234042556,0.6666666666666667,0.6666666666666666,259,edf,1.0,1.0,False,0.04,0.0006666666666666669,0.02733333333333333,0.0,48.38709677419355,1.0,1.0
sarathi_faithful,0.6666666666666666,1.0,0.044333333333333336,0.0006666666666666666,0.03166666666666667,0.0,63.829787234042556,0.6666666666666667,0.6666666666666666,kv_pressure_admission_order,,,,,,,,,,,,,,,,,,,259,edf,1.0,1.0,False,0.04,0.0006666666666666669,0.02733333333333333,0.0,48.38709677419355,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,kv_pressure_admission_order,0.6666666666666666,1.0,0.044333333333333336,0.0006666666666666666,0.03166666666666667,0.0,63.829787234042556,0.6666666666666667,0.6666666666666666,,,,,,,,,,259,edf,1.0,1.0,False,0.04,0.0006666666666666669,0.02733333333333333,0.0,48.38709677419355,1.0,1.0
vllm_faithful,,,,,,,,,,long_prefill_overlap,,,,,,,,,,0.2222222222222222,1.0,0.08844444444444444,0.0006666666666666665,0.06244444444444445,0.0,81.81818181818181,0.2222222222222222,0.2222222222222222,263,scorpio_style_slo_guard,0.6666666666666666,0.6666666666666666,True,0.041,0.001,0.002,0.3333333333333333,1.199040767386091,1.0,1.0
sarathi_faithful,0.2222222222222222,1.0,0.08844444444444444,0.0006666666666666665,0.06244444444444445,0.0,81.81818181818181,0.2222222222222222,0.2222222222222222,long_prefill_overlap,,,,,,,,,,,,,,,,,,,263,scorpio_style_slo_guard,0.6666666666666666,0.6666666666666666,True,0.041,0.001,0.002,0.3333333333333333,1.199040767386091,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.2222222222222222,1.0,0.08844444444444444,0.0006666666666666665,0.06244444444444445,0.0,81.81818181818181,0.2222222222222222,0.2222222222222222,,,,,,,,,,263,scorpio_style_slo_guard,0.6666666666666666,0.6666666666666666,True,0.041,0.001,0.002,0.3333333333333333,1.199040767386091,1.0,1.0
vllm_faithful,,,,,,,,,,long_prefill_overlap,,,,,,,,,,0.1,1.0,0.030550000000000004,0.0009000000000000001,0.022450000000000005,0.0,487.8048780487805,0.09999999999999998,0.1,268,scorpio_style_slo_guard,0.45,0.45,True,0.011,0.001,0.002,0.55,1.7939007374925253,1.0,1.0
sarathi_faithful,0.1,1.0,0.030550000000000004,0.0009000000000000001,0.022450000000000005,0.0,487.8048780487805,0.09999999999999998,0.1,long_prefill_overlap,,,,,,,,,,,,,,,,,,,268,scorpio_style_slo_guard,0.45,0.45,True,0.011,0.001,0.002,0.55,1.7939007374925253,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.1,1.0,0.030550000000000004,0.0009000000000000001,0.022450000000000005,0.0,487.8048780487805,0.09999999999999998,0.1,,,,,,,,,,268,scorpio_style_slo_guard,0.45,0.45,True,0.011,0.001,0.002,0.55,1.7939007374925253,1.0,1.0
vllm_faithful,,,,,,,,,,long_prefill_overlap,,,,,,,,,,0.07407407407407407,1.0,0.07248148148148148,0.000888888888888889,0.055592592592592596,0.0,310.34482758620686,0.07407407407407407,0.07407407407407407,273,scorpio_style_slo_guard,0.8888888888888888,0.8888888888888888,True,0.021,0.001,0.002,0.1111111111111111,4.796163069544364,1.0,1.0
sarathi_faithful,0.07407407407407407,1.0,0.07248148148148148,0.000888888888888889,0.055592592592592596,0.0,310.34482758620686,0.07407407407407407,0.07407407407407407,long_prefill_overlap,,,,,,,,,,,,,,,,,,,273,scorpio_style_slo_guard,0.8888888888888888,0.8888888888888888,True,0.021,0.001,0.002,0.1111111111111111,4.796163069544364,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.07407407407407407,1.0,0.07248148148148148,0.000888888888888889,0.055592592592592596,0.0,310.34482758620686,0.07407407407407407,0.07407407407407407,,,,,,,,,,273,scorpio_style_slo_guard,0.8888888888888888,0.8888888888888888,True,0.021,0.001,0.002,0.1111111111111111,4.796163069544364,1.0,1.0
vllm_faithful,,,,,,,,,,kv_pressure_admission_order,,,,,,,,,,0.5,1.0,0.03166666666666667,0.000666666666666667,0.0265,0.0,146.34146341463415,0.5,0.5,279,edf,0.8333333333333334,1.0,False,0.028833333333333336,0.0006666666666666669,0.02366666666666667,0.0,101.69491525423729,0.8333333333333334,0.8333333333333334
sarathi_faithful,0.5,1.0,0.03166666666666667,0.000666666666666667,0.0265,0.0,146.34146341463415,0.5,0.5,kv_pressure_admission_order,,,,,,,,,,,,,,,,,,,279,edf,0.8333333333333334,1.0,False,0.028833333333333336,0.0006666666666666669,0.02366666666666667,0.0,101.69491525423729,0.8333333333333334,0.8333333333333334
vllm_chunked_prefill_faithful,,,,,,,,,,kv_pressure_admission_order,0.5,1.0,0.03166666666666667,0.000666666666666667,0.0265,0.0,146.34146341463415,0.5,0.5,,,,,,,,,,279,edf,0.8333333333333334,1.0,False,0.028833333333333336,0.0006666666666666669,0.02366666666666667,0.0,101.69491525423729,0.8333333333333334,0.8333333333333334
vllm_faithful,,,,,,,,,,admission_reorder_boundary,,,,,,,,,,0.8333333333333334,1.0,0.018666666666666668,0.0006666666666666666,0.0085,0.0,193.5483870967742,0.8333333333333334,0.8333333333333334,282,edf,1.0,1.0,False,0.018166666666666668,0.0006666666666666666,0.008,0.0,193.5483870967742,1.0,1.0
sarathi_faithful,0.8333333333333334,1.0,0.018666666666666668,0.0006666666666666666,0.0085,0.0,193.5483870967742,0.8333333333333334,0.8333333333333334,admission_reorder_boundary,,,,,,,,,,,,,,,,,,,282,edf,1.0,1.0,False,0.018166666666666668,0.0006666666666666666,0.008,0.0,193.5483870967742,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,admission_reorder_boundary,0.8333333333333334,1.0,0.018666666666666668,0.0006666666666666666,0.0085,0.0,193.5483870967742,0.8333333333333334,0.8333333333333334,,,,,,,,,,282,edf,1.0,1.0,False,0.018166666666666668,0.0006666666666666666,0.008,0.0,193.5483870967742,1.0,1.0
vllm_faithful,,,,,,,,,,long_prefill_overlap,,,,,,,,,,0.06666666666666667,1.0,0.022133333333333338,0.0009000000000000002,0.018533333333333336,0.0,1153.8461538461538,0.06666666666666665,0.06666666666666667,293,scorpio_style_slo_guard,0.3,0.3,True,0.006,0.001,0.002,0.7,1.7985611510791366,1.0,1.0
sarathi_faithful,0.06666666666666667,1.0,0.022133333333333338,0.0009000000000000002,0.018533333333333336,0.0,1153.8461538461538,0.06666666666666665,0.06666666666666667,long_prefill_overlap,,,,,,,,,,,,,,,,,,,293,scorpio_style_slo_guard,0.3,0.3,True,0.006,0.001,0.002,0.7,1.7985611510791366,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.06666666666666667,1.0,0.022133333333333338,0.0009000000000000002,0.018533333333333336,0.0,1153.8461538461538,0.06666666666666665,0.06666666666666667,,,,,,,,,,293,scorpio_style_slo_guard,0.3,0.3,True,0.006,0.001,0.002,0.7,1.7985611510791366,1.0,1.0
vllm_faithful,,,,,,,,,,kv_pressure_admission_order,,,,,,,,,,0.6,1.0,0.038400000000000004,0.0008000000000000001,0.0262,0.0,102.0408163265306,0.6,0.6,294,edf,0.8,1.0,False,0.0382,0.0008,0.026000000000000002,0.0,86.20689655172413,0.8,0.8
sarathi_faithful,0.6,1.0,0.038400000000000004,0.0008000000000000001,0.0262,0.0,102.0408163265306,0.6,0.6,kv_pressure_admission_order,,,,,,,,,,,,,,,,,,,294,edf,0.8,1.0,False,0.0382,0.0008,0.026000000000000002,0.0,86.20689655172413,0.8,0.8
vllm_chunked_prefill_faithful,,,,,,,,,,kv_pressure_admission_order,0.6,1.0,0.038400000000000004,0.0008000000000000001,0.0262,0.0,102.0408163265306,0.6,0.6,,,,,,,,,,294,edf,0.8,1.0,False,0.0382,0.0008,0.026000000000000002,0.0,86.20689655172413,0.8,0.8
vllm_faithful,,,,,,,,,,long_prefill_overlap,,,,,,,,,,0.05128205128205128,1.0,0.11282051282051281,0.0009230769230769232,0.07682051282051283,0.0,256.57894736842104,0.05128205128205132,0.05128205128205128,298,scorpio_style_slo_guard,0.9230769230769231,0.9230769230769231,True,0.04099999999999999,0.001,0.002,0.07692307692307693,7.149950347567031,1.0,1.0
sarathi_faithful,0.05128205128205128,1.0,0.11282051282051281,0.0009230769230769232,0.07682051282051283,0.0,256.57894736842104,0.05128205128205132,0.05128205128205128,long_prefill_overlap,,,,,,,,,,,,,,,,,,,298,scorpio_style_slo_guard,0.9230769230769231,0.9230769230769231,True,0.04099999999999999,0.001,0.002,0.07692307692307693,7.149950347567031,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.05128205128205128,1.0,0.11282051282051281,0.0009230769230769232,0.07682051282051283,0.0,256.57894736842104,0.05128205128205132,0.05128205128205128,,,,,,,,,,298,scorpio_style_slo_guard,0.9230769230769231,0.9230769230769231,True,0.04099999999999999,0.001,0.002,0.07692307692307693,7.149950347567031,1.0,1.0
vllm_faithful,,,,,,,,,,long_prefill_overlap,,,,,,,,,,0.058823529411764705,1.0,0.03167647058823529,0.000941176470588236,0.02791176470588235,0.0,666.6666666666666,0.05882352941176472,0.058823529411764705,308,scorpio_style_slo_guard,0.35294117647058826,0.35294117647058826,True,0.006000000000000002,0.0010000000000000002,0.002,0.6470588235294118,2.385211687537269,1.0,1.0
sarathi_faithful,0.058823529411764705,1.0,0.03167647058823529,0.000941176470588236,0.02791176470588235,0.0,666.6666666666666,0.05882352941176472,0.058823529411764705,long_prefill_overlap,,,,,,,,,,,,,,,,,,,308,scorpio_style_slo_guard,0.35294117647058826,0.35294117647058826,True,0.006000000000000002,0.0010000000000000002,0.002,0.6470588235294118,2.385211687537269,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.058823529411764705,1.0,0.03167647058823529,0.000941176470588236,0.02791176470588235,0.0,666.6666666666666,0.05882352941176472,0.058823529411764705,,,,,,,,,,308,scorpio_style_slo_guard,0.35294117647058826,0.35294117647058826,True,0.006000000000000002,0.0010000000000000002,0.002,0.6470588235294118,2.385211687537269,1.0,1.0
vllm_faithful,,,,,,,,,,admission_reorder_boundary,,,,,,,,,,0.5,1.0,0.010666666666666666,0.0005,0.008666666666666668,0.0,400.0,0.5,0.5,322,edf,1.0,1.0,False,0.008666666666666668,0.0005,0.006666666666666667,0.0,400.0,1.0,1.0
sarathi_faithful,0.5,1.0,0.010666666666666666,0.0005,0.008666666666666668,0.0,400.0,0.5,0.5,admission_reorder_boundary,,,,,,,,,,,,,,,,,,,322,edf,1.0,1.0,False,0.008666666666666668,0.0005,0.006666666666666667,0.0,400.0,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,admission_reorder_boundary,0.5,1.0,0.010666666666666666,0.0005,0.008666666666666668,0.0,400.0,0.5,0.5,,,,,,,,,,322,edf,1.0,1.0,False,0.008666666666666668,0.0005,0.006666666666666667,0.0,400.0,1.0,1.0
vllm_faithful,,,,,,,,,,kv_pressure_admission_order,,,,,,,,,,0.4,1.0,0.0198,0.0004,0.015200000000000002,0.0,208.33333333333334,0.4,0.4,324,edf,0.8,1.0,False,0.0196,0.0004,0.015000000000000003,0.0,116.27906976744185,0.8,0.8
sarathi_faithful,0.4,1.0,0.0198,0.0004,0.015200000000000002,0.0,208.33333333333334,0.4,0.4,kv_pressure_admission_order,,,,,,,,,,,,,,,,,,,324,edf,0.8,1.0,False,0.0196,0.0004,0.015000000000000003,0.0,116.27906976744185,0.8,0.8
vllm_chunked_prefill_faithful,,,,,,,,,,kv_pressure_admission_order,0.4,1.0,0.0198,0.0004,0.015200000000000002,0.0,208.33333333333334,0.4,0.4,,,,,,,,,,324,edf,0.8,1.0,False,0.0196,0.0004,0.015000000000000003,0.0,116.27906976744185,0.8,0.8
vllm_faithful,,,,,,,,,,long_prefill_overlap,,,,,,,,,,0.04878048780487805,1.0,0.1154390243902439,0.0009268292682926834,0.09782926829268293,0.0,297.1014492753623,0.04878048780487809,0.04878048780487805,348,scorpio_style_slo_guard,0.926829268292683,0.926829268292683,True,0.021,0.0010000000000000002,0.0020000000000000005,0.07317073170731707,7.544173118919992,1.0,1.0
sarathi_faithful,0.04878048780487805,1.0,0.1154390243902439,0.0009268292682926834,0.09782926829268293,0.0,297.1014492753623,0.04878048780487809,0.04878048780487805,long_prefill_overlap,,,,,,,,,,,,,,,,,,,348,scorpio_style_slo_guard,0.926829268292683,0.926829268292683,True,0.021,0.0010000000000000002,0.0020000000000000005,0.07317073170731707,7.544173118919992,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.04878048780487805,1.0,0.1154390243902439,0.0009268292682926834,0.09782926829268293,0.0,297.1014492753623,0.04878048780487809,0.04878048780487805,,,,,,,,,,348,scorpio_style_slo_guard,0.926829268292683,0.926829268292683,True,0.021,0.0010000000000000002,0.0020000000000000005,0.07317073170731707,7.544173118919992,1.0,1.0
vllm_faithful,,,,,,,,,,kv_pressure_admission_order,,,,,,,,,,0.4,1.0,0.0434,0.0004,0.0388,0.0,56.17977528089888,0.4,0.4,354,edf,0.6,1.0,False,0.036,0.00039999999999999986,0.0314,0.0,56.17977528089888,0.6,0.6
sarathi_faithful,0.4,1.0,0.0434,0.0004,0.0388,0.0,56.17977528089888,0.4,0.4,kv_pressure_admission_order,,,,,,,,,,,,,,,,,,,354,edf,0.6,1.0,False,0.036,0.00039999999999999986,0.0314,0.0,56.17977528089888,0.6,0.6
vllm_chunked_prefill_faithful,,,,,,,,,,kv_pressure_admission_order,0.4,1.0,0.0434,0.0004,0.0388,0.0,56.17977528089888,0.4,0.4,,,,,,,,,,354,edf,0.6,1.0,False,0.036,0.00039999999999999986,0.0314,0.0,56.17977528089888,0.6,0.6
vllm_faithful,,,,,,,,,,kv_pressure_admission_order,,,,,,,,,,0.5,1.0,0.037666666666666675,0.0005,0.028166666666666663,0.0,122.44897959183673,0.5,0.5,369,edf,0.8333333333333334,1.0,False,0.03983333333333334,0.0005,0.030333333333333334,0.0,90.9090909090909,0.8333333333333334,0.8333333333333334
sarathi_faithful,0.5,1.0,0.037666666666666675,0.0005,0.028166666666666663,0.0,122.44897959183673,0.5,0.5,kv_pressure_admission_order,,,,,,,,,,,,,,,,,,,369,edf,0.8333333333333334,1.0,False,0.03983333333333334,0.0005,0.030333333333333334,0.0,90.9090909090909,0.8333333333333334,0.8333333333333334
vllm_chunked_prefill_faithful,,,,,,,,,,kv_pressure_admission_order,0.5,1.0,0.037666666666666675,0.0005,0.028166666666666663,0.0,122.44897959183673,0.5,0.5,,,,,,,,,,369,edf,0.8333333333333334,1.0,False,0.03983333333333334,0.0005,0.030333333333333334,0.0,90.9090909090909,0.8333333333333334,0.8333333333333334
vllm_faithful,,,,,,,,,,kv_pressure_admission_order,,,,,,,,,,0.6666666666666666,1.0,0.030666666666666665,0.0006666666666666666,0.0205,0.0,127.65957446808511,0.6666666666666667,0.6666666666666666,374,edf,1.0,1.0,False,0.030833333333333334,0.0006666666666666666,0.020666666666666667,0.0,107.14285714285714,1.0,1.0
sarathi_faithful,0.6666666666666666,1.0,0.030666666666666665,0.0006666666666666666,0.0205,0.0,127.65957446808511,0.6666666666666667,0.6666666666666666,kv_pressure_admission_order,,,,,,,,,,,,,,,,,,,374,edf,1.0,1.0,False,0.030833333333333334,0.0006666666666666666,0.020666666666666667,0.0,107.14285714285714,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,kv_pressure_admission_order,0.6666666666666666,1.0,0.030666666666666665,0.0006666666666666666,0.0205,0.0,127.65957446808511,0.6666666666666667,0.6666666666666666,,,,,,,,,,374,edf,1.0,1.0,False,0.030833333333333334,0.0006666666666666666,0.020666666666666667,0.0,107.14285714285714,1.0,1.0
vllm_faithful,,,,,,,,,,long_prefill_overlap,,,,,,,,,,0.13636363636363635,1.0,0.016818181818181822,0.0009545454545454548,0.013000000000000005,0.0,1047.6190476190475,0.13636363636363635,0.13636363636363635,388,scorpio_style_slo_guard,0.18181818181818182,0.18181818181818182,True,0.006,0.001,0.002,0.8181818181818182,0.7993605115907273,1.0,1.0
sarathi_faithful,0.13636363636363635,1.0,0.016818181818181822,0.0009545454545454548,0.013000000000000005,0.0,1047.6190476190475,0.13636363636363635,0.13636363636363635,long_prefill_overlap,,,,,,,,,,,,,,,,,,,388,scorpio_style_slo_guard,0.18181818181818182,0.18181818181818182,True,0.006,0.001,0.002,0.8181818181818182,0.7993605115907273,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.13636363636363635,1.0,0.016818181818181822,0.0009545454545454548,0.013000000000000005,0.0,1047.6190476190475,0.13636363636363635,0.13636363636363635,,,,,,,,,,388,scorpio_style_slo_guard,0.18181818181818182,0.18181818181818182,True,0.006,0.001,0.002,0.8181818181818182,0.7993605115907273,1.0,1.0
vllm_faithful,,,,,,,,,,long_prefill_overlap,,,,,,,,,,0.1875,1.0,0.0166875,0.0009375,0.012937500000000001,0.0,571.4285714285714,0.1875,0.1875,393,scorpio_style_slo_guard,0.25,0.25,True,0.006,0.001,0.0019999999999999996,0.75,0.7977662544874351,1.0,1.0
sarathi_faithful,0.1875,1.0,0.0166875,0.0009375,0.012937500000000001,0.0,571.4285714285714,0.1875,0.1875,long_prefill_overlap,,,,,,,,,,,,,,,,,,,393,scorpio_style_slo_guard,0.25,0.25,True,0.006,0.001,0.0019999999999999996,0.75,0.7977662544874351,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.1875,1.0,0.0166875,0.0009375,0.012937500000000001,0.0,571.4285714285714,0.1875,0.1875,,,,,,,,,,393,scorpio_style_slo_guard,0.25,0.25,True,0.006,0.001,0.0019999999999999996,0.75,0.7977662544874351,1.0,1.0
vllm_faithful,,,,,,,,,,admission_reorder_boundary,,,,,,,,,,0.8333333333333334,1.0,0.017666666666666667,0.0005000000000000001,0.008166666666666668,0.0,206.8965517241379,0.8333333333333334,0.8333333333333334,397,edf,1.0,1.0,False,0.016999999999999998,0.0005,0.0075,0.0,206.8965517241379,1.0,1.0
sarathi_faithful,0.8333333333333334,1.0,0.017666666666666667,0.0005000000000000001,0.008166666666666668,0.0,206.8965517241379,0.8333333333333334,0.8333333333333334,admission_reorder_boundary,,,,,,,,,,,,,,,,,,,397,edf,1.0,1.0,False,0.016999999999999998,0.0005,0.0075,0.0,206.8965517241379,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,admission_reorder_boundary,0.8333333333333334,1.0,0.017666666666666667,0.0005000000000000001,0.008166666666666668,0.0,206.8965517241379,0.8333333333333334,0.8333333333333334,,,,,,,,,,397,edf,1.0,1.0,False,0.016999999999999998,0.0005,0.0075,0.0,206.8965517241379,1.0,1.0
vllm_faithful,,,,,,,,,,admission_reorder_boundary,,,,,,,,,,0.8333333333333334,1.0,0.017166666666666667,0.0006666666666666666,0.0095,0.0,181.8181818181818,0.8333333333333334,0.8333333333333334,407,edf,1.0,1.0,False,0.015833333333333335,0.0006666666666666666,0.008166666666666668,0.0,181.8181818181818,1.0,1.0
sarathi_faithful,0.8333333333333334,1.0,0.017166666666666667,0.0006666666666666666,0.0095,0.0,181.8181818181818,0.8333333333333334,0.8333333333333334,admission_reorder_boundary,,,,,,,,,,,,,,,,,,,407,edf,1.0,1.0,False,0.015833333333333335,0.0006666666666666666,0.008166666666666668,0.0,181.8181818181818,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,admission_reorder_boundary,0.8333333333333334,1.0,0.017166666666666667,0.0006666666666666666,0.0095,0.0,181.8181818181818,0.8333333333333334,0.8333333333333334,,,,,,,,,,407,edf,1.0,1.0,False,0.015833333333333335,0.0006666666666666666,0.008166666666666668,0.0,181.8181818181818,1.0,1.0
vllm_faithful,,,,,,,,,,admission_reorder_boundary,,,,,,,,,,0.8,1.0,0.015000000000000003,0.0004,0.007400000000000001,0.0,172.41379310344826,0.8,0.8,412,edf,1.0,1.0,False,0.014400000000000001,0.0004,0.0068000000000000005,0.0,172.41379310344826,1.0,1.0
sarathi_faithful,0.8,1.0,0.015000000000000003,0.0004,0.007400000000000001,0.0,172.41379310344826,0.8,0.8,admission_reorder_boundary,,,,,,,,,,,,,,,,,,,412,edf,1.0,1.0,False,0.014400000000000001,0.0004,0.0068000000000000005,0.0,172.41379310344826,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,admission_reorder_boundary,0.8,1.0,0.015000000000000003,0.0004,0.007400000000000001,0.0,172.41379310344826,0.8,0.8,,,,,,,,,,412,edf,1.0,1.0,False,0.014400000000000001,0.0004,0.0068000000000000005,0.0,172.41379310344826,1.0,1.0
vllm_faithful,,,,,,,,,,admission_reorder_boundary,,,,,,,,,,0.8333333333333334,1.0,0.017666666666666667,0.0008333333333333334,0.006833333333333334,0.0,214.28571428571428,0.8333333333333334,0.8333333333333334,422,edf,1.0,1.0,False,0.017666666666666667,0.0008333333333333334,0.006833333333333334,0.0,214.28571428571428,1.0,1.0
