frac_states,frac_abs_anwg_mass
0.0002824060999717594,0.04834138791071101
0.0005648121999435188,0.07002771759430346
0.0008472182999152782,0.09002581854514141
0.0011296243998870376,0.10838296117117723
0.001412030499858797,0.12359668430767484
0.0016944365998305564,0.13847351977554287
0.001976842699802316,0.1529434199156983
0.0022592487997740753,0.1674133200558537
0.0025416548997458347,0.1818832201960091
0.002824060999717594,0.19635312033616453
0.0031064670996893535,0.20773422101425412
0.003388873199661113,0.21911532169234374
0.0036712792996328723,0.22914478984306078
0.003953685399604632,0.23917425799377784
0.004236091499576391,0.24920372614449487
0.0045184975995481505,0.2591648237686901
0.0048009036995199095,0.26908844349622973
0.005083309799491669,0.27806410816644583
0.005365715899463428,0.28702651044711697
0.005648121999435188,0.29598891272778804
0.005930528099406947,0.3047948297568569
0.006212934199378707,0.313326365578653
0.006495340299350466,0.32158088597221024
0.006777746399322226,0.3297189185166844
0.007060152499293985,0.33785695106115854
0.0073425585992657446,0.3457817207519144
0.0076249646992375035,0.35370649044267016
0.007907370799209263,0.36163126013342595
0.008189776899181022,0.36955602982418173
0.008472182999152781,0.3773350672910478
0.00875458909912454,0.3846504185807952
0.009036995199096301,0.3919082597663831
0.00931940129906806,0.399139057509772
0.009601807399039819,0.4063698552531609
0.009884213499011578,0.41359439692113237
0.010166619598983339,0.42061961937346687
0.010449025698955098,0.42761688970953327
0.010731431798926857,0.4344729343353778
0.011013837898898616,0.44132462498520014
0.011296243998870376,0.44800327000217166
0.011578650098842135,0.4546819150191432
0.011861056198813894,0.46129766150416956
0.012143462298785653,0.46791340798919595
0.012425868398757414,0.47452915447422234
0.012708274498729173,0.48093041873335063
0.012990680598700932,0.48725382822154756
0.01327308669867269,0.49314828490405743
0.013555492798644452,0.4990011847714645
0.01383789889861621,0.5048540846388715
0.01412030499858797,0.5106770469364355
0.014402711098559728,0.5162253033687184
0.014685117198531489,0.5217735598010014
0.014967523298503248,0.5273218162332843
0.015249929398475007,0.532808431635439
0.015532335498446766,0.5382900103877913
0.015814741598418527,0.5437303736247208
0.016097147698390286,0.5491034497595876
0.016379553798362045,0.5544485126076818
0.016661959898333804,0.5596406274351927
0.016944365998305563,0.5647925665407734
0.01722677209827732,0.5699445056463539
0.01750917819824908,0.5750649393389506
0.017791584298220843,0.5800926643770662
0.018073990398192602,0.5851203894151819
0.01835639649816436,0.5901481144532974
0.01863880259813612,0.5950020104996777
0.01892120869810788,0.5998003337915027
0.019203614798079638,0.6044913875040877
0.019486020898051397,0.6091824412166726
0.019768426998023156,0.6138323483240117
0.02005083309799492,0.6184671228302768
0.020333239197966677,0.623101897336542
0.020615645297938436,0.6276660237537128
0.020898051397910195,0.6321249400326161
0.021180457497881954,0.6365838563115195
0.021462863597853713,0.640756794249323
0.021745269697825472,0.6449192997885006
0.02202767579779723,0.6490598863993504
0.022310081897768994,0.6529038333486796
0.022592487997740753,0.6567053207901266
0.02287489409771251,0.6605068082315735
0.02315730019768427,0.6642644997522472
0.02343970629765603,0.668022191272921
0.02372211239762779,0.6717798827935948
0.024004518497599547,0.6754375584384684
0.024286924597571306,0.6790952340833422
0.024569330697543065,0.6827529097282158
0.024851736797514828,0.6863757913409757
0.025134142897486587,0.6899795522468225
0.025416548997458346,0.6935615900954178
0.025698955097430105,0.6971436279440133
0.025981361197401864,0.7007256657926088
0.026263767297373623,0.7043077036412042
0.02654617339734538,0.7078897414897997
0.02682857949731714,0.7114717793383951
0.027110985597288903,0.7149922372297526
0.027393391697260662,0.7185126951211102
0.02767579779723242,0.7220331530124677
0.02795820389720418,0.7255536109038252
0.02824060999717594,0.7290740687951828
0.028523016097147698,0.7325866800213501
0.028805422197119457,0.7360992912475174
0.029087828297091216,0.7395251365724286
0.029370234397062978,0.7429509818973398
0.029652640497034737,0.746376827222251
0.029935046597006496,0.7498026725471622
0.030217452696978255,0.7532285178720733
0.030499858796950014,0.7566543631969845
0.030782264896921773,0.7600802085218957
0.031064670996893532,0.7635060538468069
0.031347077096865295,0.7669318991717181
0.031629483196837054,0.7703429493494452
0.03191188929680881,0.773681677012049
0.03219429539678057,0.7770170220524462
0.03247670149675233,0.7803248952949594
0.03275910759672409,0.7836327685374725
0.03304151369669585,0.7869406417799858
0.03332391979666761,0.7902139052958991
0.033606325896639366,0.7934871244349826
0.033888731996611125,0.7967582233669687
0.034171138096582884,0.8000293222989546
0.03445354419655464,0.8032489276506866
0.0347359502965264,0.8064508298067121
0.03501835639649816,0.8096527319627378
0.03530076249646993,0.8128546341187634
0.035583168596441686,0.8160565362747889
0.035865574696413445,0.8192584384308146
0.036147980796385204,0.8224603405868401
0.03643038689635696,0.8256622427428657
0.03671279299632872,0.8288511893251725
0.03699519909630048,0.8319460472630151
0.03727760519627224,0.8350409052008577
0.037560011296244,0.8380581889579207
0.03784241739621576,0.8410754727149838
0.03812482349618752,0.8440234130809884
0.038407229596159276,0.8469713534469929
0.038689635696131035,0.8499192938129975
0.038972041796102794,0.8528302767392524
0.03925444789607455,0.8557412596655072
0.03953685399604631,0.8586317775086273
0.03981926009601807,0.8615222953517475
0.04010166619598984,0.8644128131948676
0.040384072295961596,0.8673033310379878
0.040666478395933355,0.870193848881108
0.040948884495905113,0.8730540515253696
0.04123129059587687,0.8759043721192455
0.04151369669584863,0.8787464648286537
0.04179610279582039,0.8815885575380619
0.04207850889579215,0.8842926220733648
0.04236091499576391,0.8869340684073505
0.04264332109573567,0.8895563292687904
0.042925727195707426,0.8921144268988033
0.043208133295679185,0.8946725245288163
0.043490539395650944,0.897186387047874
0.0437729454956227,0.8997002495669316
0.04405535159559446,0.9022052838192313
0.04433775769556622,0.9046387506254753
0.04462016379553799,0.9070722174317193
0.044902569895509746,0.9094713790776319
0.045184975995481505,0.9118314427886793
0.045467382095453264,0.9141863221223752
0.04574978819542502,0.9165143656615273
0.04603219429539678,0.9188424092006796
0.04631460039536854,0.9211704527398318
0.0465970064953403,0.9234984962789841
0.04687941259531206,0.9257873273926568
0.04716181869528382,0.9280480050409353
0.04744422479525558,0.9303072394796067
0.047726630895227336,0.9325232451043451
0.048009036995199095,0.9346254452765795
0.048291443095170854,0.9367276454488139
0.04857384919514261,0.9388298456210483
0.04885625529511437,0.9409320457932828
0.04913866139508613,0.9430292488610654
0.0494210674950579,0.9451089664963233
0.049703473595029656,0.9471585542870533
0.049985879695001414,0.9492081420777835
0.05026828579497317,0.9512577298685135
0.05055069189494493,0.9533073176592436
0.05083309799491669,0.9553567351161787
0.05111550409488845,0.9574006722804109
0.05139791019486021,0.9594277925507428
0.05168031629483197,0.9614549128210748
0.05196272239480373,0.9634820330914067
0.052245128494775486,0.9655091533617386
0.052527534594747245,0.9675362736320705
0.052809940694719004,0.9695068761843322
0.05309234679469076,0.9714763982092379
0.05337475289466252,0.9732690452184317
0.05365715899463428,0.9750362417041629
0.05393956509460604,0.9767747162229677
0.054221971194577806,0.9784802413118312
0.054504377294549565,0.9801857664006947
0.054786783394521324,0.9818912914895582
0.05506918949449308,0.9835797923364878
0.05535159559446484,0.9852682931834175
0.0556340016944366,0.9868833909113126
0.05591640779440836,0.9884952590306915
0.05619881389438012,0.9901071271500702
0.05648121999435188,0.9917189952694491
0.05676362609432364,0.9933204917308862
0.057046032194295396,0.9949219881923235
0.057328438294267155,0.9963779637114515
0.057610844394238914,0.9977938222595011
0.05789325049421067,0.9989402853122311
0.05817565659418243,0.9999999999999979
0.05845806269415419,0.9999999999999979
0.058740468794125957,0.9999999999999979
0.059022874894097715,0.9999999999999979
0.059305280994069474,0.9999999999999979
0.05958768709404123,0.9999999999999979
0.05987009319401299,0.9999999999999979
0.06015249929398475,0.9999999999999979
0.06043490539395651,0.9999999999999979
0.06071731149392827,0.9999999999999979
0.06099971759390003,0.9999999999999979
0.06128212369387179,0.9999999999999979
0.061564529793843546,0.9999999999999979
0.061846935893815305,0.9999999999999979
0.062129341993787064,0.9999999999999979
0.06241174809375882,0.9999999999999979
0.06269415419373059,0.9999999999999979
0.06297656029370234,0.9999999999999979
0.06325896639367411,0.9999999999999979
0.06354137249364586,0.9999999999999979
0.06382377859361762,0.9999999999999979
0.06410618469358938,0.9999999999999979
0.06438859079356114,0.9999999999999979
0.0646709968935329,0.9999999999999979
0.06495340299350466,0.9999999999999979
0.06523580909347641,0.9999999999999979
0.06551821519344818,0.9999999999999979
0.06580062129341994,0.9999999999999979
0.0660830273933917,0.9999999999999979
0.06636543349336346,0.9999999999999979
0.06664783959333521,0.9999999999999979
0.06693024569330698,0.9999999999999979
0.06721265179327873,0.9999999999999979
0.0674950578932505,0.9999999999999979
0.06777746399322225,0.9999999999999979
0.06805987009319402,0.9999999999999979
0.06834227619316577,0.9999999999999979
0.06862468229313753,0.9999999999999979
0.06890708839310929,0.9999999999999979
0.06918949449308105,0.9999999999999979
0.0694719005930528,0.9999999999999979
0.06975430669302457,0.9999999999999979
0.07003671279299632,0.9999999999999979
0.07031911889296809,0.9999999999999979
0.07060152499293985,0.9999999999999979
0.0708839310929116,0.9999999999999979
0.07116633719288337,0.9999999999999979
0.07144874329285512,0.9999999999999979
0.07173114939282689,0.9999999999999979
0.07201355549279864,0.9999999999999979
0.07229596159277041,0.9999999999999979
0.07257836769274216,0.9999999999999979
0.07286077379271393,0.9999999999999979
0.07314317989268568,0.9999999999999979
0.07342558599265744,0.9999999999999979
0.0737079920926292,0.9999999999999979
0.07399039819260096,0.9999999999999979
0.07427280429257271,0.9999999999999979
0.07455521039254448,0.9999999999999979
0.07483761649251623,0.9999999999999979
0.075120022592488,0.9999999999999979
0.07540242869245976,0.9999999999999979
0.07568483479243152,0.9999999999999979
0.07596724089240328,0.9999999999999979
0.07624964699237503,0.9999999999999979
0.0765320530923468,0.9999999999999979
0.07681445919231855,0.9999999999999979
0.07709686529229032,0.9999999999999979
0.07737927139226207,0.9999999999999979
0.07766167749223384,0.9999999999999979
0.07794408359220559,0.9999999999999979
0.07822648969217735,0.9999999999999979
0.0785088957921491,0.9999999999999979
0.07879130189212087,0.9999999999999979
0.07907370799209262,0.9999999999999979
0.07935611409206439,0.9999999999999979
0.07963852019203614,0.9999999999999979
0.07992092629200791,0.9999999999999979
0.08020333239197967,0.9999999999999979
0.08048573849195143,0.9999999999999979
0.08076814459192319,0.9999999999999979
0.08105055069189494,0.9999999999999979
0.08133295679186671,0.9999999999999979
0.08161536289183846,0.9999999999999979
0.08189776899181023,0.9999999999999979
0.08218017509178198,0.9999999999999979
0.08246258119175374,0.9999999999999979
0.0827449872917255,0.9999999999999979
0.08302739339169726,0.9999999999999979
0.08330979949166901,0.9999999999999979
0.08359220559164078,0.9999999999999979
0.08387461169161253,0.9999999999999979
0.0841570177915843,0.9999999999999979
0.08443942389155605,0.9999999999999979
0.08472182999152782,0.9999999999999979
0.08500423609149958,0.9999999999999979
0.08528664219147133,0.9999999999999979
0.0855690482914431,0.9999999999999979
0.08585145439141485,0.9999999999999979
0.08613386049138662,0.9999999999999979
0.08641626659135837,0.9999999999999979
0.08669867269133014,0.9999999999999979
0.08698107879130189,0.9999999999999979
0.08726348489127365,0.9999999999999979
0.0875458909912454,0.9999999999999979
