label,mae,rmse,spearman,pearson,mean_realized_gain,override_rate,override_precision,harmful_rate
STATE_ACTION_V1.RIDGE,0.008674689716885346,0.016147327150711807,0.09651615340029603,0.11470906944397659,-0.00016322127599815132,0.14266426642664268,0.0583596214511041,0.01338883888388839
STATE_ACTION_V1.HIST_GRADIENT_BOOSTING,0.00831868070186654,0.016368254902702644,0.10809752429793551,0.12838094438762662,9.140275106538895e-05,0.4409315931593159,0.16636897167644807,0.06008100810081008
STATE_ACTION_V1.EXTRA_TREES,0.007827138185975614,0.015981073738643457,0.12647438877996015,0.14310322005787593,0.00034585539543663613,0.40324032403240323,0.1484375,0.043091809180918095
STATE_ACTION_V1.DUMMY_ZERO,0.00675478790537794,0.016177169253404868,0.0,0.0,0.0,0.0,,0.0
STATE_CORE_V1.RIDGE,0.008685305717283836,0.016224719210637378,0.06843334143391824,0.08544893402734638,-0.00011720938049540215,0.08168316831683169,0.05509641873278237,0.008888388838883888
STATE_CORE_V1.HIST_GRADIENT_BOOSTING,0.008319132061369796,0.016611155086610208,0.05500520153085094,0.05479290282926704,-3.1840584985579225e-06,0.008325832583258325,0.25675675675675674,0.0014626462646264626
STATE_CORE_V1.EXTRA_TREES,0.007976765009693356,0.01618461528249606,0.06706402798098098,0.08675065239310219,-0.00011254467394325762,0.018114311431143115,0.2111801242236025,0.0063006300630063005
STATE_CORE_V1.DUMMY_ZERO,0.00675478790537794,0.016177169253404868,0.0,0.0,0.0,0.0,,0.0
