id,label,n_states,sum_H_s,mean_H_ms,n_windows,P_beneficial_canonical,share_of_states,share_of_total_headroom,contribution_to_pooled_mean_ms
azure_2023_code|active_sequence_capacity|active_8,"Code, active cap 8",10,0.00033426727257296254,0.03342672725729626,2,0.4,0.013888888888888888,0.00023261957843344854,0.0004642601007957813
azure_2023_code|active_sequence_capacity|active_4,"Code, active cap 4",122,0.00935556569609101,0.07668496472205745,15,0.5245901639344263,0.16944444444444445,0.006510621669538682,0.012993841244570845
azure_2023_code|kv_capacity|kv_16000,"Code, KV 16,000",431,1.390959506223297,3.227284237177023,14,0.9234338747099768,0.5986111111111111,0.9679811351709123,1.9318882030879123
azure_2023_conv|active_sequence_capacity|active_4,"Conv, active cap 4",64,0.0138751015731364,0.21679846208025624,17,0.484375,0.08888888888888889,0.009655807024780614,0.01927097440713389
azure_2023_conv|kv_capacity|kv_16000,"Conv, KV 16,000",93,0.022445202220456345,0.24134626043501445,1,1.0,0.12916666666666668,0.015619816556334862,0.031173891972856037
