omitted,n_states,n_windows,mean_H_ms,boot_ci95_low_ms,boot_ci95_high_ms,ci_excludes_zero,boot_replicates,boot_seed
azure_2023_code|active_sequence_capacity|active_4,598,32,2.387314510517496,0.21796106325415013,4.403637002992151,True,200000,20260920
azure_2023_code|active_sequence_capacity|active_8,710,36,2.023430106638001,0.18566018262278425,3.617674850305512,True,200000,20260920
azure_2023_code|kv_capacity|kv_16000,289,32,0.15920462547493672,0.05847761450758993,0.23406048476154984,True,200000,20260920
azure_2023_conv|active_sequence_capacity|active_4,656,20,2.169351435079905,0.18475542981885928,3.7487583769864723,True,200000,20260920
azure_2023_conv|kv_capacity|kv_16000,627,36,2.256019841730618,0.1681380089007688,3.7212786069721386,True,200000,20260920
