scenario_id,policy_name,generator_family,template_name,seed,workload_tag,num_completed,num_dropped,num_slo_violated,num_total,completion_fraction,mean_latency,median_latency,p95_latency,p99_latency,max_latency,mean_queuing_delay,p95_queuing_delay,mean_ttft,p95_ttft,p99_ttft,mean_tpot,p95_tpot,mean_prefill_delay,p95_prefill_delay,slo_violation_rate,weighted_goodput,arrival_normalized_weighted_goodput,weighted_completion_fraction,request_throughput
sobolB.idx24.case2b_prediction_inversion_boundary.stress.moderate.util0.514517.inv0.590616.s20260811,estimated_service_time_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260811,sobolB.idx24.case2b_prediction_inversion_boundary.stress.moderate.util0.514517.inv0.590616.s20260811,60,0,14,60,1.0,0.13987223694288778,0.1414794997959456,0.21099989326041996,0.29051748941402755,0.33055482178620865,0.016022236942887753,0.08754178470239186,0.01702223694288773,0.08854178470239218,0.13660748941402767,0.0009999999999999998,0.001000000000000002,0.0009999999999999805,0.001000000000000334,0.23333333333333334,0.7666666666666667,0.7666666666666667,1.0,12.69035532994924
sobolB.idx24.case2b_prediction_inversion_boundary.stress.moderate.util0.514517.inv0.590616.s20260811,aging_priority,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260811,sobolB.idx24.case2b_prediction_inversion_boundary.stress.moderate.util0.514517.inv0.590616.s20260811,60,0,14,60,1.0,0.1398555702762211,0.1414794997959456,0.21099989326041996,0.29051748941402755,0.33055482178620865,0.016005570276221088,0.08754178470239186,0.017005570276221064,0.08854178470239218,0.13660748941402767,0.0009999999999999998,0.001000000000000002,0.0009999999999999788,0.001000000000000334,0.23333333333333334,0.7666666666666667,0.7666666666666667,1.0,12.69035532994924
sobolB.idx24.case2b_prediction_inversion_boundary.stress.moderate.util0.514517.inv0.590616.s20260812,fifo,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260812,sobolB.idx24.case2b_prediction_inversion_boundary.stress.moderate.util0.514517.inv0.590616.s20260812,60,0,12,60,1.0,0.1452900151491569,0.14026087536972842,0.23229155981692634,0.32897747174494274,0.36642695410238835,0.020323348482490244,0.10900600824497202,0.021323348482490283,0.11000600824497193,0.15087917665225187,0.0009999999999999998,0.001000000000000003,0.0010000000000000417,0.001000000000000334,0.2,0.8,0.8,1.0,12.24739742804654
sobolB.idx24.case2b_prediction_inversion_boundary.stress.moderate.util0.514517.inv0.590616.s20260812,estimated_service_time_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260812,sobolB.idx24.case2b_prediction_inversion_boundary.stress.moderate.util0.514517.inv0.590616.s20260812,60,0,12,60,1.0,0.14849001514915697,0.14026087536972842,0.24163565172858875,0.41225820492894266,0.4188016167694153,0.023523348482490238,0.11188048222218613,0.024523348482490284,0.11288048222218604,0.30278450006671387,0.0009999999999999998,0.001000000000000003,0.001000000000000049,0.001000000000000334,0.2,0.8,0.8,1.0,12.217470983506413
sobolB.idx24.case2b_prediction_inversion_boundary.stress.moderate.util0.514517.inv0.590616.s20260812,shortest_output_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260812,sobolB.idx24.case2b_prediction_inversion_boundary.stress.moderate.util0.514517.inv0.590616.s20260812,60,0,13,60,1.0,0.14917334848249025,0.14026087536972842,0.26687156431947073,0.35527573791853534,0.367600477719642,0.024206681815823586,0.14748907415797624,0.02520668181582362,0.14848907415797652,0.2434358280273476,0.001,0.001000000000000003,0.0010000000000000343,0.001000000000000334,0.21666666666666667,0.7833333333333333,0.7833333333333333,1.0,12.290045063498567
sobolB.idx24.case2b_prediction_inversion_boundary.stress.moderate.util0.514517.inv0.590616.s20260812,aging_priority,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260812,sobolB.idx24.case2b_prediction_inversion_boundary.stress.moderate.util0.514517.inv0.590616.s20260812,60,0,13,60,1.0,0.14670668181582364,0.13474697142493797,0.2757456872357395,0.3293439667357222,0.3817110882262411,0.021740015149156924,0.10877889093096889,0.02274001514915693,0.10977889093096917,0.21129450006671338,0.0010000000000000002,0.0010000000000000044,0.0010000000000000046,0.001000000000000334,0.21666666666666667,0.7833333333333333,0.7833333333333333,1.0,12.20008133387556
sobolB.idx24.case2b_prediction_inversion_boundary.stress.strong.util0.514517.inv0.590616.s20260809,estimated_service_time_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260809,sobolB.idx24.case2b_prediction_inversion_boundary.stress.strong.util0.514517.inv0.590616.s20260809,60,0,20,60,1.0,0.38753439818464835,0.39569129935015446,0.6547465388962854,0.8127780648520809,0.9843678993215601,0.050701064851314946,0.26130872835292684,0.05170106485131492,0.2623087283529263,0.48217604587716156,0.0010000000000000005,0.0010000000000000041,0.0009999999999999842,0.0010000000000012221,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,4.467609828741623
sobolB.idx24.case2b_prediction_inversion_boundary.stress.strong.util0.514517.inv0.590616.s20260809,fifo,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260809,sobolB.idx24.case2b_prediction_inversion_boundary.stress.strong.util0.514517.inv0.590616.s20260809,60,0,19,60,1.0,0.38298439818464824,0.3995585785469673,0.6858018134414335,0.7799111698657681,0.7870684210913366,0.046151064851314934,0.20816420889139747,0.04715106485131494,0.20916420889139697,0.2823912295207335,0.0010000000000000002,0.001000000000000003,0.001000000000000014,0.0010000000000012221,0.31666666666666665,0.6833333333333333,0.6833333333333333,1.0,4.467609828741623
sobolB.idx24.case2b_prediction_inversion_boundary.stress.strong.util0.514517.inv0.590616.s20260809,shortest_output_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260809,sobolB.idx24.case2b_prediction_inversion_boundary.stress.strong.util0.514517.inv0.590616.s20260809,60,0,20,60,1.0,0.387701064851315,0.39569129935015446,0.6825174960405361,0.794523082965131,0.8508683472327094,0.05086773151798161,0.3480900700666684,0.05186773151798159,0.34909007006666876,0.456123082965131,0.0010000000000000005,0.0010000000000000041,0.0009999999999999842,0.0010000000000012221,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,4.467609828741623
sobolB.idx24.case2b_prediction_inversion_boundary.stress.strong.util0.514517.inv0.590616.s20260809,aging_priority,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260809,sobolB.idx24.case2b_prediction_inversion_boundary.stress.strong.util0.514517.inv0.590616.s20260809,60,0,18,60,1.0,0.38216773151798156,0.3995585785469673,0.6624765481261077,0.8487711698657674,0.9420684210913368,0.045334398184648274,0.20890868674829863,0.046334398184648254,0.20990868674829813,0.3730068747333089,0.0010000000000000005,0.0010000000000000035,0.0009999999999999842,0.0010000000000012221,0.3,0.7,0.7,1.0,4.467609828741623
sobolB.idx24.case2b_prediction_inversion_boundary.stress.strong.util0.514517.inv0.590616.s20260810,fifo,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260810,sobolB.idx24.case2b_prediction_inversion_boundary.stress.strong.util0.514517.inv0.590616.s20260810,60,0,16,60,1.0,0.3573363110661577,0.36528257140375464,0.5924877463971138,0.5951538811431576,0.5966557201977469,0.009102977732824372,0.04178007025780103,0.01010297773282442,0.042780070257801346,0.14666506698811388,0.000999999999999999,0.0010000000000000022,0.001000000000000047,0.0010000000000012221,0.26666666666666666,0.7333333333333333,0.7333333333333333,1.0,4.259548487860287
sobolB.idx24.case2b_prediction_inversion_boundary.stress.strong.util0.514517.inv0.590616.s20260810,estimated_service_time_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260810,sobolB.idx24.case2b_prediction_inversion_boundary.stress.strong.util0.514517.inv0.590616.s20260810,60,0,16,60,1.0,0.3573363110661577,0.36528257140375464,0.5925056618011476,0.5971051630162256,0.5977519221940364,0.009102977732824372,0.04178007025780103,0.01010297773282442,0.042780070257801346,0.14598887641527256,0.0009999999999999994,0.001000000000000003,0.001000000000000047,0.0010000000000012221,0.26666666666666666,0.7333333333333333,0.7333333333333333,1.0,4.259548487860287
sobolB.idx24.case2b_prediction_inversion_boundary.stress.strong.util0.514517.inv0.590616.s20260810,shortest_output_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260810,sobolB.idx24.case2b_prediction_inversion_boundary.stress.strong.util0.514517.inv0.590616.s20260810,60,0,16,60,1.0,0.3573363110661577,0.36528257140375464,0.5924877463971138,0.5951538811431576,0.5966557201977469,0.009102977732824372,0.04178007025780103,0.01010297773282442,0.042780070257801346,0.14666506698811388,0.000999999999999999,0.0010000000000000022,0.001000000000000047,0.0010000000000012221,0.26666666666666666,0.7333333333333333,0.7333333333333333,1.0,4.259548487860287
sobolB.idx24.case2b_prediction_inversion_boundary.stress.strong.util0.514517.inv0.590616.s20260810,aging_priority,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260810,sobolB.idx24.case2b_prediction_inversion_boundary.stress.strong.util0.514517.inv0.590616.s20260810,60,0,16,60,1.0,0.3573363110661577,0.36528257140375464,0.5924877463971138,0.5951538811431576,0.5966557201977469,0.009102977732824372,0.04178007025780103,0.01010297773282442,0.042780070257801346,0.14666506698811388,0.000999999999999999,0.0010000000000000022,0.001000000000000047,0.0010000000000012221,0.26666666666666666,0.7333333333333333,0.7333333333333333,1.0,4.259548487860287
sobolB.idx24.case2b_prediction_inversion_boundary.stress.strong.util0.514517.inv0.590616.s20260811,fifo,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260811,sobolB.idx24.case2b_prediction_inversion_boundary.stress.strong.util0.514517.inv0.590616.s20260811,60,0,23,60,1.0,0.35322155353814844,0.38160709362266676,0.5948011146694229,0.6797608132834605,0.7695001783425557,0.041354886871481596,0.2050580754750828,0.042354886871481666,0.20605807547508276,0.3214438511452508,0.0010000000000000007,0.0010000000000000041,0.0010000000000000675,0.0010000000000012221,0.38333333333333336,0.6166666666666667,0.6166666666666667,1.0,5.079150088885126
sobolB.idx24.case2b_prediction_inversion_boundary.stress.strong.util0.514517.inv0.590616.s20260811,shortest_output_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260811,sobolB.idx24.case2b_prediction_inversion_boundary.stress.strong.util0.514517.inv0.590616.s20260811,60,0,21,60,1.0,0.3527715535381483,0.354034031037342,0.6115244797925647,0.7373485895857625,0.7695001783425557,0.040904886871481604,0.25912967941472925,0.04190488687148167,0.2601296794147293,0.3546981838084011,0.0010000000000000007,0.0010000000000000041,0.0010000000000000675,0.0010000000000012221,0.35,0.65,0.65,1.0,5.079150088885126
sobolB.idx24.case2b_prediction_inversion_boundary.stress.strong.util0.514517.inv0.590616.s20260811,estimated_service_time_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260811,sobolB.idx24.case2b_prediction_inversion_boundary.stress.strong.util0.514517.inv0.590616.s20260811,60,0,21,60,1.0,0.35405488687148173,0.3813373629476531,0.6336579425779515,0.6966556091932827,0.7695001783425557,0.04218822020481494,0.2408574024503236,0.04318822020481501,0.2418574024503235,0.3214438511452508,0.0010000000000000007,0.0010000000000000041,0.0010000000000000675,0.0010000000000012221,0.35,0.65,0.65,1.0,5.079150088885126
sobolB.idx25.case2b_prediction_inversion_boundary.stress.moderate.util0.981056.inv0.276838.s20260809,fifo,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260809,sobolB.idx25.case2b_prediction_inversion_boundary.stress.moderate.util0.981056.inv0.276838.s20260809,60,0,38,60,1.0,0.2564058852231049,0.24324131897305468,0.4359028770035779,0.4886013313225553,0.5148072590495851,0.12603921855643824,0.3096580534168705,0.12703921855643824,0.31065805341687064,0.32517133132255527,0.0010000000000000002,0.0010000000000000015,0.0009999999999999675,0.001000000000000112,0.6333333333333333,0.36666666666666664,0.36666666666666664,1.0,20.42205582028591
sobolB.idx24.case2b_prediction_inversion_boundary.stress.strong.util0.514517.inv0.590616.s20260811,aging_priority,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260811,sobolB.idx24.case2b_prediction_inversion_boundary.stress.strong.util0.514517.inv0.590616.s20260811,60,0,19,60,1.0,0.3557215535381483,0.3791655073578565,0.6060373846238685,0.8166931692449769,0.9005001783425559,0.043854886871481605,0.25912967941472925,0.04485488687148165,0.2601296794147293,0.32756316924497697,0.0010000000000000007,0.0010000000000000041,0.0010000000000000453,0.0010000000000012221,0.31666666666666665,0.6833333333333333,0.6833333333333333,1.0,5.079150088885126
sobolB.idx24.case2b_prediction_inversion_boundary.stress.strong.util0.514517.inv0.590616.s20260812,fifo,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260812,sobolB.idx24.case2b_prediction_inversion_boundary.stress.strong.util0.514517.inv0.590616.s20260812,60,0,19,60,1.0,0.3707531396050007,0.35177764588494953,0.6482539622992668,0.9583593640193117,1.0683741798058968,0.05453647293833407,0.2909081433660402,0.05553647293833405,0.29190814336604054,0.4241066054223011,0.0010000000000000005,0.0010000000000000052,0.000999999999999975,0.0010000000000012221,0.31666666666666665,0.6833333333333333,0.6833333333333333,1.0,4.846526655896607
sobolB.idx25.case2b_prediction_inversion_boundary.stress.moderate.util0.981056.inv0.276838.s20260809,estimated_service_time_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260809,sobolB.idx25.case2b_prediction_inversion_boundary.stress.moderate.util0.981056.inv0.276838.s20260809,60,0,28,60,1.0,0.2608892185564382,0.1918578053305564,0.7595835366102681,0.9404440087241592,1.1130205192670604,0.13052255188977158,0.6437165097810057,0.13152255188977155,0.6447165097810056,0.845632744703475,0.0009999999999999998,0.0010000000000000009,0.0010000000000000065,0.001000000000000334,0.4666666666666667,0.5333333333333333,0.5333333333333333,1.0,20.505809979494188
sobolB.idx24.case2b_prediction_inversion_boundary.stress.strong.util0.514517.inv0.590616.s20260812,estimated_service_time_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260812,sobolB.idx24.case2b_prediction_inversion_boundary.stress.strong.util0.514517.inv0.590616.s20260812,60,0,21,60,1.0,0.3822531396050008,0.35177764588494953,0.7228190651634125,1.0824236065773316,1.1219034509157266,0.06603647293833408,0.3785887955723591,0.06703647293833402,0.37958879557235853,0.827308304850062,0.0010000000000000007,0.0010000000000000052,0.0009999999999999454,0.0010000000000012221,0.35,0.65,0.65,1.0,4.846526655896607
sobolB.idx25.case2b_prediction_inversion_boundary.stress.moderate.util0.981056.inv0.276838.s20260809,shortest_output_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260809,sobolB.idx25.case2b_prediction_inversion_boundary.stress.moderate.util0.981056.inv0.276838.s20260809,60,0,28,60,1.0,0.26482255188977155,0.19103646046764874,0.7964371101779922,1.262452485198091,1.339926650950546,0.1344558852231049,0.6446610722434427,0.13545588522310492,0.6456610722434426,1.1354224851980905,0.0010000000000000002,0.0010000000000000018,0.0009999999999999768,0.001000000000000123,0.4666666666666667,0.5333333333333333,0.5333333333333333,1.0,20.401224073444403
sobolB.idx24.case2b_prediction_inversion_boundary.stress.strong.util0.514517.inv0.590616.s20260812,shortest_output_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260812,sobolB.idx24.case2b_prediction_inversion_boundary.stress.strong.util0.514517.inv0.590616.s20260812,60,0,21,60,1.0,0.38538647293833417,0.3651041062136384,0.7507506433613882,1.0035859769976503,1.0404214275506503,0.06916980627166743,0.4634467177691815,0.0701698062716674,0.46444671776918095,0.732323911064667,0.0010000000000000007,0.0010000000000000052,0.000999999999999975,0.0010000000000012221,0.35,0.65,0.65,1.0,4.8911714355588165
sobolB.idx24.case2b_prediction_inversion_boundary.stress.strong.util0.514517.inv0.590616.s20260812,aging_priority,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260812,sobolB.idx24.case2b_prediction_inversion_boundary.stress.strong.util0.514517.inv0.590616.s20260812,60,0,20,60,1.0,0.3683864729383341,0.34149872090525246,0.6873539622992667,0.9792893640193117,1.0733741798058967,0.0521698062716674,0.3228123938458373,0.053169806271667376,0.3238123938458376,0.430236449760696,0.0010000000000000007,0.0010000000000000052,0.000999999999999975,0.0010000000000012221,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,4.871711594673595
sobolB.idx25.case2b_prediction_inversion_boundary.stress.moderate.util0.981056.inv0.276838.s20260810,fifo,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260810,sobolB.idx25.case2b_prediction_inversion_boundary.stress.moderate.util0.981056.inv0.276838.s20260810,60,0,35,60,1.0,0.21488698054162203,0.20698577004909258,0.3821875446490838,0.40586693017760633,0.42509809066939264,0.08153698054162198,0.20623452950630264,0.08253698054162202,0.20723452950630253,0.2403647890714905,0.001,0.0010000000000000018,0.0010000000000000156,0.001000000000000334,0.5833333333333334,0.4166666666666667,0.4166666666666667,1.0,20.127474002012747
sobolB.idx25.case2b_prediction_inversion_boundary.stress.moderate.util0.981056.inv0.276838.s20260809,aging_priority,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260809,sobolB.idx25.case2b_prediction_inversion_boundary.stress.moderate.util0.981056.inv0.276838.s20260809,60,0,31,60,1.0,0.2546058852231049,0.19869161173594446,0.708071936737275,0.8198366950041724,0.8435179590248569,0.12423921855643826,0.5544719367372751,0.12523921855643821,0.555471936737275,0.7019014874172624,0.0010000000000000002,0.0010000000000000015,0.0009999999999999825,0.001000000000000123,0.5166666666666667,0.48333333333333334,0.48333333333333334,1.0,20.505809979494188
sobolB.idx25.case2b_prediction_inversion_boundary.stress.moderate.util0.981056.inv0.276838.s20260810,estimated_service_time_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260810,sobolB.idx25.case2b_prediction_inversion_boundary.stress.moderate.util0.981056.inv0.276838.s20260810,60,0,25,60,1.0,0.21612031387495534,0.17153034621695396,0.649237471202742,0.723015147144876,0.7453376442480992,0.08277031387495537,0.5226446404378248,0.08377031387495534,0.5236446404378247,0.6130414684287454,0.001,0.0010000000000000018,0.0009999999999999898,0.001000000000000112,0.4166666666666667,0.5833333333333334,0.5833333333333334,1.0,20.22926500337154
sobolB.idx25.case2b_prediction_inversion_boundary.stress.moderate.util0.981056.inv0.276838.s20260810,shortest_output_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260810,sobolB.idx25.case2b_prediction_inversion_boundary.stress.moderate.util0.981056.inv0.276838.s20260810,60,0,28,60,1.0,0.23767031387495532,0.18646752820608944,0.5974764874267212,1.2609714684287454,1.272581352771362,0.10432031387495534,0.4217264874267207,0.10532031387495534,0.4227264874267208,1.2079714684287455,0.0010000000000000002,0.0010000000000000018,0.0009999999999999825,0.001000000000000112,0.4666666666666667,0.5333333333333333,0.5333333333333333,1.0,20.168067226890756
sobolB.idx25.case2b_prediction_inversion_boundary.stress.moderate.util0.981056.inv0.276838.s20260811,fifo,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260811,sobolB.idx25.case2b_prediction_inversion_boundary.stress.moderate.util0.981056.inv0.276838.s20260811,60,0,50,60,1.0,0.27871765643532126,0.29003072241397726,0.4153218618192968,0.44565978665818506,0.4762171317915125,0.15486765643532122,0.2625763529588075,0.15586765643532122,0.2635763529588074,0.2743139960073881,0.001,0.0010000000000000009,0.0010000000000000046,0.001000000000000112,0.8333333333333334,0.16666666666666666,0.16666666666666666,1.0,23.06805074971165
sobolB.idx25.case2b_prediction_inversion_boundary.stress.moderate.util0.981056.inv0.276838.s20260810,aging_priority,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260810,sobolB.idx25.case2b_prediction_inversion_boundary.stress.moderate.util0.981056.inv0.276838.s20260810,60,0,26,60,1.0,0.21145364720828871,0.18071749525106212,0.602440886561946,0.6993250676394138,0.710581352771362,0.07810364720828869,0.41379088656194596,0.07910364720828868,0.41479088656194585,0.5678550676394134,0.0010000000000000002,0.0010000000000000018,0.0009999999999999675,0.001000000000000112,0.43333333333333335,0.5666666666666667,0.5666666666666667,1.0,20.304568527918782
sobolB.idx25.case2b_prediction_inversion_boundary.stress.moderate.util0.981056.inv0.276838.s20260811,estimated_service_time_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260811,sobolB.idx25.case2b_prediction_inversion_boundary.stress.moderate.util0.981056.inv0.276838.s20260811,60,0,33,60,1.0,0.3018343231019879,0.19756852881079012,0.8501654056865711,1.5732883890766822,2.013137370458229,0.1779843231019879,0.7836154056865714,0.1789843231019879,0.7846154056865714,1.465188389076682,0.001,0.0010000000000000026,0.000999999999999999,0.001000000000000123,0.55,0.45,0.45,1.0,22.45508982035928
sobolB.idx25.case2b_prediction_inversion_boundary.stress.moderate.util0.981056.inv0.276838.s20260811,shortest_output_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260811,sobolB.idx25.case2b_prediction_inversion_boundary.stress.moderate.util0.981056.inv0.276838.s20260811,60,0,33,60,1.0,0.30850098976865464,0.19943208685041292,0.8257737523260734,1.3958771774236023,1.6976978752518268,0.18465098976865457,0.7414561004476123,0.18565098976865457,0.7424561004476122,1.3416971774236022,0.0010000000000000002,0.0010000000000000024,0.0009999999999999935,0.001000000000000334,0.55,0.45,0.45,1.0,23.014959723820482
sobolB.idx25.case2b_prediction_inversion_boundary.stress.moderate.util0.981056.inv0.276838.s20260812,fifo,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260812,sobolB.idx25.case2b_prediction_inversion_boundary.stress.moderate.util0.981056.inv0.276838.s20260812,60,0,41,60,1.0,0.2635344882193257,0.2642975908098999,0.46839142375107257,0.48013947460464745,0.4868470575422612,0.13856782155265904,0.3006256495175253,0.13956782155265907,0.3016256495175252,0.32657808991044174,0.0009999999999999998,0.0010000000000000015,0.0010000000000000267,0.001000000000000334,0.6833333333333333,0.31666666666666665,0.31666666666666665,1.0,20.547945205479454
sobolB.idx25.case2b_prediction_inversion_boundary.stress.moderate.util0.981056.inv0.276838.s20260812,shortest_output_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260812,sobolB.idx25.case2b_prediction_inversion_boundary.stress.moderate.util0.981056.inv0.276838.s20260812,60,0,28,60,1.0,0.24978448821932572,0.1826581178679645,0.6262811952634928,1.0972044601719337,1.1465498214750514,0.12481782155265904,0.4932204942149042,0.12581782155265905,0.4942204942149041,0.9241544601719337,0.0009999999999999998,0.0010000000000000022,0.0010000000000000156,0.001000000000000334,0.4666666666666667,0.5333333333333333,0.5333333333333333,1.0,20.797227036395146
sobolB.idx25.case2b_prediction_inversion_boundary.stress.moderate.util0.981056.inv0.276838.s20260812,estimated_service_time_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260812,sobolB.idx25.case2b_prediction_inversion_boundary.stress.moderate.util0.981056.inv0.276838.s20260812,60,0,28,60,1.0,0.2536011548859924,0.17588653453525765,0.7656872281279294,1.2865467635217032,1.5989136158765473,0.1286344882193257,0.6310501995369011,0.12963448821932572,0.6320501995369012,1.1330281439866645,0.001,0.0010000000000000022,0.0010000000000000267,0.001000000000000334,0.4666666666666667,0.5333333333333333,0.5333333333333333,1.0,20.569077819677748
sobolB.idx25.case2b_prediction_inversion_boundary.stress.moderate.util0.981056.inv0.276838.s20260811,aging_priority,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260811,sobolB.idx25.case2b_prediction_inversion_boundary.stress.moderate.util0.981056.inv0.276838.s20260811,60,0,32,60,1.0,0.2997509897686545,0.19963937665872988,0.8234842360489735,1.2931983890766845,1.350137370458229,0.17590098976865456,0.7359536472778981,0.17690098976865454,0.736953647277898,1.1850983890766842,0.0010000000000000002,0.0010000000000000024,0.0009999999999999825,0.001000000000000112,0.5333333333333333,0.4666666666666667,0.4666666666666667,1.0,23.023791250959327
sobolB.idx25.case2b_prediction_inversion_boundary.stress.moderate.util0.981056.inv0.276838.s20260812,aging_priority,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260812,sobolB.idx25.case2b_prediction_inversion_boundary.stress.moderate.util0.981056.inv0.276838.s20260812,60,0,31,60,1.0,0.25713448821932566,0.1885729737159385,0.6941316724576602,1.1551867635217046,1.2339136158765476,0.13216782155265905,0.5994816724576606,0.13316782155265908,0.6004816724576605,0.9776967635217043,0.0009999999999999998,0.0010000000000000022,0.0010000000000000306,0.001000000000000334,0.5166666666666667,0.48333333333333334,0.48333333333333334,1.0,20.352781546811396
sobolB.idx25.case2b_prediction_inversion_boundary.stress.strong.util0.981056.inv0.276838.s20260809,fifo,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260809,sobolB.idx25.case2b_prediction_inversion_boundary.stress.strong.util0.981056.inv0.276838.s20260809,60,0,37,60,1.0,0.6685824478427029,0.6525678374937751,1.2173487144262738,1.3079455210980375,1.3943048715663675,0.3317491145093698,0.8548636700000557,0.33274911450936956,0.855863670000056,0.8758539304186318,0.0010000000000000002,0.0010000000000000022,0.0009999999999999343,0.001000000000000334,0.6166666666666667,0.38333333333333336,0.38333333333333336,1.0,7.864726700747148
sobolB.idx25.case2b_prediction_inversion_boundary.stress.strong.util0.981056.inv0.276838.s20260809,estimated_service_time_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260809,sobolB.idx25.case2b_prediction_inversion_boundary.stress.strong.util0.981056.inv0.276838.s20260809,60,0,31,60,1.0,0.6956324478427031,0.5599676751645243,2.132799500984048,2.662717464312633,2.956135466084191,0.35879911450936974,1.7830864500401467,0.35979911450936974,1.784086450040146,2.414077147558139,0.001,0.0010000000000000015,0.0010000000000000083,0.001000000000000334,0.5166666666666667,0.48333333333333334,0.48333333333333334,1.0,7.814535035165408
sobolB.idx25.case2b_prediction_inversion_boundary.stress.strong.util0.981056.inv0.276838.s20260809,shortest_output_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260809,sobolB.idx25.case2b_prediction_inversion_boundary.stress.strong.util0.981056.inv0.276838.s20260809,60,0,30,60,1.0,0.698582447842703,0.5068006251469863,2.1595495009840486,3.4251674643126337,3.6271354660841904,0.3617491145093697,1.7039237113321375,0.3627491145093697,1.7049237113321378,3.0987974643126326,0.0010000000000000002,0.0010000000000000022,0.001000000000000023,0.001000000000000334,0.5,0.5,0.5,1.0,7.849293563579278
sobolB.idx25.case2b_prediction_inversion_boundary.stress.strong.util0.981056.inv0.276838.s20260810,fifo,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260810,sobolB.idx25.case2b_prediction_inversion_boundary.stress.strong.util0.981056.inv0.276838.s20260810,60,0,33,60,1.0,0.586118935729282,0.5476485654056993,1.0938910244831184,1.205677955153816,1.3179784410006627,0.2378856023959489,0.6469167206857083,0.2388856023959489,0.6479167206857086,0.7351799039226528,0.001,0.001000000000000001,0.001000000000000014,0.001000000000000334,0.55,0.45,0.45,1.0,7.688364941055869
sobolB.idx25.case2b_prediction_inversion_boundary.stress.strong.util0.981056.inv0.276838.s20260810,estimated_service_time_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260810,sobolB.idx25.case2b_prediction_inversion_boundary.stress.strong.util0.981056.inv0.276838.s20260810,60,0,29,60,1.0,0.5810856023959489,0.5002723900882029,1.7775438343220074,2.2592661837513788,2.683475321753112,0.2328522690626156,1.4464428747924059,0.23385226906261553,1.4474428747924055,1.9005895600315388,0.001,0.0010000000000000015,0.0009999999999999306,0.001000000000000334,0.48333333333333334,0.5166666666666667,0.5166666666666667,1.0,7.698229407236335
