scenario_id,policy_name,arrival_normalized_weighted_goodput,unweighted_slo_success_rate,completion_fraction,mean_ttft,p95_ttft,p99_ttft,mean_tpot,p95_tpot,mean_queuing_delay,mean_prefill_delay_s,ttft_attainment,tbt_attainment,request_throughput,token_throughput,decode_stalled_steps,cumulative_decode_tokens_deferred,steps_with_prefill_while_decode_deferred,prefill_stalled_steps,cumulative_prefill_requests_stalled,budget_saturation_fraction,mean_num_decoding,mean_num_prefilling,fraction_prefill_tokens_while_decodes_active,status
pd1.psizemixed.occlow.slobalanced.loadhigh.s20260818,chunked_prefill_large,0.8269230769230769,0.8269230769230769,1.0,0.06584976406868993,0.1536702954519277,0.16855606878623725,0.001,0.0010000000000000002,0.0007343794533053103,0.0651153846153846,0.9038461538461539,1.0,22.569444444444443,7038.628472222222,0,0,0,217,2806,0.1002169197396963,7.035574837310195,1.446420824295011,0.9874115585531971,success
pd1.psizemixed.occlow.slobalanced.loadhigh.s20260818,decode_priority_chunked,0.7884615384615384,0.7884615384615384,1.0,0.07694591791484376,0.1829181453683913,0.2134341542365092,0.001,0.0010000000000000002,0.0007343794533053103,0.07621153846153847,0.8461538461538461,1.0,22.559652928416483,7035.574837310195,0,0,0,179,1937,0.08542931483087597,7.032523850823938,1.6960104076322637,0.9868990940950869,success
pd1.psizemixed.occlow.slobalanced.loadhigh.s20260818,adaptive_prefill_control,0.7884615384615384,0.7884615384615384,1.0,0.07694591791484376,0.1829181453683913,0.2134341542365092,0.001,0.0010000000000000002,0.0007343794533053103,0.07621153846153847,0.8461538461538461,1.0,22.559652928416483,7035.574837310195,0,0,0,179,1937,0.08542931483087597,7.032523850823938,1.6960104076322637,0.9868990940950869,success
pd1.psizemixed.occlow.slobalanced.loadhigh.s20260819,full_prefill,0.8269230769230769,0.8269230769230769,1.0,0.060884456328163014,0.14052704592369042,0.14777309452334367,0.001,0.0010000000000000002,0.0006921486358553118,0.0601923076923077,0.9807692307692307,1.0,15.762352227947863,5583.510154592301,0,0,0,212,2801,0.06818181818181818,5.581818181818182,0.9327272727272727,0.9927455652634366,success
pd1.psizemixed.occlow.slobalanced.loadhigh.s20260819,chunked_prefill_large,0.8269230769230769,0.8269230769230769,1.0,0.062326764020470694,0.1429899051285586,0.15424309452334367,0.001,0.0010000000000000002,0.0006921486358553118,0.06163461538461539,0.9807692307692307,1.0,15.762352227947863,5583.510154592301,0,0,0,206,2650,0.06575757575757575,5.581818181818182,0.9554545454545454,0.9882269879092754,success
pd1.psizemixed.occlow.slobalanced.loadhigh.s20260819,decode_priority_chunked,0.7692307692307693,0.7692307692307693,1.0,0.07211522555893222,0.17671113013682793,0.1887330945233437,0.001,0.0010000000000000002,0.0006921486358553118,0.07142307692307694,0.8461538461538461,1.0,15.757575757575756,5581.818181818181,0,0,0,168,1814,0.05392305362011512,5.580127234171464,1.1093607997576491,0.9801959226899656,success
pd1.psizemixed.occlow.slobalanced.loadhigh.s20260819,adaptive_prefill_control,0.7692307692307693,0.7692307692307693,1.0,0.07211522555893222,0.17671113013682793,0.1887330945233437,0.001,0.0010000000000000002,0.0006921486358553118,0.07142307692307694,0.8461538461538461,1.0,15.757575757575756,5581.818181818181,0,0,0,168,1814,0.05392305362011512,5.580127234171464,1.1093607997576491,0.9801959226899656,success
pd1.psizemixed.occlow.slobalanced.loadhigh.s20260819,chunked_prefill_small,0.7692307692307693,0.7692307692307693,1.0,0.07211522555893222,0.17671113013682793,0.1887330945233437,0.001,0.0010000000000000002,0.0006921486358553118,0.07142307692307694,0.8461538461538461,1.0,15.757575757575756,5581.818181818181,0,0,0,168,1814,0.05392305362011512,5.580127234171464,1.1093607997576491,0.9801959226899656,success
pd1.psizemixed.occmedium.slottft_tight.loadmoderate.s20260818,decode_priority_chunked,0.65,0.65,1.0,0.03491903682359261,0.14031645510144014,0.15630323054486936,0.0010000000000000002,0.0010000000000000002,0.0006190368235926148,0.0343,0.6875,1.0,18.23985408116735,19613.999088007295,0,0,0,133,1128,0.03168452245270116,19.60952815135628,0.607248689309323,0.9830366985241392,success
pd1.psizemixed.occmedium.slottft_tight.loadmoderate.s20260818,full_prefill,0.625,0.625,1.0,0.030769036823592617,0.1032583613257965,0.11459728115824762,0.0010000000000000002,0.0010000000000000002,0.0006190368235926148,0.03015,0.725,1.0,18.244013683010262,19618.47206385405,0,0,0,174,2075,0.04035567715458276,19.613999088007297,0.5316917464660282,0.9891798752100346,success
pd1.psizemixed.occmedium.slottft_tight.loadmoderate.s20260818,chunked_prefill_small,0.65,0.65,1.0,0.03491903682359261,0.14031645510144014,0.15630323054486936,0.0010000000000000002,0.0010000000000000002,0.0006190368235926148,0.0343,0.6875,1.0,18.23985408116735,19613.999088007295,0,0,0,133,1128,0.03168452245270116,19.60952815135628,0.607248689309323,0.9830366985241392,success
pd1.psizemixed.occmedium.slottft_tight.loadmoderate.s20260818,chunked_prefill_large,0.625,0.625,1.0,0.031231536823592615,0.10790695143849327,0.12217728115824762,0.0010000000000000002,0.0010000000000000002,0.0006190368235926148,0.030612499999999997,0.7125,1.0,18.244013683010262,19618.47206385405,0,0,0,168,1935,0.039443684450524395,19.613999088007297,0.5401276789785682,0.9837002472254032,success
pd1.psizemixed.occmedium.slottft_tight.loadmoderate.s20260818,adaptive_prefill_control,0.65,0.65,1.0,0.03491903682359261,0.14031645510144014,0.15630323054486936,0.0010000000000000002,0.0010000000000000002,0.0006190368235926148,0.0343,0.6875,1.0,18.23985408116735,19613.999088007295,0,0,0,133,1128,0.03168452245270116,19.60952815135628,0.607248689309323,0.9830366985241392,success
pd1.psizemixed.occmedium.slottft_tight.loadmoderate.s20260819,full_prefill,0.6375,0.6375,1.0,0.033276798678916183,0.10786218198578121,0.11722315773410084,0.0010000000000000002,0.0010000000000000002,0.0005642986789161826,0.0327125,0.6875,1.0,18.12004530011325,21519.592298980748,0,0,0,175,2279,0.04030797101449275,21.51471920289855,0.5745018115942029,0.9911469159603227,success
pd1.psizemixed.occmedium.slottft_tight.loadmoderate.s20260819,chunked_prefill_small,0.6375,0.6375,1.0,0.035539298678916184,0.14167042678132852,0.16070532565699477,0.0010000000000000002,0.0010000000000000002,0.0005642986789161826,0.034975,0.675,1.0,18.12004530011325,21519.592298980748,0,0,0,122,1189,0.030344202898550724,21.51471920289855,0.6154891304347826,0.9758317267821948,success
pd1.psizemixed.occmedium.slottft_tight.loadmoderate.s20260819,decode_priority_chunked,0.6375,0.6375,1.0,0.035539298678916184,0.14167042678132852,0.16070532565699477,0.0010000000000000002,0.0010000000000000002,0.0005642986789161826,0.034975,0.675,1.0,18.12004530011325,21519.592298980748,0,0,0,122,1189,0.030344202898550724,21.51471920289855,0.6154891304347826,0.9758317267821948,success
pd1.psizemixed.occmedium.slottft_tight.loadmoderate.s20260819,adaptive_prefill_control,0.6375,0.6375,1.0,0.035539298678916184,0.14167042678132852,0.16070532565699477,0.0010000000000000002,0.0010000000000000002,0.0005642986789161826,0.034975,0.675,1.0,18.12004530011325,21519.592298980748,0,0,0,122,1189,0.030344202898550724,21.51471920289855,0.6154891304347826,0.9758317267821948,success
