completion_fraction,description,max_kv_cache_usage,max_vllm_running,max_vllm_waiting,mean_latency_s,mean_output_tokens,mean_prompt_tokens,mean_tpot_s,mean_ttft_s,num_requests,num_success,p50_latency_s,p50_ttft_s,p95_latency_s,p95_ttft_s,preemption_events_delta,prefix_cache_hits_delta,prefix_cache_queries_delta,request_throughput,scenario_family,scenario_name
1.0,burst concurrency above max_num_seqs,0.02368866328257191,24.0,0.0,2.079667003750122,52.333333333333336,168.58333333333334,0.012982662648499592,1.4132622718364776,24,24,2.0837649349705316,1.4130726890289225,2.0883727009641007,1.416910681000445,0.0,0.0,0.0,11.417071566841553,high_concurrency,stress_high_concurrency_queue
1.0,long decode with overlapping sequences,0.022560631697687517,16.0,0.0,2.651383905315015,233.9375,169.375,0.010715161097075166,0.16106674113325425,16,16,2.530079901975114,0.16922518698265776,5.515267756010871,0.17095882300054654,0.0,0.0,0.0,2.8983350800967673,decode_heavy,stress_long_decode_kv
1.0,long prompt prefill contention,0.1387478849407784,16.0,10.0,2.7653872931259684,96.0,1871.375,0.01859861404537744,0.9985189588151115,16,16,2.766905421973206,1.0288883699686266,2.795148258039262,1.6868705790257081,0.0,0.0,0.0,5.723786025650008,prefill_heavy,stress_long_prefill
1.0,long context plus long decode,0.13959390862944165,12.0,6.0,10.225360558009319,768.0,1873.1666666666667,0.012306994280755308,0.7858959446699979,12,12,10.225705118034966,0.8022255719988607,10.245456320000812,1.2613989469828084,0.0,0.0,0.0,1.170309916781874,kv_pressure,stress_kv_pressure
1.0,new long-prefill arrivals while long decodes are active,0.08347433728144393,16.0,3.0,3.102774596060044,204.25,1023.5,0.013684423662008154,0.3382585666295199,16,16,3.178180280025117,0.26026533998083323,4.294982866966166,0.8730240989825688,0.0,0.0,0.0,2.539313288853529,mixed_prefill_decode,stress_mixed_prefill_decode_contention
1.0,burst above sustainable capacity followed by recovery arrivals,0.12641003948110552,24.0,6.0,4.324460840209213,288.0,980.6666666666666,0.013613271171870165,0.4284245503343603,24,24,4.347670360992197,0.34939444198971614,5.7792102950043045,0.9455269449972548,0.0,0.0,0.0,3.408856588955901,bursty_transient,stress_burst_overload_recovery
