completion_fraction,description,max_kv_cache_usage,max_vllm_running,max_vllm_waiting,mean_latency_s,mean_output_tokens,mean_prompt_tokens,mean_tpot_s,mean_ttft_s,num_requests,num_success,p50_latency_s,p50_ttft_s,p95_latency_s,p95_ttft_s,preemption_events_delta,prefix_cache_hits_delta,prefix_cache_queries_delta,request_throughput,scenario_family,scenario_name
1.0,16 concurrent ~12k-token-context requests arriving simultaneously,0.7472846252445524,16.0,15.0,20.14437539386563,512.0,10581.0,0.0266878355174847,6.5068914444309485,16,16,20.17806763696717,6.866114245960489,20.357711249031126,11.21639870799845,0.0,0.0,0.0,0.7847543767679469,xlong_kv_pressure,stress_xlong_context_burst16
1.0,"16 long-decode ~12k-context requests burst, plus 8 more ~12k-context requests arriving while the first 16 are still mid-decode",0.8366727383120826,18.0,14.0,20.533282325168937,666.7916666666666,10581.666666666666,0.021876164949615157,4.449067827214701,24,24,24.437428420002107,3.579332242021337,31.701946204004344,11.050725435023196,0.0,0.0,0.0,0.4490891505050524,xlong_kv_pressure,stress_xlong_context_saturate
