scenario_id,policy_name,arrival_normalized_weighted_goodput,unweighted_slo_success_rate,completion_fraction,mean_ttft,p95_ttft,p99_ttft,mean_tpot,p95_tpot,mean_queuing_delay,mean_prefill_delay_s,request_throughput,token_throughput,hog_n,late_n,hog_mean_ttft,hog_p95_ttft,hog_mean_tpot,hog_p95_tpot,hog_slo_success,hog_ttft_attainment,late_mean_ttft,late_p95_ttft,late_mean_tpot,late_p95_tpot,late_slo_success,late_ttft_attainment,global_tbt_attainment,decode_stalled_steps,cumulative_decode_tokens_deferred,steps_with_prefill_while_decode_deferred,prefill_stalled_steps,cumulative_prefill_requests_stalled,budget_saturation_fraction,mean_num_decoding,mean_num_prefilling,fraction_prefill_tokens_while_decodes_active,mean_theoretical_chunks,mean_interchunk_extra_wait_s,steps_decode_active_prefill_stalled,mean_num_prefilling_saturated,mean_num_decoding_saturated,n_saturated_steps,status
pd2.hog12.late40.slohog_ttft.s20260823,full_prefill,0.8846153846153846,0.8846153846153846,1.0,0.04037154523256071,0.08355172974758904,0.08928008190831717,0.001,0.0010000000000000002,0.0005830836940991602,0.039788461538461536,178.6941580756014,14378.006872852235,12.0,40.0,0.05097921929741115,0.08901142770995717,0.0010000000000000002,0.001,0.5,0.5,0.03718924301310557,0.07851355371979246,0.001,0.0010000000000000002,1.0,1.0,1.0,0,0,0,124,1837,0.4383561643835616,14.32876712328767,6.907534246575342,0.9300259669263359,1.0,0.03878846153846153,118,15.6796875,7.421875,128,success
pd2.hog12.late40.slohog_ttft.s20260823,chunked_prefill_small,0.7692307692307693,0.7692307692307693,1.0,0.03935231446332992,0.1339653272541835,0.13910949418938512,0.001,0.0010000000000000002,0.0005830836940991602,0.03876923076923078,176.87074829931973,14231.292517006803,12.0,40.0,0.10047921929741115,0.13899487612799913,0.0009999999999999998,0.001,0.0,0.0,0.021014243013105567,0.055651390787267246,0.001,0.0010000000000000002,1.0,1.0,1.0,0,0,0,84,890,0.2983050847457627,14.183050847457627,6.657627118644068,0.9482483713726026,20.442307692307693,0.018326923076923077,84,18.363636363636363,6.545454545454546,88,success
pd2.hog12.late40.slolate_ttft.s20260820,chunked_prefill_small,1.0,1.0,1.0,0.042620710055471224,0.11481353508135206,0.12384226262740276,0.001,0.0010000000000000002,0.000524556209317376,0.04209615384615385,189.7810218978102,16069.343065693429,12.0,40.0,0.09350096797665962,0.12325135194446175,0.001,0.0010000000000000002,1.0,1.0,0.02735663267911471,0.05463730027827692,0.001,0.0010000000000000002,1.0,1.0,1.0,0,0,0,91,1115,0.3490909090909091,16.01090909090909,7.7709090909090905,0.9337998622832162,19.326923076923077,0.02276923076923077,91,19.854166666666668,8.489583333333334,96,success
pd2.hog12.late40.slolate_ttft.s20260821,full_prefill,0.8846153846153846,0.8846153846153846,1.0,0.04876882487114916,0.0904149558549107,0.09443160496900088,0.001,0.0010000000000000002,0.0005380556403799278,0.04823076923076923,178.08219178082192,14773.972602739726,12.0,40.0,0.04989510874871573,0.08981866558158896,0.0010000000000000002,0.001,1.0,1.0,0.04843093970787919,0.09040495491694348,0.0009999999999999998,0.0010000000000000002,0.85,0.825,1.0,0,0,0,128,2273,0.447098976109215,14.723549488054607,8.382252559726963,0.9235809489693876,1.0,0.04723076923076923,121,18.6793893129771,8.694656488549619,131,success
pd2.hog12.late40.slolate_ttft.s20260822,full_prefill,0.8846153846153846,0.8846153846153846,1.0,0.038960167730664935,0.08873629374189426,0.09358200358472286,0.001,0.0010000000000000002,0.0005178600383572417,0.03844230769230769,168.28478964401296,14200.647249190939,12.0,40.0,0.05302994352866735,0.09119071088225622,0.001,0.001,1.0,1.0,0.03473923499126421,0.08709480407663514,0.001,0.0010000000000000002,0.85,0.85,1.0,0,0,0,125,1767,0.4129032258064516,14.154838709677419,6.280645161290322,0.922918266263192,1.0,0.037442307692307705,118,15.046875,8.28125,128,success
pd2.hog12.late40.slolate_ttft.s20260821,chunked_prefill_small,1.0,1.0,1.0,0.04576882487114916,0.13525746009875697,0.14946378883246772,0.001,0.0010000000000000002,0.0005380556403799278,0.045230769230769234,176.27118644067798,14623.728813559323,12.0,40.0,0.09997844208204908,0.14936578569705244,0.0009999999999999998,0.0010000000000000002,1.0,1.0,0.029505939707879188,0.05638172516684277,0.001,0.0010000000000000002,1.0,1.0,1.0,0,0,0,87,1203,0.30405405405405406,14.574324324324325,7.77027027027027,0.9588053553038105,20.653846153846153,0.024576923076923083,87,21.655555555555555,8.755555555555556,90,success
pd2.hog12.late40.slolate_ttft.s20260820,full_prefill,0.9807692307692307,0.9807692307692307,1.0,0.041909171593932766,0.07726876858074563,0.08327744777306438,0.001,0.0010000000000000002,0.000524556209317376,0.04138461538461537,190.47619047619045,16128.205128205127,12.0,40.0,0.04733430130999292,0.08031519075794627,0.0010000000000000002,0.001,1.0,1.0,0.04028163267911471,0.07668410161202886,0.0010000000000000002,0.0010000000000000002,0.975,0.975,1.0,0,0,0,118,1926,0.44525547445255476,16.06934306569343,7.664233576642336,0.9180104728810031,1.0,0.04038461538461538,111,17.139344262295083,6.557377049180328,122,success
pd2.hog12.late40.slolate_ttft.s20260823,full_prefill,0.9615384615384616,0.9615384615384616,1.0,0.04037154523256071,0.08355172974758904,0.08928008190831717,0.001,0.0010000000000000002,0.0005830836940991602,0.039788461538461536,178.6941580756014,14378.006872852235,12.0,40.0,0.05097921929741115,0.08901142770995717,0.0010000000000000002,0.001,1.0,1.0,0.03718924301310557,0.07851355371979246,0.001,0.0010000000000000002,0.95,0.95,1.0,0,0,0,124,1837,0.4383561643835616,14.32876712328767,6.907534246575342,0.9300259669263359,1.0,0.03878846153846153,118,15.6796875,7.421875,128,success
pd2.hog12.late40.slolate_ttft.s20260823,chunked_prefill_small,1.0,1.0,1.0,0.03935231446332992,0.1339653272541835,0.13910949418938512,0.001,0.0010000000000000002,0.0005830836940991602,0.03876923076923078,176.87074829931973,14231.292517006803,12.0,40.0,0.10047921929741115,0.13899487612799913,0.0009999999999999998,0.001,1.0,1.0,0.021014243013105567,0.055651390787267246,0.001,0.0010000000000000002,1.0,1.0,1.0,0,0,0,84,890,0.2983050847457627,14.183050847457627,6.657627118644068,0.9482483713726026,20.442307692307693,0.018326923076923077,84,18.363636363636363,6.545454545454546,88,success
pd2.hog24.late12.slohog_ttft.s20260820,full_prefill,0.5277777777777778,0.5277777777777778,1.0,0.0875870238041932,0.16032966321530273,0.16878176956286067,0.001,0.0010000000000000002,0.000559246026415419,0.08702777777777779,100.55865921787709,8628.491620111732,24.0,12.0,0.08980681653514293,0.1648321531887705,0.001,0.0010000000000000002,0.2916666666666667,0.25,0.08314743834229373,0.12858081413847908,0.001,0.0010000000000000002,1.0,1.0,1.0,0,0,0,226,2824,0.6601671309192201,8.604456824512535,8.62674094707521,0.956996111171772,1.0,0.0860277777777778,219,13.063291139240507,10.713080168776372,237,success
pd2.hog24.late12.slohog_ttft.s20260820,chunked_prefill_small,0.3333333333333333,0.3333333333333333,1.0,0.10994813491530432,0.20146623015989507,0.2154300782108807,0.001,0.0010000000000000002,0.000559246026415419,0.10938888888888888,90.0,7722.5,24.0,12.0,0.1347651498684763,0.206659466577689,0.001,0.0010000000000000002,0.0,0.0,0.06031410500896039,0.09779946540632772,0.001,0.0010000000000000002,1.0,1.0,1.0,0,0,0,178,1981,0.47381546134663344,7.703241895261845,9.730673316708229,0.960758951444242,52.25,0.05713888888888888,178,18.557894736842105,10.636842105263158,190,success
pd2.hog12.late40.slolate_ttft.s20260822,chunked_prefill_small,1.0,1.0,1.0,0.04051786003835724,0.12990927757265885,0.14772249918104607,0.001,0.0010000000000000002,0.0005178600383572417,0.04000000000000001,166.13418530351439,14019.169329073482,12.0,40.0,0.10202994352866734,0.14705148929607564,0.0010000000000000002,0.0010000000000000002,1.0,1.0,0.022064234991264215,0.06154029244425938,0.001,0.0010000000000000002,1.0,1.0,1.0,0,0,0,80,951,0.2611464968152866,13.97452229299363,6.45859872611465,0.854161961971004,20.53846153846154,0.01946153846153846,67,19.79268292682927,4.7439024390243905,82,success
pd2.hog24.late12.slohog_ttft.s20260821,full_prefill,0.5,0.5,1.0,0.0984373101798595,0.17767589711553017,0.1890689239458654,0.001,0.0010000000000000002,0.0004650879576372866,0.09797222222222221,93.02325581395348,8320.413436692506,24.0,12.0,0.0972320386324485,0.183148760750244,0.001,0.0010000000000000002,0.25,0.25,0.10084785327468153,0.1467784843302232,0.001,0.0010000000000000002,1.0,1.0,1.0,0,0,0,245,3197,0.6649484536082474,8.29896907216495,8.99742268041237,0.9606420269356128,1.0,0.09697222222222222,238,13.527131782945736,9.589147286821705,258,success
pd2.hog24.late12.slohog_ttft.s20260821,chunked_prefill_small,0.3333333333333333,0.3333333333333333,1.0,0.12110397684652617,0.22112251273763595,0.22637447287200604,0.001,0.0010000000000000002,0.0004650879576372866,0.1206388888888889,87.37864077669902,7815.533980582523,24.0,12.0,0.14502370529911518,0.22214093236171334,0.001,0.0010000000000000002,0.0,0.0,0.0732645199413482,0.12408009179641079,0.0009999999999999998,0.0010000000000000002,1.0,1.0,1.0,0,0,0,177,2217,0.5108958837772397,7.796610169491525,10.428571428571429,0.9647776889490192,56.916666666666664,0.06372222222222222,177,18.61137440758294,9.118483412322275,211,success
pd2.hog24.late12.slohog_ttft.s20260823,full_prefill,0.5,0.5,1.0,0.09725329340507366,0.17073535917271945,0.18138468635850358,0.001,0.0010000000000000002,0.0006421822939625386,0.0966111111111111,97.5609756097561,8097.5609756097565,24.0,12.0,0.09588985504645685,0.17564760270862223,0.001,0.0010000000000000002,0.25,0.25,0.0999801701223073,0.14292418089836748,0.001,0.0010000000000000002,1.0,1.0,1.0,0,0,0,237,3156,0.6756756756756757,8.075675675675676,9.302702702702703,0.9634366966071032,1.0,0.09561111111111109,231,13.764,9.832,250,success
pd2.hog24.late12.slohog_ttft.s20260822,chunked_prefill_small,0.3333333333333333,0.3333333333333333,1.0,0.11990041036864094,0.20788098883190473,0.22965255206030719,0.001,0.0010000000000000002,0.0005948548130853575,0.11930555555555558,93.26424870466322,8344.559585492229,24.0,12.0,0.141383772464121,0.21299643224968912,0.001,0.0010000000000000002,0.0,0.0,0.07693368617768075,0.14049950978884682,0.0010000000000000002,0.0010000000000000002,1.0,1.0,1.0,0,0,0,210,2251,0.5478036175710594,8.322997416020671,11.005167958656331,0.9188911704312115,54.666666666666664,0.06463888888888888,200,18.7311320754717,9.68867924528302,212,success
pd2.hog24.late12.slohog_ttft.s20260823,chunked_prefill_small,0.3333333333333333,0.3333333333333333,1.0,0.12158662673840698,0.21382889545263845,0.22326921096256028,0.001,0.0010000000000000002,0.0006421822939625386,0.12094444444444445,88.66995073891626,7359.605911330049,24.0,12.0,0.1428065217131235,0.21611665191673565,0.001,0.0010000000000000002,0.0,0.0,0.07914683678897395,0.12028490262848524,0.001,0.0010000000000000002,1.0,1.0,1.0,0,0,0,183,2287,0.5184275184275184,7.341523341523342,10.609336609336609,0.9567318373694734,55.30555555555556,0.0656388888888889,183,18.96208530805687,9.672985781990521,211,success
