axis,branch_id,branch_type,candidate_canonical_action_id,candidate_hash_roundtrip_match,completed_count,completed_ids_hash,condition_id,continuation_policy,decision_step,first_step_warning_count,first_step_warnings,forced_once,live_fingerprint_unchanged,mean_latency,median_latency,original_live_state_not_mutated,outside_population_completed_count,p95_latency,policy_forever_switch,population_count,population_ids_hash,regime_stage,sbs_hash_match,source_dataset,state_id,unfinished_count,validity_class,window_index
active_sequence_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::active_4::step2794::sbs_reference,SBS_REFERENCE,d34416a923201b96d793bf9a66606ccb06112b20a6cad65576328ea51cd7dca9,,41,e56f7909c2d0c060298f0e39dfefb22ff53cdd869055784c5bf5fe85a7b3bda8,active_4,kv_constrained_online,2794,0,,True,True,0.06144573072107835,0.03927405929565442,True,159,0.1477710361480713,False,41,e56f7909c2d0c060298f0e39dfefb22ff53cdd869055784c5bf5fe85a7b3bda8,strongest-valid,True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::active_4::step2794,0,VALID,11
active_sequence_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::active_4::step2794::aee42031f64c04ca6b323cb79c8a4e809be74b03a47411be3832aa96c21d115b,COUNTERFACTUAL,aee42031f64c04ca6b323cb79c8a4e809be74b03a47411be3832aa96c21d115b,True,41,e56f7909c2d0c060298f0e39dfefb22ff53cdd869055784c5bf5fe85a7b3bda8,active_4,kv_constrained_online,2794,0,,True,True,0.061128657550346646,0.03927405929565442,True,159,0.14577103614807152,False,41,e56f7909c2d0c060298f0e39dfefb22ff53cdd869055784c5bf5fe85a7b3bda8,strongest-valid,True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::active_4::step2794,0,VALID,11
active_sequence_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::active_4::step2794::f4bac6ab8cf2d4fabc3a85bd5abe3cc7e9f2ce71769e1f06bb4ab3dd21dd1ce8,COUNTERFACTUAL,f4bac6ab8cf2d4fabc3a85bd5abe3cc7e9f2ce71769e1f06bb4ab3dd21dd1ce8,True,41,e56f7909c2d0c060298f0e39dfefb22ff53cdd869055784c5bf5fe85a7b3bda8,active_4,kv_constrained_online,2794,0,,True,True,0.06047012096498078,0.04443412780761724,True,159,0.11566296005249033,False,41,e56f7909c2d0c060298f0e39dfefb22ff53cdd869055784c5bf5fe85a7b3bda8,strongest-valid,True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::active_4::step2794,0,VALID,11
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step647::sbs_reference,SBS_REFERENCE,952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,,174,f8635e43dc6295033dfb31b820a9c8d380797f6c50c0c68622df5c413fc29cca,kv_16000,kv_constrained_online,647,0,,True,True,0.040878225227882176,0.023969464302063148,True,26,0.12061206951141365,False,174,f8635e43dc6295033dfb31b820a9c8d380797f6c50c0c68622df5c413fc29cca,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step647,0,VALID,11
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step647::0def93c0112572cb1c25d28680aae3edcd094e18adfe35163e8d02ce31d9fac2,COUNTERFACTUAL,0def93c0112572cb1c25d28680aae3edcd094e18adfe35163e8d02ce31d9fac2,True,174,f8635e43dc6295033dfb31b820a9c8d380797f6c50c0c68622df5c413fc29cca,kv_16000,kv_constrained_online,647,0,,True,True,0.04085523672213505,0.023969464302063148,True,26,0.12061206951141365,False,174,f8635e43dc6295033dfb31b820a9c8d380797f6c50c0c68622df5c413fc29cca,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step647,0,VALID,11
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step647::3e03a1f3475c5d8fda28b38b06ade5e219e8b8a9440ef4dc682710f892bf6f29,COUNTERFACTUAL,3e03a1f3475c5d8fda28b38b06ade5e219e8b8a9440ef4dc682710f892bf6f29,True,174,f8635e43dc6295033dfb31b820a9c8d380797f6c50c0c68622df5c413fc29cca,kv_16000,kv_constrained_online,647,0,,True,True,0.040883972354318954,0.023969464302063148,True,26,0.12061206951141365,False,174,f8635e43dc6295033dfb31b820a9c8d380797f6c50c0c68622df5c413fc29cca,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step647,0,VALID,11
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2891::sbs_reference,SBS_REFERENCE,b9ea4c69560c4716ece998abc9b7350c3934f0475295e64dd0313df863ea355b,,29,b535a90cf692fbe7c8ef87e5a8ba85a821b68985b09de3045b22144160f9f59e,kv_16000,kv_constrained_online,2891,0,,True,True,0.06558723574671257,0.026695959091186605,True,171,0.33689466667175244,False,29,b535a90cf692fbe7c8ef87e5a8ba85a821b68985b09de3045b22144160f9f59e,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2891,0,VALID,11
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2891::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12,COUNTERFACTUAL,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12,True,29,b535a90cf692fbe7c8ef87e5a8ba85a821b68985b09de3045b22144160f9f59e,kv_16000,kv_constrained_online,2891,0,,True,True,0.054587235746712585,0.029434127807617116,True,171,0.1544972579956053,False,29,b535a90cf692fbe7c8ef87e5a8ba85a821b68985b09de3045b22144160f9f59e,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2891,0,VALID,11
active_sequence_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::active_4::step5996::sbs_reference,SBS_REFERENCE,258d67582f79997d5eee0078b9f05f87f05dbcaddd93695eb9f8243fbff36d71,,163,4a074e6bc5f7c1c04bdef89ec2218a0574050799dde25f2dfe2e62429c042e86,active_4,kv_constrained_online,5996,0,,True,True,0.03300656911931911,0.019833078384399627,True,37,0.07756012706756635,False,163,4a074e6bc5f7c1c04bdef89ec2218a0574050799dde25f2dfe2e62429c042e86,strongest-valid,True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::active_4::step5996,0,VALID,35
active_sequence_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::active_4::step5996::f45d6307cb6cd010213b08aa2d60eb61645cb664b0fb70a20b881a5b1e94ab54,COUNTERFACTUAL,f45d6307cb6cd010213b08aa2d60eb61645cb664b0fb70a20b881a5b1e94ab54,True,163,4a074e6bc5f7c1c04bdef89ec2218a0574050799dde25f2dfe2e62429c042e86,active_4,kv_constrained_online,5996,0,,True,True,0.032994299180668804,0.019833078384399627,True,37,0.07756012706756635,False,163,4a074e6bc5f7c1c04bdef89ec2218a0574050799dde25f2dfe2e62429c042e86,strongest-valid,True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::active_4::step5996,0,VALID,35
