axis,branch_id,branch_type,candidate_canonical_action_id,candidate_hash_roundtrip_match,completed_count,completed_ids_hash,condition_id,continuation_policy,decision_step,first_step_warning_count,first_step_warnings,forced_once,live_fingerprint_unchanged,mean_latency,median_latency,original_live_state_not_mutated,outside_population_completed_count,p95_latency,policy_forever_switch,population_count,population_ids_hash,regime_stage,sbs_hash_match,source_dataset,state_id,unfinished_count,validity_class,window_index
active_sequence_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::active_4::step2765::sbs_reference,SBS_REFERENCE,d6595f28619b645c0b2067a0689055c70a3712438cd7fb45747afffb670e14cb,,46,418cff0d6a3e23e8bb6b407c54d6489e1d8ef15e0e495d8977c287e16891a127,active_4,kv_constrained_online,2765,0,,True,True,0.05910100530541471,0.03862002468109149,True,154,0.13899401712417603,False,46,418cff0d6a3e23e8bb6b407c54d6489e1d8ef15e0e495d8977c287e16891a127,strongest-valid,True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::active_4::step2765,0,VALID,11
active_sequence_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::active_4::step2765::f4bac6ab8cf2d4fabc3a85bd5abe3cc7e9f2ce71769e1f06bb4ab3dd21dd1ce8,COUNTERFACTUAL,f4bac6ab8cf2d4fabc3a85bd5abe3cc7e9f2ce71769e1f06bb4ab3dd21dd1ce8,True,46,418cff0d6a3e23e8bb6b407c54d6489e1d8ef15e0e495d8977c287e16891a127,active_4,kv_constrained_online,2765,0,,True,True,0.05964448356628425,0.04371559810638437,True,154,0.1193254895210265,False,46,418cff0d6a3e23e8bb6b407c54d6489e1d8ef15e0e495d8977c287e16891a127,strongest-valid,True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::active_4::step2765,0,VALID,11
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2932::sbs_reference,SBS_REFERENCE,952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,,26,04f8265dcbe17ea30942c39a33343363018acf97c12cf04c10c2a078c80c7999,kv_16000,kv_constrained_online,2932,0,,True,True,0.07093425501309915,0.029316018104553088,True,174,0.3719633221626282,False,26,04f8265dcbe17ea30942c39a33343363018acf97c12cf04c10c2a078c80c7999,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2932,0,VALID,11
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2932::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12,COUNTERFACTUAL,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12,True,26,04f8265dcbe17ea30942c39a33343363018acf97c12cf04c10c2a078c80c7999,kv_16000,kv_constrained_online,2932,0,,True,True,0.05958810116694529,0.02719044399261472,True,174,0.18054330301284793,False,26,04f8265dcbe17ea30942c39a33343363018acf97c12cf04c10c2a078c80c7999,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2932,0,VALID,11
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3212::sbs_reference,SBS_REFERENCE,952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,,15,49afa206f0c6d69507dbf9967a97bf7665875ee99bf50ad2c174a931da205ecb,kv_16000,kv_constrained_online,3212,0,,True,True,0.08755282338460292,0.026695959091186605,True,185,0.43068168029785153,False,15,49afa206f0c6d69507dbf9967a97bf7665875ee99bf50ad2c174a931da205ecb,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3212,0,VALID,11
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3212::c59ac1121cf9ec96da344b231cbb003c7a47e8c75c4be0935e91103193b83398,COUNTERFACTUAL,c59ac1121cf9ec96da344b231cbb003c7a47e8c75c4be0935e91103193b83398,True,15,49afa206f0c6d69507dbf9967a97bf7665875ee99bf50ad2c174a931da205ecb,kv_16000,kv_constrained_online,3212,0,,True,True,0.08761949005126961,0.026695959091186605,True,185,0.43068168029785153,False,15,49afa206f0c6d69507dbf9967a97bf7665875ee99bf50ad2c174a931da205ecb,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3212,0,VALID,11
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step210::sbs_reference,SBS_REFERENCE,952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,kv_16000,kv_constrained_online,210,0,,True,True,0.03403638478898529,0.01857805061340334,True,6,0.11581058340072552,False,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step210,0,VALID,31
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step210::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427,COUNTERFACTUAL,dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427,True,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,kv_16000,kv_constrained_online,210,0,,True,True,0.033716797160119306,0.01857805061340334,True,6,0.11581058340072552,False,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step210,0,VALID,31
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step238::sbs_reference,SBS_REFERENCE,952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,kv_16000,kv_constrained_online,238,0,,True,True,0.03403638478898529,0.01857805061340334,True,6,0.11581058340072552,False,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step238,0,VALID,31
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step238::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427,COUNTERFACTUAL,dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427,True,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,kv_16000,kv_constrained_online,238,0,,True,True,0.03386112705702653,0.01857805061340334,True,6,0.11581058340072552,False,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step238,0,VALID,31
