axis,branch_id,branch_type,candidate_canonical_action_id,candidate_hash_roundtrip_match,completed_count,completed_ids_hash,condition_id,continuation_policy,decision_step,first_step_warning_count,first_step_warnings,forced_once,live_fingerprint_unchanged,mean_latency,median_latency,original_live_state_not_mutated,outside_population_completed_count,p95_latency,policy_forever_switch,population_count,population_ids_hash,regime_stage,sbs_hash_match,source_dataset,state_id,unfinished_count,validity_class,window_index
active_sequence_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w7::faithful::active_4::step2676::sbs_reference,SBS_REFERENCE,f190ca7f1f6126b0adb073fe1282dd47a563a7d0033ec2534e7d8534312cc395,,147,8573a758adcddd321412aaba49f3e01c5b55ac95548313f83a022c2ba9c6dc69,active_4,kv_constrained_online,2676,0,,True,True,0.032320916973815055,0.018917087554932266,True,53,0.09239857559204054,False,147,8573a758adcddd321412aaba49f3e01c5b55ac95548313f83a022c2ba9c6dc69,strongest-valid,True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w7::faithful::active_4::step2676,0,VALID,7
active_sequence_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w7::faithful::active_4::step2676::19bea97f52fc2c6f37531960b60798986e4f424f753b41e2755b199518887162,COUNTERFACTUAL,19bea97f52fc2c6f37531960b60798986e4f424f753b41e2755b199518887162,True,147,8573a758adcddd321412aaba49f3e01c5b55ac95548313f83a022c2ba9c6dc69,active_4,kv_constrained_online,2676,0,,True,True,0.03226649520510758,0.018917087554932266,True,53,0.09239857559204054,False,147,8573a758adcddd321412aaba49f3e01c5b55ac95548313f83a022c2ba9c6dc69,strongest-valid,True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w7::faithful::active_4::step2676,0,VALID,7
active_sequence_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w7::faithful::active_4::step2676::6cc9ab7cba80c93b63bd5112565b33b625d1b715af051c6a8f07c3c8a85dc3dc,COUNTERFACTUAL,6cc9ab7cba80c93b63bd5112565b33b625d1b715af051c6a8f07c3c8a85dc3dc,True,147,8573a758adcddd321412aaba49f3e01c5b55ac95548313f83a022c2ba9c6dc69,active_4,kv_constrained_online,2676,0,,True,True,0.03230731153163819,0.01941490936279422,True,53,0.09239857559204054,False,147,8573a758adcddd321412aaba49f3e01c5b55ac95548313f83a022c2ba9c6dc69,strongest-valid,True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w7::faithful::active_4::step2676,0,VALID,7
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step646::sbs_reference,SBS_REFERENCE,d65d34946998328489ae6802c1f781524494f36026b730208ac03e9f3ceba282,,174,f8635e43dc6295033dfb31b820a9c8d380797f6c50c0c68622df5c413fc29cca,kv_16000,kv_constrained_online,646,0,,True,True,0.040878225227882176,0.023969464302063148,True,26,0.12061206951141365,False,174,f8635e43dc6295033dfb31b820a9c8d380797f6c50c0c68622df5c413fc29cca,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step646,0,VALID,11
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step646::b44f800c9ef410251df73882a742ede4e6570c21ff7d1e4f5ce3a04d1aa228e8,COUNTERFACTUAL,b44f800c9ef410251df73882a742ede4e6570c21ff7d1e4f5ce3a04d1aa228e8,True,174,f8635e43dc6295033dfb31b820a9c8d380797f6c50c0c68622df5c413fc29cca,kv_16000,kv_constrained_online,646,0,,True,True,0.040860983848571834,0.02348346805572521,True,26,0.12061206951141365,False,174,f8635e43dc6295033dfb31b820a9c8d380797f6c50c0c68622df5c413fc29cca,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step646,0,VALID,11
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step646::b4f24b85a9905c450837caf5f954569d1f75fea1516071b31abeb6a9d5e58ff4,COUNTERFACTUAL,b4f24b85a9905c450837caf5f954569d1f75fea1516071b31abeb6a9d5e58ff4,True,174,f8635e43dc6295033dfb31b820a9c8d380797f6c50c0c68622df5c413fc29cca,kv_16000,kv_constrained_online,646,0,,True,True,0.04085523672213505,0.023969464302063148,True,26,0.12061206951141365,False,174,f8635e43dc6295033dfb31b820a9c8d380797f6c50c0c68622df5c413fc29cca,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step646,0,VALID,11
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2884::sbs_reference,SBS_REFERENCE,952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,,29,b535a90cf692fbe7c8ef87e5a8ba85a821b68985b09de3045b22144160f9f59e,kv_16000,kv_constrained_online,2884,0,,True,True,0.06558723574671257,0.026695959091186605,True,171,0.33689466667175244,False,29,b535a90cf692fbe7c8ef87e5a8ba85a821b68985b09de3045b22144160f9f59e,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2884,0,VALID,11
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2884::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12,COUNTERFACTUAL,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12,True,29,b535a90cf692fbe7c8ef87e5a8ba85a821b68985b09de3045b22144160f9f59e,kv_16000,kv_constrained_online,2884,0,,True,True,0.055001028850160845,0.03394710731506345,True,171,0.15295642776489235,False,29,b535a90cf692fbe7c8ef87e5a8ba85a821b68985b09de3045b22144160f9f59e,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2884,0,VALID,11
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2889::sbs_reference,SBS_REFERENCE,952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,,29,b535a90cf692fbe7c8ef87e5a8ba85a821b68985b09de3045b22144160f9f59e,kv_16000,kv_constrained_online,2889,0,,True,True,0.06558723574671257,0.026695959091186605,True,171,0.33689466667175244,False,29,b535a90cf692fbe7c8ef87e5a8ba85a821b68985b09de3045b22144160f9f59e,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2889,0,VALID,11
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2889::674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12,COUNTERFACTUAL,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12,True,29,b535a90cf692fbe7c8ef87e5a8ba85a821b68985b09de3045b22144160f9f59e,kv_16000,kv_constrained_online,2889,0,,True,True,0.05593206333291947,0.03564410018920894,True,171,0.15369725799560538,False,29,b535a90cf692fbe7c8ef87e5a8ba85a821b68985b09de3045b22144160f9f59e,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step2889,0,VALID,11
