policy_name,n,mean_mean_ttft,median_mean_ttft,mean_p95_ttft,median_p95_ttft,mean_p99_ttft,median_p99_ttft,mean_mean_tpot,median_mean_tpot,mean_p95_tpot,median_p95_tpot,mean_mean_queuing_delay,median_mean_queuing_delay,mean_mean_prefill_delay_s,median_mean_prefill_delay_s,mean_ttft_attainment,median_ttft_attainment,mean_tbt_attainment,median_tbt_attainment,mean_request_throughput,median_request_throughput,mean_token_throughput,median_token_throughput,mean_completion_fraction,median_completion_fraction,mean_decode_stalled_steps,median_decode_stalled_steps,mean_cumulative_decode_tokens_deferred,median_cumulative_decode_tokens_deferred,mean_steps_with_prefill_while_decode_deferred,median_steps_with_prefill_while_decode_deferred,mean_prefill_stalled_steps,median_prefill_stalled_steps,mean_cumulative_prefill_requests_stalled,median_cumulative_prefill_requests_stalled,mean_budget_saturation_fraction,median_budget_saturation_fraction,mean_mean_num_decoding,median_mean_num_decoding,mean_mean_num_prefilling,median_mean_num_prefilling,mean_fraction_prefill_tokens_while_decodes_active,median_fraction_prefill_tokens_while_decodes_active,mean_arrival_normalized_weighted_goodput,median_arrival_normalized_weighted_goodput,mean_unweighted_slo_success_rate,median_unweighted_slo_success_rate
adaptive_prefill_control,144,0.05175094317597213,0.03138792675938541,0.13639038857816596,0.10386130276472816,0.14942993635524382,0.12173950490667212,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0006340917039183601,0.0006273943721614235,0.05111685147205378,0.03074170653907496,0.8599920806735499,1.0,1.0,1.0,20.491350990404538,20.66115702479339,20312.938745181567,21871.36644541085,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,146.70833333333334,121.0,2319.1458333333335,1015.0,0.03925940617241448,0.030131825269758675,20.38929829582446,21.866361556064074,0.9811596684717454,0.5885596496454193,0.9077440311556565,0.9227908716928035,0.7980771573090653,0.9,0.7980771573090653,0.9
chunked_prefill_large,144,0.04370178379514828,0.026133918978534388,0.1153658798370366,0.07907345909943651,0.12471904243202167,0.09161553600174224,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.00063409170391836,0.0006273943721614235,0.04306769209122992,0.02550550239234449,0.883568641458444,1.0,1.0,1.0,20.497071124271276,20.665038512117224,20317.179930648716,21876.373626373625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,167.41666666666666,149.5,2900.4583333333335,1456.0,0.04585281140453153,0.03628519844527425,20.398357581457983,21.87136644541085,0.8239164731847729,0.5413981157740555,0.9603196789607001,0.9615006407582194,0.8051621825015466,0.9206293706293707,0.8051621825015466,0.9206293706293707
chunked_prefill_small,144,0.05175094317597213,0.03138792675938541,0.13639038857816596,0.10386130276472816,0.14942993635524382,0.12173950490667212,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0006340917039183601,0.0006273943721614235,0.05111685147205378,0.03074170653907496,0.8599920806735499,1.0,1.0,1.0,20.491350990404538,20.66115702479339,20312.938745181567,21871.36644541085,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,146.70833333333334,121.0,2319.1458333333335,1015.0,0.03925940617241448,0.030131825269758675,20.38929829582446,21.866361556064074,0.9811596684717454,0.5885596496454193,0.9077440311556565,0.9227908716928035,0.7980771573090653,0.9,0.7980771573090653,0.9
decode_priority_chunked,144,0.05175094317597213,0.03138792675938541,0.13639038857816596,0.10386130276472816,0.14942993635524382,0.12173950490667212,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0006340917039183601,0.0006273943721614235,0.05111685147205378,0.03074170653907496,0.8599920806735499,1.0,1.0,1.0,20.491350990404538,20.66115702479339,20312.938745181567,21871.36644541085,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,146.70833333333334,121.0,2319.1458333333335,1015.0,0.03925940617241448,0.030131825269758675,20.38929829582446,21.866361556064074,0.9811596684717454,0.5885596496454193,0.9077440311556565,0.9227908716928035,0.7980771573090653,0.9,0.7980771573090653,0.9
full_prefill,144,0.042455616508183296,0.02497482806944348,0.11343650850596763,0.07881239146870198,0.12119252998249803,0.08743294505476276,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.0010000000000000002,0.00063409170391836,0.0006273943721614235,0.04182152480426494,0.02434641148325358,0.8875011453986235,1.0,1.0,1.0,20.497071124271276,20.665038512117224,20317.179930648716,21876.373626373625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,170.625,153.5,2999.9375,1531.5,0.048022554178762555,0.03730802649274027,20.39933817758525,21.87136644541085,0.7997006929677873,0.5139572991064797,0.9756905321159307,0.9731621930082845,0.8059982359867228,0.9206293706293707,0.8059982359867228,0.9206293706293707
