policy_name,n,mean_mean_ttft,median_mean_ttft,mean_p95_ttft,median_p95_ttft,mean_p99_ttft,median_p99_ttft,mean_mean_tpot,median_mean_tpot,mean_p95_tpot,median_p95_tpot,mean_mean_queuing_delay,median_mean_queuing_delay,mean_mean_prefill_delay_s,median_mean_prefill_delay_s,mean_ttft_attainment,median_ttft_attainment,mean_tbt_attainment,median_tbt_attainment,mean_request_throughput,median_request_throughput,mean_token_throughput,median_token_throughput,mean_completion_fraction,median_completion_fraction,mean_decode_stalled_steps,median_decode_stalled_steps,mean_cumulative_decode_tokens_deferred,median_cumulative_decode_tokens_deferred,mean_steps_with_prefill_while_decode_deferred,median_steps_with_prefill_while_decode_deferred,mean_prefill_stalled_steps,median_prefill_stalled_steps,mean_cumulative_prefill_requests_stalled,median_cumulative_prefill_requests_stalled,mean_budget_saturation_fraction,median_budget_saturation_fraction,mean_mean_num_decoding,median_mean_num_decoding,mean_mean_num_prefilling,median_mean_num_prefilling,mean_fraction_prefill_tokens_while_decodes_active,median_fraction_prefill_tokens_while_decodes_active,mean_arrival_normalized_weighted_goodput,median_arrival_normalized_weighted_goodput,mean_unweighted_slo_success_rate,median_unweighted_slo_success_rate
adaptive_prefill_control,8,0.05586118330565793,0.04200237006789748,0.12723665246830546,0.1004523253172697,0.13321672558705272,0.10694852714864213,0.001,0.001,0.0010000000000000002,0.0010000000000000002,0.0006800935620681875,0.0006767368595210888,0.05518108974358975,0.04133333333333334,0.6726190476190476,0.6785714285714286,1.0,1.0,14.927437618457876,13.95812562313061,4717.950273423684,4627.646326276463,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,105.5,87.5,995.875,582.5,0.03892967396435079,0.03379274758905377,5.007912452342602,4.971806929485776,0.7979696495839115,0.5852033735454254,0.8858480828126213,0.8892145366744604,0.31387362637362637,0.30952380952380953,0.31387362637362637,0.30952380952380953
chunked_prefill_large,8,0.042545020301994925,0.03115713197265938,0.10164945451922423,0.07403765803121552,0.10836036838615629,0.08183814929355215,0.001,0.001,0.0010000000000000002,0.0010000000000000002,0.0006800935620681875,0.0006767368595210887,0.04186492673992674,0.030488095238095238,0.7321428571428571,0.7857142857142857,1.0,1.0,14.936009556458625,13.972055888223553,4720.486522476801,4629.087511678605,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,134.875,119.0,1367.5,930.5,0.050826729411974324,0.04435447542005677,5.026910791907565,5.002544314880822,0.5998803105274015,0.44253271407074607,0.9491654976881526,0.9481682125880225,0.3198260073260073,0.30952380952380953,0.3198260073260073,0.30952380952380953
chunked_prefill_small,8,0.05586118330565793,0.04200237006789748,0.12723665246830546,0.1004523253172697,0.13321672558705272,0.10694852714864213,0.001,0.001,0.0010000000000000002,0.0010000000000000002,0.0006800935620681875,0.0006767368595210888,0.05518108974358975,0.04133333333333334,0.6726190476190476,0.6785714285714286,1.0,1.0,14.927437618457876,13.95812562313061,4717.950273423684,4627.646326276463,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,105.5,87.5,995.875,582.5,0.03892967396435079,0.03379274758905377,5.007912452342602,4.971806929485776,0.7979696495839115,0.5852033735454254,0.8858480828126213,0.8892145366744604,0.31387362637362637,0.30952380952380953,0.31387362637362637,0.30952380952380953
decode_priority_chunked,8,0.05586118330565793,0.04200237006789748,0.12723665246830546,0.1004523253172697,0.13321672558705272,0.10694852714864213,0.001,0.001,0.0010000000000000002,0.0010000000000000002,0.0006800935620681875,0.0006767368595210888,0.05518108974358975,0.04133333333333334,0.6726190476190476,0.6785714285714286,1.0,1.0,14.927437618457876,13.95812562313061,4717.950273423684,4627.646326276463,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,105.5,87.5,995.875,582.5,0.03892967396435079,0.03379274758905377,5.007912452342602,4.971806929485776,0.7979696495839115,0.5852033735454254,0.8858480828126213,0.8892145366744604,0.31387362637362637,0.30952380952380953,0.31387362637362637,0.30952380952380953
full_prefill,8,0.040417730924705554,0.02951427482980224,0.09921388984455196,0.07386711253399966,0.10445122419253405,0.07740193451040323,0.001,0.001,0.0010000000000000002,0.0010000000000000002,0.0006800935620681875,0.0006767368595210887,0.03973763736263736,0.02884523809523809,0.7440476190476191,0.7976190476190477,1.0,1.0,14.936009556458625,13.972055888223553,4720.486522476801,4629.087511678605,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,138.375,123.5,1433.0,993.5,0.053769895630488194,0.04631721179423144,5.0302002768534715,5.006892117567334,0.5678471840745729,0.41871243300692806,0.9680428432638102,0.9631337154683262,0.3198260073260073,0.30952380952380953,0.3198260073260073,0.30952380952380953
