scenario_id,anwg__full_prefill,anwg__chunked_prefill_small,anwg__estimated_service_time_first,anwg__weighted_fair_share,anwg__least_laxity_first,anwg__kv_constrained_online,anwg__official_vtc_joint_token_budget_remap,anwg__vllm_style_continuous_batching
joint_mm_0075,0.4995123836045939,0.4995123836045939,0.7530505956418805,0.7210025160846866,0.4947947675548789,0.7049784763060897,0.4882059598757119,0.1573939733657051
joint_mm_0076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joint_mm_0077,0.3395033493203615,0.3117382773787349,0.5110602877665066,0.5765234452425303,0.4882617226212652,0.6049665067963853,0.43340956835024014,0.018510047961084436
joint_mm_0078,0.0513438533789978,0.0205375413515991,0.0513438533789978,0.0513438533789978,0.0616126240547974,0.0513438533789978,0.06161262405479745,0.030806312027398725
joint_mm_0079,0.5743492758085197,0.5399772308356114,0.5628919274842169,0.5628919274842169,0.5514345791599142,0.5628919274842169,0.5628919274842169,0.011457348324302783
joint_mm_0080,0.8080876531109533,0.7542170252868463,0.7845174887035722,0.7845174887035722,0.817345343717471,0.7963025709072628,0.7963025709072628,0.023570164407381095
joint_mm_0081,0.3635042927347018,0.1545256439102052,0.6303646633904724,0.6541624489306355,0.4302193853986445,0.6568647758884784,0.38802846823400455,0.0
joint_mm_0082,0.0,0.0,0.0,0.0,0.0,0.0175311905797344,0.0,0.0
joint_mm_0083,0.0359239666629192,0.0359239666629192,0.0359239666629192,0.0359239666629192,0.0359239666629192,0.0359239666629192,0.03592396666291924,0.03592396666291924
joint_mm_0084,0.0273402055476116,0.0,0.0455670092460194,0.0364536073968155,0.0273402055476116,0.0364536073968155,0.027340205547611667,0.0
joint_mm_0085,0.3908534861527558,0.3271948806138581,0.3908534861527558,0.3908534861527558,0.3908534861527558,0.3908534861527558,0.3908534861527558,0.04091465138472442
joint_mm_0086,0.1521231973850307,0.0748172412483709,0.3042463947700615,0.292269404386334,0.2149634482496741,0.2149634482496741,0.20998601847309636,0.0
joint_mm_0087,0.2855801290736831,0.2394145177435162,0.4467774004988439,0.5923312226603337,0.4154905019715018,0.568866048764827,0.33174574040384996,0.0
joint_mm_0088,0.1385516075834819,0.1221812699367718,0.2162113343364291,0.2325816719831391,0.2036354498946198,0.2611303857959562,0.13855160758348192,0.13855160758348192
joint_mm_0089,0.0975292530503105,0.0511448021029836,0.117987173891504,0.1234557831564441,0.169840234103771,0.1855378037893079,0.12345578315644411,0.09752925305031057
joint_mm_0090,0.7983214526921966,0.7754543480287489,0.9064333972114552,0.8835662925480074,0.7525872433653013,0.8835662925480074,0.8149649785576646,0.7983214526921966
joint_mm_0091,0.7063492723653312,0.7589286209406652,0.7063492723653312,0.7063492723653312,0.7063492723653312,0.7063492723653312,0.7063492723653312,0.6448413028493323
joint_mm_0092,0.6288929304220919,0.5261000879350817,0.6528732179496761,0.5901446758327985,0.5701125256477322,0.6328410677646096,0.5714285714285714,0.08012860074026532
joint_mm_0093,0.0417766292531238,0.0417766292531238,0.0696277154218731,0.0417766292531238,0.1272249974116046,0.0575972819897315,0.08355325850624776,0.04177662925312388
joint_mm_0094,0.090587942427141,0.0466031258419029,0.0789371609666653,0.0672863795061895,0.090587942427141,0.0672863795061895,0.06728637950618956,0.03495234438142721
joint_mm_0095,0.2939797967349313,0.2646111102552653,0.3336262652716042,0.4317171748293384,0.3333333333333333,0.3336262652716042,0.23524242377559923,0.24493434195606428
joint_mm_0096,0.3764698238565518,0.3764698238565518,0.5165563469989273,0.5690633790001532,0.5252736334295786,0.4727666014283525,0.41829980428505753,0.33268007828597707
joint_mm_0097,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000004,1.0000000000000002,1.0000000000000004,1.0000000000000002
joint_mm_0098,0.6695187143399024,0.6305882287303806,0.7084491999494243,0.732192514264039,0.693262028654517,0.7084491999494243,0.5356149714719219,0.0864171142387512
joint_mm_0099,0.3657190814722855,0.2918386031710203,0.4893932359683263,0.4848998899433878,0.3861225735447347,0.4759131978935105,0.38531253755383643,0.009796728040775473
joint_mm_0100,0.5841356669446693,0.4761603806243709,0.6136418238401207,0.5841356669446693,0.5841356669446693,0.5841356669446693,0.49027159218302774,0.0
joint_mm_0101,0.1263343137898417,0.1384962402370943,0.114172387342589,0.114172387342589,0.1792012635199942,0.114172387342589,0.0734673640596891,0.077686608000831
joint_mm_0102,0.1373287075299875,0.1206368478171324,0.1745062567828448,0.1411225373571347,0.1874042866685526,0.1373287075299875,0.14112253735713476,0.13732870752998752
joint_mm_0103,0.0,0.0,0.0,0.0,0.0174420966547995,0.0309301097395042,0.0,0.0
joint_mm_0104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joint_mm_0105,0.0215984704409467,0.0215984704409467,0.0107992352204733,0.0107992352204733,0.0431969408818935,0.030014109563942,0.01079923522047338,0.02159847044094676
joint_mm_0106,0.439524544547388,0.4159202574075694,0.5310122179005324,0.483803643620895,0.4631288316872067,0.5310122179005324,0.4424540197535185,0.02653376234594907
joint_mm_0107,0.4331648473082987,0.4190255596207001,0.5347093616068153,0.5514181497797406,0.5758354394086463,0.5064307862316182,0.3907469842455031,0.0
joint_mm_0108,0.2885685975964991,0.2885685975964991,0.4661848510322054,0.4154043133439902,0.2854381746683784,0.4048153989528581,0.2611299229579934,0.28856859759649917
joint_mm_0109,0.5784355845589736,0.6050913948177378,0.6048249867799431,0.6312143890009128,0.525923188154829,0.6048249867799431,0.5260563921737264,0.0790350026440114
joint_mm_0110,0.2791444040563764,0.2283323636536671,0.269657373750684,0.269657373750684,0.2791444040563764,0.2696573737506841,0.2791444040563764,0.060299070708401736
joint_mm_0111,0.0321415760021696,0.0087275964487836,0.0555555555555555,0.0321415760021696,0.0408691724509532,0.0789695351089415,0.03214157600216962,0.03214157600216962
joint_mm_0112,0.2201580456483646,0.2201580456483646,0.2201580456483645,0.2337557797554787,0.2473535138625928,0.2201580456483646,0.2065603115412505,0.0
joint_mm_0113,0.1693656038314434,0.1693656038314434,0.2227566909003216,0.2389503138889826,0.2046389806705026,0.2449895506322557,0.11693656038314436,0.1401314637356574
joint_mm_0114,0.9656621573866911,0.9656621573866911,1.0,1.0,0.9656621573866911,1.0000000000000002,0.9656621573866914,0.47319597698650734
joint_mm_0115,0.1456361462682615,0.1344735363586932,0.1682224748093349,0.1793850847189032,0.2131340231695449,0.1796461934408401,0.13473464508063013,0.07839937808891488
joint_mm_0116,0.1428571428571428,0.1179761556997727,0.2700594020920618,0.327648818217914,0.2437797532106574,0.2516071950217693,0.18479167536077107,0.0
joint_mm_0117,0.4576023898261007,0.4050439432130661,0.4516448393978539,0.4516448393978539,0.3524854966000316,0.4635599402543475,0.41940806566308986,0.41100149364131294
joint_mm_0118,0.1696333782174188,0.1696333782174188,0.2374640545667401,0.2649220277245185,0.3118087832770592,0.2794652708485325,0.1809195951609339,0.1567186481836543
joint_mm_0119,0.4309152992589052,0.4627154626638315,0.6315789473684211,0.610747531825979,0.5153470416112,0.610747531825979,0.4100838837164632,0.3574523047690948
joint_mm_0120,0.7332198434009828,0.7332198434009828,0.7617028084251335,0.7332198434009828,0.7487306629565292,0.7487306629565292,0.7047368783768322,0.7332198434009828
joint_mm_0121,0.3242836394867407,0.3053696027483319,0.2287984508167664,0.2666265242935842,0.4017697963962361,0.2873705709878529,0.26845653424944393,0.32428363948674077
joint_mm_0122,0.0085353644601264,0.0085353644601264,0.0085353644601264,0.0085353644601264,0.0085353644601264,0.0170707289202529,0.00853536446012646,0.00853536446012646
joint_mm_0123,0.4806421653942964,0.3302001038628755,0.5730107231086063,0.6548626768456292,0.4806421653942964,0.5918100999313531,0.42754773467435064,0.03871566921140726
joint_mm_0124,0.1568109151127374,0.1252492956056611,0.334164318685537,0.2820602107183985,0.2289589203286157,0.415835681314463,0.18737535219716944,0.15681091511273745
joint_mm_0125,0.115018160557922,0.0945053870547863,0.1457873208126256,0.115018160557922,0.1355309340610578,0.115018160557922,0.11501816055792208,0.11501816055792208
joint_mm_0126,0.0867985253565751,0.0867985253565751,0.0722311623305134,0.0867985253565751,0.0864956989566775,0.0864956989566775,0.0864956989566775,0.08679852535657513
joint_mm_0127,0.1600474015717383,0.1543173153335398,0.1543173153335398,0.1771586576667699,0.245761687286024,0.2228413423332301,0.14285714285714285,0.14285714285714285
joint_mm_0128,0.2890489614939501,0.2028017639980623,0.4102625289404902,0.5174831849753262,0.4079250741790036,0.5174831849753262,0.2773935048437326,0.03496636995065241
joint_mm_0129,0.1178750954505945,0.1178750954505945,0.1480104236625632,0.1260754818529068,0.1178750954505945,0.1333871291227923,0.12607548185290682,0.021934941809656446
joint_mm_0130,0.139796162807678,0.139796162807678,0.205752264128597,0.1873197237503626,0.1714419034448605,0.1899843437969166,0.09760184195810143,0.07650468153331311
joint_mm_0131,0.035832970183382,0.0143331880733528,0.0501661582567349,0.0286663761467056,0.0429995642200584,0.0429995642200584,0.03583297018338208,0.0
joint_mm_0132,0.228179509337946,0.1611748869994507,0.2629491542765512,0.2790666429764963,0.2468316655766061,0.2629491542765512,0.21206202063800098,0.1959445319380559
joint_mm_0133,0.2934695587840432,0.2863212220482086,0.3460199457184381,0.2648762118407046,0.2791728853123739,0.3388716089826035,0.27917288531237394,0.0548685404105361
joint_mm_0134,0.8089412170076368,0.7601597261188707,0.8252017139705587,0.8089412170076368,0.8231681236892083,0.8252017139705586,0.8069076267262864,0.0
joint_mm_0135,0.2180284289850966,0.2180284289850966,0.2180284289850966,0.2180284289850966,0.254474659531583,0.2180284289850966,0.19533065418027035,0.18158219843861018
joint_mm_0136,0.1716771213561632,0.1176893291093822,0.3033748705295056,0.3379351735446463,0.3293458226483664,0.4233129870779684,0.24621679655412493,0.03456030301514071
joint_mm_0137,0.2194613323119317,0.2093165326694222,0.4002055959654637,0.3881986664113162,0.3799159966804448,0.3637677322608617,0.23374746681987688,0.13002026544098477
joint_mm_0138,0.3919940119668106,0.3667957335263526,0.3804096557035177,0.3672016467091271,0.3163991766454364,0.4047961077784269,0.29160681138775285,0.39199401196681066
joint_mm_0139,0.0314865949154937,0.0104955316384979,0.0209910632769958,0.0209910632769958,0.0419821265539916,0.0209910632769958,0.020991063276995816,0.010495531638497908
joint_mm_0140,0.0165066507450139,0.0,0.0165066507450139,0.0165066507450139,0.0247599761175208,0.0165066507450139,0.016506650745013902,0.008253325372506951
joint_mm_0141,0.2292138524638077,0.1992171845542698,0.4326698801603512,0.477664882024658,0.4969020591217005,0.4026732122508133,0.30616256085197785,0.029996667909537894
joint_mm_0142,0.6400966432843017,0.5874641966967339,0.6664128665780856,0.6795709782249776,0.6400966432843017,0.6664128665780856,0.6563498114855336,0.0
joint_mm_0143,0.452892984860104,0.452892984860104,0.5730320422727027,0.5730320422727027,0.4105290088459252,0.613657800629397,0.452892984860104,0.24201633248268187
joint_mm_0144,0.4286227253858602,0.3899263714353971,0.4286227253858602,0.4286227253858602,0.4286227253858602,0.4286227253858602,0.40927454841062866,0.42862272538586027
joint_mm_0145,0.137982406457645,0.1080764603255257,0.137982406457645,0.137982406457645,0.137982406457645,0.137982406457645,0.13798240645764506,0.02990594613211933
joint_mm_0146,0.1931556211962538,0.1931556211962538,0.4139724478621226,0.3931083394871487,0.2829363346997396,0.3380223370934442,0.20698622393106134,0.19315562119625387
joint_mm_0147,0.4145373994604827,0.2841999918210151,0.4829160236665012,0.5085526678847553,0.4551251929000497,0.5277694713304399,0.4551251929000497,0.057693129209077376
joint_mm_0148,0.0141903997572761,0.0141903997572761,0.0283807995145522,0.0283807995145522,0.0283807995145522,0.0283807995145522,0.014190399757276135,0.0
joint_mm_0149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joint_mm_0150,0.4471595890789396,0.4018173741678899,0.6369092418606154,0.6135320567031177,0.5528404109210604,0.7115381631097347,0.4782114896719411,0.44715958907893966
joint_mm_0151,0.1754708918161273,0.0591984155689522,0.1775952467068568,0.1670207258151216,0.1966199335995977,0.1860454127078625,0.17759524670685678,0.010574520891735231
joint_mm_0152,0.1047900586584054,0.078592543993804,0.1571850879876081,0.1047900586584054,0.1047900586584054,0.078592543993804,0.05239502932920271,0.0
joint_mm_0153,0.0827220268401521,0.0494771286431177,0.0746059116171104,0.0746059116171104,0.1321991554832699,0.0746059116171104,0.08272202684015216,0.0332448981970344
joint_mm_0154,0.4806402883515725,0.3989202643222749,0.6801004205127101,0.6729336537239695,0.5215003003662214,0.6586001201464885,0.5888867908180382,0.4806402883515725
joint_mm_0155,0.2305076257823653,0.2179097003158142,0.2538309930232445,0.3998981079241981,0.2972422204995665,0.3747022569910959,0.2575759604076904,0.180115923916161
joint_mm_0156,0.1930224684712593,0.1550374474520989,0.3144928696812053,0.3480599159233583,0.3259700420383209,0.3348059915923358,0.23852282764288443,0.19302246847125934
joint_mm_0157,0.2216119577328324,0.2216119577328324,0.3789285492691999,0.425101345062881,0.3252364718133891,0.3464430492946972,0.29342660559142697,0.2216119577328324
joint_mm_0158,0.0869565217391304,0.0434782608695652,0.0914415164078133,0.1109381495082544,0.1424255964932577,0.1304347826086956,0.08695652173913045,0.0
joint_mm_0159,0.1037035421768958,0.0727268762523806,0.191918751391534,0.1501685410636686,0.1501685410636686,0.134680208101411,0.10370354217689581,0.030976665924515187
joint_mm_0160,0.0,0.0,0.0,0.0,0.0092294232969243,0.0,0.0,0.0
joint_mm_0161,1.0,1.0,1.0,1.0,0.9760735899507528,1.0,0.9999999999999999,0.9999999999999999
joint_mm_0162,0.0552167535822184,0.0552167535822184,0.0494336428487795,0.0436505321153405,0.0757348427638033,0.0494336428487795,0.06099986431565741,0.0
joint_mm_0163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joint_mm_0164,0.0925067871097426,0.0572702592328208,0.2026318381579462,0.2290810369312833,0.2731048939117898,0.3260032914584642,0.11895598588307982,0.07488852317128175
joint_mm_0165,0.0997144738505928,0.0997144738505928,0.1463370808254404,0.1276880380355013,0.1276880380355013,0.1495717107758892,0.0997144738505928,0.0997144738505928
joint_mm_0166,0.0697986865390582,0.0116331144231763,0.0697986865390582,0.0697986865390582,0.0697986865390582,0.0697986865390582,0.06979868653905824,0.0
joint_mm_0167,0.2638691832927007,0.2072801154158712,0.266093852704754,0.2767442654565039,0.3333333333333332,0.2756319307504772,0.27563193075047726,0.023525494915553107
joint_mm_0168,0.0472567536371038,0.0472567536371038,0.0601658945660725,0.0816043663452389,0.0945135072742077,0.0686952254162702,0.047256753637103854,0.047256753637103854
joint_mm_0169,0.0499894056375603,0.0166631352125201,0.0499894056375603,0.0499894056375603,0.0499894056375603,0.0499894056375603,0.049989405637560325,0.0
joint_mm_0170,0.1250231491795138,0.1035098075263477,0.1465364908326799,0.1357798200060968,0.1357798200060968,0.1357798200060968,0.1142664783529308,0.010756670826583025
joint_mm_0171,0.0583570829920157,0.0583570829920157,0.0875356244880236,0.0583570829920157,0.0875356244880236,0.0729463537400196,0.07294635374001968,0.0
joint_mm_0172,0.5213689294305238,0.5017932956514071,0.6232443589451833,0.6468172533433756,0.5213689294305238,0.6232443589451833,0.48221766187229037,0.47822040125321474
joint_mm_0173,0.0528799330849191,0.0423039464679353,0.063455919701903,0.0962794291942214,0.0846078929358707,0.1068554158112052,0.052879933084919194,0.052879933084919194
joint_mm_0174,0.0106691405018827,0.0,0.0,0.0,0.0106691405018827,0.0,0.0,0.0
joint_mm_0175,0.4823139039095553,0.3476129461924334,0.596198811359241,0.6116600068045147,0.5495135405128129,0.6321743725613441,0.5649747359580866,0.21261030396470457
joint_mm_0176,0.5142343584078968,0.4774282746404135,0.5797718625753904,0.5641479430088786,0.4986104388413851,0.5563359832256228,0.498610438841385,0.5142343584078968
joint_mm_0177,0.1061164732254129,0.0943257539781448,0.1650700694617535,0.1532793502144853,0.1296979117199491,0.1767028504220366,0.10611647322541297,0.058953596236340534
